#bitsize(pq) p q pq mean
33 68227 104761 7147528747 0.09998848699979135
33 68281 110977 7577620537 2.8708599909987242
33 69653 77719 5413361507 1.5881847359996755
33 70321 117259 8245770139 0.12474594200102729
33 70937 113779 8071140923 2.0413992229987343
33 70979 85853 6093760087 2.8121375609989627
33 71537 93419 6682915003 1.0740456490002543
33 71947 97213 6994183711 4.876175062963739
33 72043 92927 6694739861 2.6877022059998126
33 73433 79259 5820226147 2.693992299000456
33 73571 108869 8009601199 2.7892385579998518
33 73597 91801 6756278197 0.6980853129989555
33 73999 94219 6972111781 0.5359947890010517
33 75289 97453 7337138917 0.7197284850008145
33 75983 84499 6420487517 0.9197263019996171
33 76003 84719 6438898157 3.0064339079999627
33 76847 81463 6260187161 2.8681541309997556
33 77269 84319 6515244811 1.2708438360132277
33 77489 106103 8221815367 1.737303152000095
33 77587 86131 6682645897 1.5388617549906485
33 78137 86077 6725798549 1.8131021469998814
33 79139 98887 7825818293 0.6797338619999209
33 79769 101531 8099026339 0.5757888940006524
33 80141 95419 7646974079 0.25276727200071036
33 82013 87973 7214929649 1.2911460859995714
33 82231 85361 7019320391 0.2639882719995512
33 82591 87383 7217049353 0.5034317259996897
33 83431 85661 7146782891 2.8623923070263118
33 84631 90679 7674254449 1.6346816730001592
33 84871 92683 7866098893 2.2947513920007623
33 88069 94397 8313449393 2.730591777000882
33 89459 93901 8400289559 0.22301076500116324
34 65587 251561 16499131307 5.259212373000992
34 66083 233183 15409432189 7.3139177190005285
34 66301 154501 10243570801 2.0183094700005313
34 66751 238031 15888807281 5.077629508001337
34 66931 205847 13777545557 5.988366606999989
34 67181 151901 10204861081 7.2686264619696885
34 67213 227977 15323018101 5.900383916001374
34 67547 131101 8855479247 0.4121772880007484
34 67939 154211 10476941129 1.2122417470000073
34 68737 182593 12550895041 4.299198689999685
34 68947 141619 9764205193 4.450530447998972
34 69911 155719 10886471009 6.757457276999048
34 70207 131311 9218951377 1.7665908570052125
34 70271 185467 13032951557 6.718231123000805
34 70571 231041 16304794411 5.128962994000176
34 70949 168677 11967464473 4.375705390993971
34 71263 166081 11835430303 4.358060851000118
34 71437 221401 15816223237 3.7055819680008426
34 71821 233509 16770849889 1.918834103998961
34 72379 166189 12028593631 4.206288415000017
34 72559 127973 9285592907 4.830868940000073
34 72739 170327 12389415653 9.390338316999987
34 73019 168227 12283767313 4.613286855001206
34 73607 177481 13063843967 1.191038158000083
34 73727 150967 11130344009 5.338728430000629
34 74357 151561 11269621277 8.54367511800956
34 74861 185831 13911494491 2.6040671190003195
34 74887 184447 13812682489 5.397095154999988
34 74923 134353 10066129819 5.81116641600056
34 75703 153641 11631084623 1.3136150840000482
34 76603 180097 13795970491 4.289098803999877
34 77267 120233 9290043211 0.8032704359993659
34 77267 204797 15824049799 5.418213110000579
34 77359 186283 14410666597 0.6553007410002465
34 77801 152461 11861618261 2.7557977349988505
34 78283 208309 16307053447 3.993753608025145
34 79601 214141 17045837741 0.22883967799862148
34 80897 199373 16128677581 0.5218144559767097
34 80929 173209 14017631161 3.3516036100008932
34 81049 121157 9819653693 3.885162599999603
34 81331 126491 10287639521 2.635908075999396
34 81439 145069 11814274291 1.2395158420004009
34 81703 155461 12701630083 0.5265859950013692
34 82307 159707 13145004049 5.146798088999276
34 82471 160033 13198081543 2.6186348069986707
34 82493 117977 9732276661 0.46796641597757116
34 83117 123049 10227463733 3.9238688519999414
34 83203 158261 13167789983 2.8286339429996588
34 84431 103561 8743758791 7.349734422999973
34 84761 130147 11031389867 1.183756231001098
34 84967 128393 10909168031 5.878486902998702
34 85243 126757 10805146951 2.2440942009998253
34 85571 137849 11795876779 5.612063100001251
34 88817 124171 11028495707 2.9550772109996615
34 89867 154127 13850931109 0.06492763999995077
34 89867 164431 14776920677 5.665233145991806
34 90599 100673 9120873127 7.059305852999387
34 90631 123059 11152960229 0.7875653470000543
34 90793 121531 11034164083 7.7038680969999405
34 90847 170497 15489140959 0.18465042599927983
34 90907 145601 13236150107 3.8208154100011598
34 91081 160877 14652838037 0.4538407170002756
34 91309 126823 11580081307 1.7699170829728246
34 91433 156899 14345746267 5.2854472559993155
34 91753 152567 13998479951 0.5208704779997788
34 91943 99709 9167544587 3.6607326960074715
34 92189 158573 14618686297 5.8440624510003545
34 92461 171439 15851421379 3.3090468169993983
34 92593 146777 13590522761 1.4944836359991314
34 93529 150967 14119792543 5.134407249001015
34 93703 133321 12492577663 0.274956884999483
34 94597 155137 14675494789 0.8535642229999212
34 94723 115613 10951210199 4.493718898000225
34 95003 120847 11480827541 2.498363607999636
34 95063 170299 16189133837 4.984006734999639
34 95191 109913 10462728383 5.7740727190393955
34 96001 111829 10735695829 1.8400675829998363
34 96263 160001 15402176263 1.2861649300011777
34 97303 167269 16275775507 2.221793192000405
34 97849 105137 10287550313 0.36595877800027665
34 98101 132383 12986904683 4.7992262709994975
34 98227 137507 13506900089 4.5988683920004405
34 98939 137363 13590557857 1.8472446799987665
34 100297 153077 15353163869 0.6355017019996012
34 103141 115637 11926915817 3.3336014630003774
34 103903 154643 16067871629 3.609195813012775
34 104047 108863 11326868561 0.7378800639999099
34 104701 112459 11774569759 5.187433065962978
34 108089 130783 14136203687 1.8431746079986624
34 109049 131779 14370368171 3.585129319999396
34 109363 154073 16849885499 6.077758008999808
34 109751 120721 13249250471 0.10867424800017034
34 113749 149717 17030159033 3.909887895000793
34 114553 134263 15380229439 5.963225217001309
34 117503 135389 15908613667 2.20161518399982
34 118901 132851 15796116751 3.299163096002303
34 119233 126097 15034923601 2.3393266719995154
34 124153 133153 16531344409 4.819884152000668
34 125821 132367 16654548307 2.1818571360017813
34 130279 130483 16999194757 1.1518046600012894
35 69847 262079 18305431913 10.07668725000076
35 73637 255947 18847169239 1.3808936679997714
35 73643 260171 19159772953 0.49632055800066155
35 75937 228421 17345605477 3.1984104750008555
35 76961 258691 19909118051 2.0341970560002665
35 77383 238079 18423267257 13.042767483973876
35 80363 214733 17256588079 4.215732258999196
35 81331 218987 17810431697 7.299239578000197
35 81707 230507 18834035449 3.8702874690006865
35 82007 261281 21426870967 7.309994223000103
35 82457 231109 19056554813 0.06399112500002957
35 82487 232459 19174845533 4.616364309000346
35 83077 228793 19007436061 10.871061173966154
35 83101 233939 19440564839 10.633382067999264
35 84731 254537 21567174547 2.595867375001035
35 87013 249143 21678679859 9.476232068962418
35 87557 245561 21500584477 7.663343550999343
35 87701 259009 22715348309 1.0903973240001505
35 88211 229693 20261449223 4.399596847999419
35 90947 191677 17432448119 1.4166044400008104
35 91079 250979 22858916341 3.8621774509992974
35 93407 224473 20967349511 4.039515474998552
35 93419 217429 20311999751 3.177388009000424
35 96763 207443 20072807009 8.059939009001027
35 97553 203821 19883350013 2.243156407999777
35 97871 181523 17765837533 0.6489823709707707
35 98639 250451 24704236189 2.296658891998959
35 99173 256651 25452849623 2.3109910409984877
35 102217 205171 20971964107 1.5919269699988945
35 102913 201037 20689320781 0.4372688060011569
35 102913 203969 20991061697 8.881762491999325
35 103979 171007 17781136853 0.38175227099964104
35 104087 182681 19014717247 0.6886491910008772
35 104369 187081 19525456889 10.159821627999918
35 107183 189151 20273771633 6.757534951000707
35 107747 242393 26117118571 6.833096785005182
35 109471 202751 22195354721 5.894507020000674
35 109517 255313 27961113821 3.3988800460356288
35 111317 207833 23135346061 8.379483353999603
35 111751 181721 20307503471 6.916569854000045
35 112289 199909 22447581701 2.4643183429998317
35 112501 177209 19936189709 0.05999245400016662
35 113117 176261 19938115537 8.385413007999887
35 114203 211943 24204526429 2.2664047039997968
35 114299 249367 28502398733 2.0591919510006846
35 117877 210101 24766075577 10.935986425029114
35 118571 152311 18059667581 8.53397661100098
35 118903 170707 20297574421 7.949785012000575
35 120277 226099 27194509423 4.761819593999462
35 120647 179593 21667356671 6.54595472300025
35 121229 247001 29943684229 4.826651404000586
35 121453 160907 19542637871 10.059037899000032
35 122743 222127 27264534361 3.7994116450008732
35 123379 164839 20337670981 3.635249640001348
35 123787 232633 28796941171 0.3577521250008431
35 124171 171707 21321029897 1.9082539909868501
35 124739 199403 24873330817 4.019504912999764
35 124951 251219 31390065269 0.9854621030008275
35 125017 165479 20687688143 2.486641208000947
35 125117 259991 32529293947 6.971828268000536
35 125329 156733 19643190157 9.25820471499901
35 126211 239383 30212767813 8.240219817998877
35 126337 226313 28591705481 1.0435698729706928
35 126443 231079 29218321997 1.3398843479990319
35 126923 260713 33090476099 1.4333709309994447
35 127219 247249 31454770531 0.2030463510309346
35 128119 212633 27242327327 1.2347037700001238
35 128563 242533 31180770079 0.17530539000108547
35 129229 243301 31441544929 7.226518711000608
35 129401 144719 18726783319 2.5686663090000366
35 129803 136993 17782102379 1.919345318001433
35 130099 195809 25474555091 0.1842912249994697
35 131009 250721 32846707489 0.233910957000262
35 134731 169777 22874224987 3.831902011999773
35 134887 156719 21139355753 8.209794590999081
35 134951 190837 25753643987 8.119499212014489
35 136067 139969 19045161923 1.8983168449994992
35 137183 172993 23731698719 4.280808022998826
35 139609 149497 20871126673 4.854090255999836
35 142939 221603 31675711217 0.6619520770000236
35 143261 183059 26225215399 0.4923023640003521
35 144701 184369 26678378669 3.5043213549997745
35 146309 196871 28803999139 8.806399771001452
35 146849 151121 22191967729 1.4428268639985617
35 147163 156887 23087961581 3.6269248009994044
35 148139 210247 31145780333 6.944392909994349
35 148927 166987 24868872949 4.265909739999188
35 149921 207061 31042792181 3.7531110259587876
35 150551 208283 31357213933 3.6664411120000295
35 151241 175993 26617357313 3.434844666999197
35 151343 186113 28166899759 2.644067041001108
35 151703 179657 27254505871 1.394628198000646
35 151769 170749 25914404981 9.12786022599903
35 154883 182587 28279622321 7.72753965100128
35 155381 165083 25650761623 0.16264920399953553
35 155893 160117 24961119481 1.5625772660132498
35 160073 173053 27701112869 2.8156985549994715
35 160169 170207 27261884983 4.531771049998497
35 168601 179233 30218863033 1.4852337730008003
35 174257 179903 31349357071 10.86791188999996
36 131249 484327 63567434423 3.9351187809988915
36 131561 404513 53218134793 2.8839314520009793
36 131759 449921 59281141039 5.774815962000503
36 132961 410411 54568656971 11.279539746999944
36 133073 290621 38673808333 5.20703371899981
36 133451 487381 65041481831 15.840602434007451
36 134471 433117 58241676107 12.44816685800106
36 134789 418289 56380756021 11.806141597999158
36 135701 503717 68354900617 10.066860996999822
36 136193 402869 54867937717 3.939495070999328
36 136277 499637 68089031449 1.3910855239992088
36 136361 319811 43609747771 7.016177735000383
36 137191 422249 57928762559 13.998228106007446
36 140009 396031 55447904279 8.907645289998982
36 140143 485647 68060027521 4.281081827999515
36 142057 476087 67631490959 4.6707190569723025
36 143111 321301 45981707411 13.467429592999906
36 144073 340283 49025592659 10.065132214000187
36 144161 307423 44318407103 3.0485442629997124
36 144709 335411 48536990399 3.1705776329999935
36 145361 441479 64173828919 0.2670935969999846
36 145679 254279 37043110441 8.586662603998775
36 148091 427913 63370064083 1.5641231470017374
36 148633 361843 53781810619 2.17251926300014
36 148691 294337 43765262867 14.38047395600006
36 148991 260959 38880542369 0.0349669799907133
36 149033 252319 37603857527 12.878595017000407
36 149519 322627 48238866413 18.809608348001348
36 149561 392593 58716601673 1.3670587230008096
36 151673 412073 62500348129 13.888494681999873
36 154291 313129 48312986539 11.0340434990012
36 155443 434927 67606357661 9.168640537000101
36 156307 415963 65017928641 8.999501935999433
36 157321 289319 45515954399 12.381375638000463
36 157457 371669 58521885733 0.5864573599992582
36 157679 429851 67778475829 3.1709011779748835
36 158371 308663 48883267973 14.337195968999367
36 160009 425291 68050387619 9.30693230003817
36 160367 399769 64109755223 0.1294614090002142
36 161123 400429 64518321767 7.690847305999341
36 161683 277301 44834857583 14.643666494999707
36 162119 350213 56776181347 14.69086781200167
36 162529 271003 44045846587 13.614551246999326
36 162881 282313 45983423753 7.336122789998626
36 163307 292933 47838009431 0.24804793200019049
36 166781 369647 61650096307 15.815372337994631
36 166849 247391 41276940959 15.405552035001165
36 168089 285709 48024540101 1.3855668369997147
36 168409 217717 36665502253 10.694271656000637
36 169627 378439 64193472253 10.31410107299962
36 169919 398303 67679247457 10.106574012001147
36 170887 251197 42926301739 3.9254056999998284
36 171179 328777 56279718083 15.46728673400139
36 171889 345817 59442138313 4.28213823599981
36 172999 352097 60912428903 12.30333649900058
36 173347 305857 53019393379 14.453320169006474
36 173993 312311 54339927823 0.5379844229992159
36 174673 379319 66256787687 11.2145320669988
36 176089 253423 44625002647 4.371146888999647
36 176321 240853 42467441813 5.523171018001449
36 176357 362339 63901019023 7.17591554899991
36 176777 365537 64618534249 8.691232671000762
36 176923 270379 47836263817 6.574592632998247
36 177433 318377 56490586241 3.711593477999486
36 177883 215953 38414367499 0.4978858400008903
36 177949 254929 45364360621 1.2889428400085308
36 178103 195787 34870252061 2.1424910129990167
36 180361 298777 53887718497 2.107817709000301
36 180679 259691 46920710189 6.5409874850010965
36 181889 234007 42563299223 6.691441475000829
36 183587 298373 54777403951 11.001881599999251
36 184903 228197 42194309891 2.854504713001006
36 185099 370661 68608980439 5.313615021999794
36 187349 214561 40197788789 12.636763428001359
36 187361 246319 46150574159 8.21269535400097
36 189473 246713 46745452249 1.3762656609760597
36 189743 267863 50825129209 12.716418678999617
36 192103 282559 54280431577 3.9013303829997312
36 194269 295007 57310714883 3.7606957370007876
36 195341 215297 42056331277 0.7215927229990484
36 195359 322271 62958540289 4.077756153001246
36 195407 345953 67601637871 9.879367182998976
36 198013 259949 51473281337 9.60964949299887
36 199933 279709 55923059497 9.366463416999977
36 203869 228509 46585901321 0.9285623440009658
36 205703 326113 67082422439 11.720560277986806
36 206303 234743 48428185129 1.784071545000188
36 209837 290107 60875182559 5.348495201964397
36 210671 227629 47954829059 4.1278352120007185
36 211093 300301 63391438993 7.931509220999942
36 211129 280013 59118864677 7.8267402250003215
36 216133 226669 48990650977 10.655009779000466
36 216649 297113 64369234337 10.822895219998827
36 217081 235349 51089796269 4.67803320800158
36 219787 294397 64704633439 7.238033473999167
36 222793 306689 68328162377 13.384665389021393
36 225167 246899 55593507133 9.086911035999947
36 235181 241013 56681678353 8.635179083999901
36 242509 257611 62472985999 2.165011217999563
36 252017 265819 66990906923 5.98444131100041
37 140603 514793 72381440179 8.598211976999664
37 143831 483467 69537542077 0.18526744100017822
37 155009 495791 76852067119 8.60754679999991
37 159571 454721 72560284691 5.472711566999351
37 165877 506731 84055018087 10.587441077999756
37 170021 404497 68772984437 1.1735386900254525
37 173183 429733 74422450139 6.503866409000693
37 173183 464351 80417699233 17.572525400000814
37 176503 396919 70057394257 6.108622985000693
37 176713 417457 73770078841 16.169577169999684
37 181751 515839 93754254089 0.4326696939970134
37 184553 490453 90514572509 16.78854715000125
37 185177 427423 79148908871 10.613134016981348
37 185359 372443 69035662037 4.814422382001794
37 188273 371417 69927792841 4.637385647998599
37 188563 486869 91805479247 9.872503095015418
37 189223 416011 78718849453 4.601772891001019
37 191749 463231 88824081019 4.905933727000956
37 192239 509867 98016322213 3.859178796003107
37 193513 363829 70405641277 0.16622101599932648
37 198427 412949 81940231223 9.537984426002367
37 198571 363541 72188699911 17.969078346999595
37 198959 357563 71140376917 6.154023137998593
37 200351 491707 98513989157 8.851432624000154
37 201589 345673 69683874397 15.284321369999816
37 203843 339341 69172287463 20.176669914042577
37 204487 462437 94562354819 13.428966350998962
37 205399 381791 78419489609 3.1302788200009672
37 205417 479569 98511625273 10.352475584000786
37 205589 489457 100626975173 9.034032681000099
37 208231 343411 71508815941 13.130659310001647
37 210229 471533 99129911057 9.006991797999945
37 210599 386537 81404305663 8.164053896998666
37 211333 506873 107118991709 1.652255482000328
37 214009 334897 71670972073 13.869690093000827
37 214691 508727 109219108357 3.4917104140040465
37 215471 434689 93662873519 0.7730413730023429
37 216841 399499 86627762659 3.7783171969931573
37 219889 337219 74150748691 7.435989028999757
37 220919 333299 73632081781 20.551836764003383
37 222713 336983 75050494879 15.278402967000147
37 223637 398921 89213495677 4.4153023209983076
37 224153 364349 81669921397 1.4924202340007469
37 225871 494381 111666330851 10.110371650000161
37 226241 368957 83473200637 19.307082500999968
37 231289 511559 118317969551 6.303703697049059
37 233071 310567 72384161257 20.646984438997606
37 233911 331523 77546876453 11.003262557002017
37 236287 352333 83251707571 14.879627295002138
37 237487 473719 112502104153 8.690416940000432
37 238471 387791 92476907561 14.228101067998068
37 240587 288907 69507268409 15.186852376999013
37 240893 364271 87750334003 10.634824034001213
37 241271 304981 73583070851 20.992260616996646
37 242659 366683 88978930097 1.8623240230008378
37 243109 506173 123055211857 13.048864661948755
37 243623 327923 79889585029 0.9226360409993504
37 243707 291791 71111509237 5.86102525699971
37 246329 289511 71314955119 20.901695566000853
37 246979 386977 95575192483 5.01444340099988
37 251081 374893 94128509333 8.651162778998696
37 251707 311419 78386342233 2.6518983199966897
37 253417 468893 118825457381 8.745149979949929
37 253909 333449 84665702141 5.765259567997418
37 254987 388621 99093302927 11.279445779997332
37 260047 347993 90494535671 1.1484278910211287
37 261229 300397 78472407913 2.023725483999442
37 261721 498761 130536227681 5.797873088002234
37 262187 291649 76466576363 9.341690222001489
37 263957 457547 120772733479 9.88409112500085
37 267763 434437 116326154431 14.99314505700022
37 269341 342691 92300736631 17.36256640800275
37 270761 294053 79618084333 8.880001088000427
37 271451 465209 126281448259 2.4435378950001905
37 273803 338369 92646447307 13.03126497500125
37 273857 497711 136301641327 15.755460116954055
37 274693 494471 135827722403 8.949605724999856
37 277639 482281 133900014559 3.260761007997644
37 278809 438133 122155423597 15.849119104001147
37 279553 383611 107239605883 16.707757134998246
37 281357 317693 89385149401 17.10783988899857
37 282143 286619 80867544517 14.426671716999408
37 282767 398471 112674449257 18.087090109998826
37 284423 440941 125413762043 3.072341614002653
37 284741 404291 115118223631 10.263696951999009
37 286421 417181 119489399201 2.3010924690170214
37 289511 323567 93676205737 3.8101194289993146
37 292267 348209 101769999803 1.2543047439539805
37 297133 436741 129770163553 17.006703745999403
37 297809 350029 104241786461 16.262977966998733
37 299857 303689 91063272473 10.744213836998824
37 301319 445363 134196333797 12.797500325003057
37 303089 389981 118198951309 4.870022835999407
37 306209 430981 131970261029 8.328314630998648
37 306853 358931 110139054143 3.0464054949989077
37 312353 425149 132796565597 21.031965468020644
37 316423 331259 104817966557 15.67617184700066
37 323879 383729 124281764791 3.186456683997676
37 327251 377123 123413878873 11.686691052000242
37 327277 366347 119896947119 4.536080261997995
38 262153 655069 171728303557 29.431810720998328
38 262193 635147 166531097371 1.2775741830009792
38 263647 626011 165045922117 35.43479473700063
38 265547 778643 206766312721 3.0785476280034345
38 266417 906263 241443869671 22.479601671002456
38 268813 627059 168561610967 1.4287797319702804
38 272417 649093 176823967781 17.608715499001846
38 275059 921169 253375823971 18.150053629000467
38 281063 858101 241180441363 1.078135828000086
38 282913 780851 220912898963 16.64173555600064
38 283501 917771 260188996271 26.77631405200009
38 284293 612217 174049007581 25.236396280000918
38 284467 483629 137576490743 32.8700885650469
38 285553 715903 204428249359 29.593781820000004
38 286063 729947 208810828661 8.529545848003181
38 288853 490223 141602384219 13.273556530999485
38 290347 887701 257741322247 30.30528474899984
38 290531 482971 140318047601 10.045614484999533
38 291833 580183 169316545439 26.218069383998227
38 292471 648211 189582919381 14.65285322100317
38 293803 531571 156177154513 8.839094856000884
38 294131 685109 201511795279 30.04024546599976
38 297191 924683 274807465453 12.565497771000082
38 299617 811273 243071182441 27.663243038001383
38 300787 567811 170790167257 12.625456785997812
38 301531 781987 235793322097 22.614465516002383
38 302507 670349 202785264943 28.92687538300015
38 304009 695477 211431267293 13.878887753002346
38 304847 894139 272575591733 20.31558466700153
38 305743 662773 202638205339 9.497541876000469
38 307163 711817 218643845171 10.951477320002596
38 310553 666983 207133571599 2.6432352169977094
38 312841 526271 164639145911 16.395143163001194
38 313241 605879 189786143839 30.408213472997886
38 313351 809843 253765113893 14.383782609002083
38 316037 602647 190458749939 46.04035068501253
38 322271 615289 198289801319 32.386548856000445
38 327401 763649 250019446249 12.854573651973624
38 331537 586153 194331407161 23.81384059500124
38 331651 429547 142459692097 25.37386964899997
38 335809 431141 144781028069 16.133839972000715
38 336113 571673 192146727049 15.588351113998215
38 341141 695677 237323947457 12.558574367998517
38 344171 773561 266237262931 22.19430509200174
38 344429 635507 218887040503 23.411384293998708
38 344543 779477 268563344011 16.490963189979084
38 347513 753373 261806911349 11.443625866999355
38 351851 572461 201420975311 30.390620078997017
38 353021 463093 163481553953 14.246641633999388
38 353711 768931 271979352941 8.051713106000534
38 354883 452983 160755965989 5.345295967999846
38 356333 398423 141971262859 26.799456574000942
38 358591 710459 254764203269 30.251978401000088
38 363403 704801 256126797803 27.356195423999452
38 367273 580969 213374227537 5.433982992002711
38 371383 611297 227025313751 13.0304047500249
38 373207 625103 233292815321 7.222705833999498
38 373943 414577 155028167111 5.375368515000446
38 374501 466283 174623449783 14.425346223000815
38 375931 679909 255598870279 11.081733949999034
38 376853 427681 161172867893 0.4915791140010697
38 377633 395261 149263597213 23.96927335500004
38 377761 705781 266616536341 31.144128140993416
38 378289 630677 238578171653 23.764494372000627
38 380917 586121 223263452957 12.782889969003008
38 381673 472249 180244692577 4.7977066449820995
38 382363 552523 211264351849 28.309759921998193
38 382919 506479 193940432201 5.5337580449995585
38 383051 443123 169738708273 21.006059714000003
38 384599 497999 191529917401 1.5911141710021184
38 386537 465293 179852960341 16.661895711000398
38 387197 484609 187639150973 15.548646424998879
38 391441 528197 206757961877 21.23905916000149
38 392263 670577 263042545751 16.125938789999054
38 392981 557521 219095160101 7.1307364130007045
38 392983 588151 231133344433 0.22920354100642726
38 393073 448829 176422561517 2.0064930299995467
38 395959 556693 220427603587 27.98753516099896
38 398989 470021 187533208769 5.3952088369987905
38 401101 662897 265888649597 10.305814379000367
38 406561 623563 253516396843 21.815193530001125
38 409349 437137 178941593813 20.364822339997772
38 409579 552821 226423872359 27.30676174600012
38 417577 583981 243857034037 21.273400714999298
38 417793 449347 187734031171 5.090717623999808
38 417811 587659 245530394449 27.648045950976666
38 418339 468133 195838291087 6.941356053001073
38 422183 577613 243858389179 36.50859105301788
38 423347 433549 183541668503 0.9085560140010784
38 425417 603563 256765960771 1.2242801669999608
38 444967 594857 264691734719 7.933662725998147
38 454277 528433 240054957941 22.991853989999072
38 454679 490921 223211469359 3.2245022960014467
38 459127 507371 232947725117 1.8207836680012406
38 464213 590813 274263075169 13.417692613998952
38 477677 559451 267236875327 16.766231173998676
38 481549 553279 266430949171 12.11053076999815
38 482767 491651 237352878317 7.799302386996715
38 493301 504937 249085927037 10.14804327299862
38 514841 516871 266106382511 2.9900751240020327
39 271003 1047173 283787024519 0.8004844999995839
39 307147 1031761 316902295867 14.003121681998891
39 311561 914491 284919730451 11.226995030996477
39 315671 922261 291131052131 23.147903596000106
39 320053 1033661 330826304033 26.162830795001355
39 328787 845983 278148212621 41.664231475035194
39 334031 841879 281213684249 5.80259236799975
39 337853 882157 298039388921 10.699981465000747
39 340079 969763 329796031277 20.368613038001058
39 344479 936619 322645576501 49.36907236899788
39 346369 912497 316060673393 2.8875850080003147
39 348949 985819 344000554231 33.29733889399722
39 354839 922069 327186041891 47.6748379059718
39 356869 954677 340694626313 29.191040614001395
39 362801 764249 277270301449 13.673468762000994
39 364373 834913 304219754549 54.05945829197299
39 370199 971759 359744210041 9.851205065002432
39 371981 813343 302548142483 55.55902664799942
39 381167 865639 329953020713 33.54765715999747
39 383681 961151 368775376831 3.5755650859973684
39 388373 860791 334307983043 21.10020188300041
39 390821 868451 339408888271 39.74194492300012
39 392279 749587 294047238773 17.70580771800087
39 392297 910627 357236240219 19.80668288599918
39 392723 1012507 397634786561 7.61672760899819
39 408413 767537 313472088781 15.735044992004987
39 411233 675109 277627099397 10.49303974799841
39 411707 887171 365254510897 34.25126420599918
39 412663 696719 287510152697 8.626686699000857
39 415879 790897 328917453463 10.785268957999506
39 417187 754861 314918196007 48.571858410999994
39 430979 915589 394599631631 7.886163473998749
39 432001 664067 286877608067 3.2878531819987984
39 447019 696679 311428749901 15.651569512996502
39 447233 881597 394279271101 41.876354520998575
39 450311 719699 324088376389 44.12744496902451
39 450881 1021253 460463573893 14.72332991699659
39 455659 1014061 462066021199 37.4194001610158
39 456517 950071 433723562707 29.032972883000184
39 460561 876817 403827714337 29.07609701399997
39 461921 845833 390708025193 4.020620012001018
39 474433 867509 411574897397 20.37473706200035
39 477991 934487 446676375617 10.468511100996693
39 481619 657193 316516635467 22.52863534900098
39 489677 1038523 508540827071 6.735225032000017
39 491299 965399 474299563301 5.889907214033883
39 493531 1004161 495584582491 15.718990687000769
39 499157 643099 321007367543 7.223815959001513
39 504353 588893 297009951229 22.632726867999736
39 505027 670097 338417077619 25.466936351000186
39 511793 882187 451497131291 12.79040282799906
39 511897 974431 498808305607 17.500404405000154
39 511909 979519 501424591771 2.355772473001707
39 514741 835673 430155155693 3.3427264290003222
39 518179 655181 339501035399 4.240506753001682
39 519733 929483 483082988039 6.061238886031788
39 521161 825647 430295016167 17.625706344999344
39 523169 638861 334232270509 2.76710042799823
39 525773 651943 342774026939 3.991606015999423
39 528001 546097 288339762097 8.76844672399966
39 532069 726457 386525249533 4.449864932998025
39 532391 536423 285586777393 1.0962582060019486
39 533413 892763 476211390119 25.511171362013556
39 534311 858899 458919183589 9.697361475002253
39 536407 870031 466690718617 27.265240454999002
39 544277 602627 327996015679 20.444807064021006
39 546323 922679 504080759317 0.1916028829982679
39 546367 829319 453112534073 10.520186756002659
39 547663 959489 525476624207 18.431432279998262
39 548117 658321 360836931557 34.715571177999664
39 551339 727667 401191196113 2.9907794050013763
39 551557 887059 489263600863 37.57615153199731
39 562333 610199 343135034267 31.906242331999238
39 568609 577981 328645198429 9.481183388001227
39 569197 902471 513683785787 6.982683464000729
39 570113 603913 344298652169 18.96504234703025
39 570527 912929 520850643583 2.8342918689995713
39 582499 835039 486409382461 11.237288470998465
39 584723 818011 478309845953 17.33737486500104
39 588619 802709 472489768871 29.29212151200045
39 592649 738383 437601946567 2.989482285000122
39 600233 875741 525648647653 38.884747476000484
39 603467 837833 505604567011 26.48764885199853
39 604069 663161 400595002109 4.923025606996816
39 607667 831851 505488401617 7.8534281570027815
39 608389 641441 390245648549 5.668640071991831
39 608851 722977 440185269427 12.27746178599773
39 611921 672227 411349818067 41.972417572978884
39 613421 723493 443805799553 3.550995181998587
39 617473 829001 511885734473 21.15720166999745
39 620491 653879 405726034589 22.234760077997635
39 621227 679909 422377828343 0.9597377200007031
39 628997 723193 454886227421 2.2181381170012173
39 634969 648931 412051068139 25.0708635230003
39 639253 659629 421669817137 19.394733425000595
39 648889 665279 431692225031 5.373036189994309
39 660073 810757 535158805261 16.236113179998938
39 668581 753383 503697559523 3.4016988209987176
39 673327 773023 520497257521 28.471779157000128
39 702721 756919 531902876599 20.086728761001723
40 525191 1199689 630065865599 7.051780570000119
40 526037 1885439 991810675243 57.535925066000345
40 526937 1418569 747496493153 14.823383178998483
40 531337 1288783 684778092871 67.68765757200163
40 536563 1768853 949101072239 23.484204458000022
40 537611 1691633 909440508763 64.20751580991782
40 538471 1904897 1025731792487 0.06741891199999372
40 539947 1865849 1007459570003 10.163183379998372
40 540803 1585313 857342026339 12.167260963000444
40 546569 1977119 1080631954711 47.19938860399998
40 547787 1889389 1034982732143 65.41738533399985
40 553643 1515809 839217042187 34.002340856000956
40 556573 1281043 712993945639 52.33093622303568
40 556763 1834669 1021475816447 0.7869165600022825
40 558149 1464289 817291441061 51.415165338003135
40 564163 1227053 692257901639 56.80351012304891
40 564227 1200083 677119230841 40.788200805996894
40 565379 1444273 816561624467 6.496369649998087
40 567097 1544113 875661849961 51.604039108002326
40 577081 1152649 665171837569 19.191572572999576
40 578581 1507487 872203335947 6.945770847996755
40 579641 1420121 823160356561 18.08950564800034
