#bitsize(pq) p q pq median
39 371981 813343 302548142483 3.7894485379802063
39 381167 865639 329953020713 10.280476928979624
39 383681 961151 368775376831 5.420493253972381
39 388373 860791 334307983043 9.621364769991487
39 390821 868451 339408888271 11.072240390989464
39 392279 749587 294047238773 10.409236642008182
39 392297 910627 357236240219 5.095268197997939
39 392723 1012507 397634786561 1.5740330389817245
39 408413 767537 313472088781 10.464350032969378
39 411233 675109 277627099397 11.996436426998116
39 411707 887171 365254510897 10.582816643989645
39 412663 696719 287510152697 10.669825076998677
39 415879 790897 328917453463 7.711166794004384
39 417187 754861 314918196007 4.954360197996721
39 430979 915589 394599631631 8.083890279987827
39 432001 664067 286877608067 5.865192033990752
39 447019 696679 311428749901 9.88423603901174
39 447233 881597 394279271101 3.5846193959587254
39 450311 719699 324088376389 6.033973404031713
39 450881 1021253 460463573893 3.110107861983124
39 455659 1014061 462066021199 6.330878862005193
39 456517 950071 433723562707 7.240883289952762
39 460561 876817 403827714337 5.611105871968903
39 461921 845833 390708025193 1.395576332055498
39 474433 867509 411574897397 9.028968351020012
39 477991 934487 446676375617 14.629604721034411
39 481619 657193 316516635467 9.498494573985226
39 489677 1038523 508540827071 8.906998582999222
39 491299 965399 474299563301 4.565604462986812
39 493531 1004161 495584582491 7.401417939981911
39 499157 643099 321007367543 7.598269687965512
39 504353 588893 297009951229 4.064843156025745
39 505027 670097 338417077619 5.994362965982873
39 511793 882187 451497131291 10.897025546000805
39 511897 974431 498808305607 6.868884383002296
39 511909 979519 501424591771 3.227403705997858
39 514741 835673 430155155693 7.067917736014351
39 518179 655181 339501035399 5.168973920983262
39 519733 929483 483082988039 7.4148048859788105
39 521161 825647 430295016167 5.397360967996065
39 523169 638861 334232270509 6.421146375010721
39 525773 651943 342774026939 9.045819223043509
39 528001 546097 288339762097 2.5956351100467145
39 532069 726457 386525249533 8.426559991959948
39 532391 536423 285586777393 9.76173451001523
39 533413 892763 476211390119 11.881295563012827
39 534311 858899 458919183589 2.2640946630272083
39 536407 870031 466690718617 9.258306368952617
39 544277 602627 327996015679 7.662841231969651
39 546323 922679 504080759317 4.830763827019837
39 546367 829319 453112534073 8.075308747997042
39 547663 959489 525476624207 7.598662108997814
39 548117 658321 360836931557 6.5892672699992545
39 551339 727667 401191196113 7.532473711005878
39 551557 887059 489263600863 6.752171402971726
39 562333 610199 343135034267 6.449527845950797
39 568609 577981 328645198429 9.752243761031423
39 569197 902471 513683785787 11.760569544043392
39 570113 603913 344298652169 4.385558370966464
39 570527 912929 520850643583 9.888857276993804
39 582499 835039 486409382461 3.8057189370156266
39 584723 818011 478309845953 7.971495348028839
39 588619 802709 472489768871 4.299009131034836
39 592649 738383 437601946567 8.906215484021232
39 600233 875741 525648647653 6.0675472089787945
39 603467 837833 505604567011 6.437051282962784
39 604069 663161 400595002109 11.386899337987415
39 607667 831851 505488401617 12.098772616009228
39 608389 641441 390245648549 8.984968447010033
39 608851 722977 440185269427 3.0504916389472783
39 611921 672227 411349818067 12.727244328008965
39 613421 723493 443805799553 5.5238021849654615
39 617473 829001 511885734473 3.0577832149574533
39 620491 653879 405726034589 9.546562172006816
39 621227 679909 422377828343 7.934676489036065
39 628997 723193 454886227421 12.718238379980903
39 634969 648931 412051068139 9.837649035966024
39 639253 659629 421669817137 4.012689554016106
39 648889 665279 431692225031 5.450648863974493
39 660073 810757 535158805261 7.349192342022434
39 668581 753383 503697559523 10.629234140971676
39 673327 773023 520497257521 14.943291256960947
39 702721 756919 531902876599 3.1071724059875123
40 525191 1199689 630065865599 9.736558773998695
40 526037 1885439 991810675243 14.15274453299935
40 526937 1418569 747496493153 19.81755569300003
40 531337 1288783 684778092871 13.24395505999928
40 536563 1768853 949101072239 15.013792114001262
40 537611 1691633 909440508763 9.937787377974018
40 538471 1904897 1025731792487 7.81453333600075
40 539947 1865849 1007459570003 7.328085775003274
40 540803 1585313 857342026339 13.39882537000085
40 546569 1977119 1080631954711 15.823313230001077
40 547787 1889389 1034982732143 22.057628171998658
40 553643 1515809 839217042187 6.648330662002991
40 556573 1281043 712993945639 21.34894149200045
40 556763 1834669 1021475816447 22.22159776999979
40 558149 1464289 817291441061 11.9567387040006
40 564163 1227053 692257901639 17.35163943801308
40 564227 1200083 677119230841 12.798030684003606
40 565379 1444273 816561624467 4.711009346996434
40 567097 1544113 875661849961 18.863072945001477
40 577081 1152649 665171837569 10.419161678997625
40 578581 1507487 872203335947 14.633823632997519
40 579641 1420121 823160356561 13.930180704999657
40 579869 1124741 652202438929 16.594146618001105
40 580711 1308709 759981712099 20.122797028001514
40 581521 1262939 734425550219 25.039517099001387
40 592507 1809491 1072136083937 14.354233238031156
40 593507 1431977 849888373339 16.122076217005088
40 595339 1408397 838473661583 15.271344871005567
40 601201 1103107 663189031507 17.581580364007095
40 601319 1456561 875857803959 11.19747443900269
40 601507 1649797 992364444079 17.544605786999455
40 610339 1062409 648429646651 20.646757322996564
40 610739 1719217 1049992871363 8.468789032995119
40 617809 1348063 832845453967 15.204482433000521
40 619657 1114471 690589756447 18.692427252004563
40 622301 1050737 653874685837 23.810424259048887
40 622331 958871 596735148301 8.979592021998542
40 622477 1511947 941152232719 22.914708594995318
40 623767 995119 620722393273 14.423057620995678
40 627919 1090597 684806577643 14.385725318999903
40 628973 1659683 1043895795559 15.766024873002607
40 638581 1325263 846287771803 18.31705710499955
40 642517 1398451 898528541167 10.253378925997822
40 648997 1140697 740308930909 19.891115784004796
40 653357 1280803 836821605671 5.242930885004171
40 653743 1012171 661699706053 9.190226718026679
40 657473 1535741 1009708242493 3.1822579380022944
40 657719 1424881 937171306439 10.743882639995718
40 661477 918259 607407208543 12.953726734995143
40 663797 857099 568939744903 14.38756304600247
40 666959 1500143 1000533875137 11.444272569999157
40 669923 1381519 925511353037 11.072832811994886
40 673553 1089113 733575328489 13.050517716998002
40 674299 1290853 870420887047 21.677577897004085
40 675251 1054181 711836774431 14.314318735996494
40 675611 818359 552892342349 8.346861029975116
40 676679 1524433 1031551798007 16.35045785100374
40 691931 1356947 938913694657 16.98342169100215
40 693779 1279961 888010062619 5.378498375997879
40 696181 1382159 962232834779 15.651222863998555
40 702733 1394389 979883165137 7.066649288004555
40 707219 1043849 738229845931 13.890172399005678
40 711649 1326943 944317659007 18.512346601004538
40 717229 1310797 940141621513 13.293368181002734
40 729649 1092391 797062000759 12.507318566000322
40 744607 759523 565546142461 20.074091442045756
40 751237 1254791 942645426467 20.685470409996924
40 755449 1177697 889690020953 18.681539381999755
40 766273 955379 732081132467 14.122602752002422
40 778439 1230637 957975835643 12.470398614997976
40 785839 1112381 874152372659 20.61949667600129
40 788023 1064867 839139687941 15.953972281997267
40 795533 1144667 910620372511 18.66387727800611
40 796561 1332941 1061768815901 10.18235272000311
40 800669 995119 796760934611 11.966103980004846
40 801677 946109 758473824793 5.932136326970067
40 808021 961811 777163486031 11.392639965000853
40 808187 849127 686253402749 16.029911018005805
40 809189 1187623 961011467747 11.00259991799976
40 809401 1133681 917602535081 14.155571057002817
40 817603 1266301 1035331496503 12.732636476997868
40 827719 945179 782342616701 6.901081616000738
40 831653 994229 826853530537 15.154316783999093
40 837439 1155929 968020025831 16.44639131800068
40 845111 958367 809926493737 11.14417661799962
40 845659 1041983 881162301797 15.701174432993867
40 860647 1133897 975885051359 15.95022160300141
40 873541 1051397 918438386777 10.138694135006517
40 877601 1099843 965223316643 13.495715897995979
40 878299 975277 856584813823 4.818361163997906
40 887837 1223447 1086221514139 15.87329405699711
40 906557 1033369 936807900533 2.2834728969974094
40 930841 1058249 985061557409 6.255895279995457
40 934939 979949 916192538111 13.365927722996275
40 935059 995513 930863390267 10.057729672000278
40 950819 1131079 1075451403701 7.488140678033233
40 977881 992357 970407055517 4.135357336002926
40 982351 1069597 1050719682547 15.480872470005124
40 1008913 1067849 1077366738137 19.378415121995204
40 1015481 1056463 1072818103703 8.576888303003216
41 533969 2079353 1110310042057 18.234993613004917
41 564089 2007659 1132498357651 21.495764512997994
41 579967 2051167 1189609171489 20.52100201999565
41 640307 1775171 1136654417497 11.92179660200054
41 649813 1775219 1153560384047 21.65934313800244
41 655223 1756969 1151206499087 19.026689730992075
41 688357 2037349 1402423445593 19.451109797002573
41 691051 1621079 1120248264029 6.934184544996242
41 691409 1741127 1203830877943 21.90367199799948
41 709057 1739021 1233065013197 17.276999254994735
41 711307 2042399 1452772705493 20.305439291994844
41 728293 1612957 1174705292401 12.880389720005041
41 732073 1526561 1117554090953 10.79571440500149
41 733067 1855807 1360430870069 16.209512884001015
41 735419 1553869 1142744786111 19.45570598699851
41 749323 2089361 1565606252603 24.68749567400664
41 752009 2092661 1573699905949 16.14931338300812
41 758929 1811071 1374474302959 12.606367059008335
41 759371 1601521 1216148603291 22.964132052002242
41 762397 1893589 1443666572833 14.973895368995727
41 767647 1533221 1176972500987 15.471254937001504
41 770183 1584389 1220269473187 22.061745494997012
41 775163 1773613 1374839173919 13.350304387000506
41 790057 1571663 1241703354791 16.26767960000143
41 792307 1719659 1362497863313 19.503690102996188
41 800897 1865569 1494128615393 9.860413827991579
41 807221 1618973 1306869004033 21.130133975006174
41 818189 2020477 1653132056153 18.543614559006528
41 825479 1795979 1482542948941 6.73647755899583
41 850261 1937311 1647219988171 10.33402272699459
41 853823 1416739 1209644343197 29.70061623401125
41 875773 1426891 1249632611743 36.69042741699377
41 877651 1815497 1593372757547 13.724376644997392
41 878359 1779163 1562743833517 23.388193971011788
41 889901 1703593 1516029114293 10.655126311001368
41 904399 1789163 1618117228037 13.85153544798959
41 908353 2095837 1903759826461 12.149895973998355
41 908653 1870859 1699961642927 6.599290115002077
41 908741 1725583 1568108021003 24.116977981000673
41 946327 1687937 1597340357399 9.781777512005647
41 951479 1594883 1517497681957 16.7066438979964
41 970987 1623667 1576559549329 17.325988437994965
41 981823 2058341 2020926535643 12.14518203100306
41 986497 1499353 1479107236441 15.038076380005805
41 986509 2057599 2029839931891 20.17514223100443
41 993269 1531331 1521023611039 22.534305207023863
41 996979 1497043 1492520433097 18.195664090002538
41 999769 1404547 1404222549643 9.518915171996923
41 1001797 1820009 1823279556173 5.133540673006792
41 1003201 1349753 1354073559353 5.685622565986705
41 1012513 1896211 1919938288243 12.378840985998977
41 1029943 1143943 1178196085249 41.730890645994805
41 1031633 1791787 1848466598171 10.246733528998448
41 1033181 1297781 1340842671361 30.989967515997705
41 1034567 1671311 1729083207337 10.044067270006053
41 1038707 1794361 1863815331227 11.694068498036359
41 1045063 1072943 1121293030409 28.69121072300186
41 1052731 1162859 1224177717929 19.430310381998424
41 1055731 1175353 1240856598043 14.853447012996185
41 1058807 1592117 1685744624419 25.056814225012204
41 1059161 1279627 1355331012947 2.9246692410088144
41 1063891 1942091 2066173136081 14.7483485499979
41 1068941 1352893 1446162796313 24.012782378005795
41 1076111 1643129 1768189191319 5.591803855000762
41 1079983 2023453 2185294841299 17.80246150698804
41 1084547 1193261 1294147637767 18.78195340197999
41 1085269 1179337 1279897886653 11.72773219300143
41 1089629 1207957 1316224977953 15.2543748110038
41 1091521 1758877 1919851181917 21.00309440799174
41 1096703 1507423 1653195326369 13.030813656994724
41 1116677 1398841 1562053571357 8.525258128007408
41 1119397 1510199 1690512230003 12.21768746401358
41 1123211 1624627 1824798917297 24.904837259993656
41 1142321 1777981 2031025033901 12.804413071004092
41 1146799 1306933 1498789457467 21.08090515299409
41 1151089 1626949 1872763097461 10.670257880992722
41 1151519 1257911 1448508416809 14.384434558000066
41 1165721 1629997 1900121732837 23.000048668996897
41 1167217 1301413 1519031377621 24.177529865002725
41 1172671 1493813 1751751184523 4.216976825002348
41 1185337 1708829 2025538240373 3.8690430170099717
41 1195837 1461667 1747915480279 8.710417053996935
41 1222801 1715537 2097760359137 19.749867953010835
41 1224851 1430381 1752003598231 18.57616335299099
41 1239943 1575239 1953206571377 16.313657468999736
41 1241489 1286371 1597015446419 11.102914400980808
41 1252639 1469557 1840824410923 17.489871557991137
41 1253401 1616677 2026344568477 17.06293123800424
41 1256449 1434913 1802895003937 7.7376295769936405
41 1258267 1316177 1656102085259 24.88923007599078
41 1260143 1381291 1740624184613 6.452099283997086
41 1284443 1500647 1927495534621 21.160330483995494
41 1297057 1311377 1700930717489 4.645537602991681
41 1297631 1433413 1860041144603 8.669256468012463
41 1312319 1521757 1997030624483 21.8555469950079
41 1344641 1544449 2076729447809 16.028336101968307
41 1346971 1540963 2075632473073 14.142590888994164
41 1356227 1529327 2074114569229 12.653022642989527
41 1400801 1503431 2106007648231 11.419127670000307
41 1433821 1491547 2138611411087 12.438549585000146
42 1048889 3906137 4097104131793 25.392828424999607
42 1050593 2973767 3124218793831 29.239836843000376
42 1050853 3779311 3971500302283 32.06754202100274
42 1052693 2320051 2442301447343 23.164718553001876
42 1063109 3775081 4013322586829 25.175402335997205
42 1076429 3026999 3258349506571 38.06923296296736
42 1076821 3619613 3897675290273 33.31727166600467
42 1079431 3272897 3532866481607 26.474608688004082
42 1087357 2654303 2886174947171 20.48685511900112
42 1101559 3940943 4341181230137 15.803788006000104
42 1105457 3286991 3633627209887 18.46798637599568
42 1108781 3378929 3746492275549 15.305903879998368
42 1111661 2262769 2515432049309 47.82074158100295
42 1113527 2782279 3098142788033 45.12042204999307
42 1123631 2823857 3172973264767 28.773525270997197
42 1123669 3616183 4063392735427 17.763042849954218
42 1128509 3340091 3769322754319 26.209592140003224
42 1133677 2619913 2970135110101 11.294538611007738
42 1134977 2925827 3320746350979 27.12029141098901
42 1143071 3142459 3592053751589 20.487763901008293
42 1163629 2558737 2977420576573 14.972727358996053
42 1163831 2351501 2736749760331 41.1360586709925
42 1165079 3686953 4295591514287 21.36209090099146
42 1168831 2491589 2912246462459 44.24051163900003
42 1169341 1898873 2220430052693 46.46572038999875
42 1178939 3533953 4166315015867 39.61200577602722
42 1179551 2068841 2440303470391 24.986937355002738
42 1198819 3478831 4170488700589 29.338012061998597
42 1200989 2102137 2524643413493 35.69444909099548
42 1204711 2437951 2937026387161 26.399832962008077
42 1208069 1841849 2225080679581 23.2706466820091
42 1210169 3249263 3932157355447 21.488710699995863
42 1210609 3578737 4332451220833 20.78703945800953
42 1215421 3554407 4320100910347 17.904392676995485
42 1225397 2023741 2479886150177 37.006213392989594
42 1242067 2762741 3431509425647 25.312367259990424
42 1242233 3200359 3975591561647 31.12740482900699
42 1243969 2595287 3228456574103 24.0693473930005
42 1246061 2602939 3243420773279 33.96493615899817
42 1259393 2233859 2813306387587 35.245808631996624
42 1262311 2277661 2875116534571 28.781775044015376
42 1263569 1963253 2480705629957 32.147722705005435
42 1268713 1895533 2404887359029 17.901544727006694
42 1283297 2692727 3455568480919 29.708455371001037
42 1283873 3268477 4196309371421 35.21023837698158
42 1290161 3140741 4052061549301 37.779832107014954
42 1303223 2215471 2887252763033 37.269827231997624
42 1310797 3278791 4297829406427 14.427396415005205
42 1312681 2026751 2660477529431 16.45536381698912
42 1333313 2574589 3432732983357 17.883757652016357
42 1349927 3123181 4216066357787 31.94809992899536
42 1357001 2467051 3347790674051 38.36806807399262
42 1361741 2946479 4012341259939 19.249677374988096
42 1364101 2370317 3233351790017 35.04261465699528
42 1373417 1676473 2302496518241 25.693853965000017
42 1374209 2681321 3684695450089 37.24841582402587
42 1394389 1776461 2477077677329 31.135827596008312
42 1395743 2654303 3704724832129 12.473271284019575
42 1398871 3049649 4266065546279 38.6788693239796
42 1404437 2589799 3637209538163 32.862056858983124
42 1415143 1827563 2586262986509 16.654646982991835
42 1421011 2462359 3499039224949 21.151030581997475
42 1425451 2804917 3998271742567 15.726700051978696
42 1432139 2879027 4123166848753 36.531580645998474
42 1438747 2447399 3521187969053 25.565764564002166
42 1439701 2033357 2927426106257 25.03254512202693
42 1445971 2848193 4118404480403 18.840247946005547
42 1460423 2768413 4043054018699 23.609451458003605
42 1462883 2099089 3070721613587 16.95365697197849
42 1472963 2488699 3665761545137 31.16732865999802
42 1474141 2245787 3310606693967 36.73973741699592
42 1481099 2864341 4242372590759 23.98448045999976
42 1489171 1890331 2815026105601 18.090653185005067
42 1489441 2431327 3621318118207 28.578105218010023
42 1500491 1792979 2690348852689 6.440350897988537
42 1527949 2775277 4240481716873 25.539269329048693
42 1535813 2533081 3890338729853 29.402565614000196
42 1536077 2288369 3515110988413 7.934030453005107
42 1555091 1862233 2895941778203 23.157732352003222
42 1587799 2469541 3921134730259 24.82966390697402
42 1606897 2190311 3519604174967 18.531918050983222
42 1616519 2706313 4374806384447 7.642333286989015
42 1669637 2606407 4351753564259 16.283715123019647
42 1721717 2384609 4105621853653 15.864731721987482
42 1729891 2042021 3532473749711 9.075684598996304
42 1736557 2509063 4357130916091 33.276219317980576
42 1737559 2358799 4098552431641 30.66933951698593
42 1750013 2191363 3834913737719 30.84343338900362
42 1758433 2434841 4281504764153 27.010162375023356
42 1762217 2332663 4110658393871 19.414779762999387
42 1814843 2036623 3696150995189 9.006391211005393
42 1816189 1973197 3583698686233 28.97597754598246
42 1827181 2350723 4295196401863 30.086406783986604
42 1851557 2090173 3870074449361 29.22846562002087
42 1861807 1903961 3544807917527 15.382462415989721
42 1874599 2118113 3970612511687 33.48605668899836
42 1893371 2205319 4175487040349 29.088556941016577
42 1930177 2018671 3896392334767 26.61582262199954
42 1971481 2168851 4275848538331 17.464147895021597
42 1978201 2097643 4149559480243 23.679369427991332
43 1163609 4118057 4791808187713 40.817252113018185
43 1164749 3786011 4409752526239 37.42100983898854
43 1171117 3954961 4631722061437 9.92074567900272
43 1185697 3938371 4669714679587 14.701137914991705
43 1196281 4029049 4819874766769 44.19379256400862
43 1197617 3680153 4407413795401 28.66094400198199
43 1220839 3914873 4779429638447 22.626879518997157
43 1282817 3572819 4583272951123 23.31518594798399
43 1366087 3969247 5422336726489 35.51838965801289
43 1390331 3878681 5392650433411 47.55138769399491
43 1390847 3377813 4698021077611 24.81831477797823
43 1427281 3847621 5491636348501 37.6540506099991
43 1501021 4132769 6203373057149 11.427377117011929
43 1504801 3287887 4947615645487 37.78337760199793
43 1506031 3159461 4758246209291 42.21248977302457
43 1510679 3623369 5473747457551 38.44350639602635
43 1535473 3504997 5381828258581 5.5860405979910865
43 1550173 3587813 5561730841649 40.43562220298918
43 1588019 3901657 6195905447483 41.656471683003474
43 1598827 2759789 4412425167503 28.34012260500458
43 1607579 3323137 5342205255323 24.6278665229911
43 1614589 3897209 6292390782101 47.579756525025005
43 1652909 3915997 6472786685273 20.38217834898387
43 1667711 3163493 5275792074523 23.99600191702484
43 1670579 3720701 6215724955879 35.04208726098295
43 1671211 2992229 5000646019319 35.39084659598302
43 1695581 3648289 6185969510909 18.624911436985712
43 1701101 3386419 5760640747319 43.54802641400602
43 1706459 4136773 7059233516807 26.160345896001672
43 1732139 3337489 5780994858971 14.166329361993121
43 1741477 2707847 4715653270019 22.97022347699385
43 1763603 3074567 5422315584901 21.62744825700065
43 1771093 2626451 4651688980943 25.762158983998233
43 1774067 2498137 4431862413179 35.58905826698174
43 1780627 2741231 4881109931837 26.08918522601016
43 1787417 2948161 5269593090137 27.53550193202682
43 1816651 2647429 4809454540279 38.9569379260065
43 1869551 3686321 6891765111871 32.53423793698312
43 1895693 3048289 5778620119277 30.685611402004724
43 1904311 2521271 4801284099281 38.49137174099451
43 1908373 3253021 6207977444833 35.20320029000868
43 1923401 2569937 4943019395737 49.471368999016704
43 1937339 2616407 5068867320973 31.849257982015843
43 1943411 3385267 6578965125737 40.979293734999374
43 1952911 3112301 6078046858211 19.160594081011368
43 1954763 3130789 6119950498007 28.41441146301804
43 1955959 3541411 6926854718149 20.113569540990284
43 1973563 3081479 6081492939677 17.177117732993793
43 1981787 3103847 6151163634589 25.385885729978327
43 1995317 3513299 7010145220783 27.31648397599929
43 1997081 3678217 7345697284577 20.15775638501509
43 2026109 2971541 6020665963969 33.34217304099002
43 2051587 2999303 6153331043861 20.332785250007873
43 2053643 2931193 6019623986099 37.959555276989704
43 2058949 3978659 8191855969391 19.022291111003142
43 2063597 3123227 6445081867519 29.163622413994744
43 2064679 4018739 8297406019781 17.40581653098343
43 2097917 2513293 5272680110681 21.00897848099703
43 2136853 3581873 7653936065669 21.087966912979027
43 2137441 3511307 7505211545387 17.009018544020364
43 2150657 3580127 7699625193439 19.81990661501186
43 2156719 3436981 7412602225339 25.73120271001244
43 2161919 3786847 8186856479393 55.568283597007394
43 2162351 2168549 4689164098699 23.983629538997775
43 2163043 3237539 7002936071177 16.89360300102271
43 2167073 3053291 6616704487243 24.147329642029945
43 2179367 2900647 6321574350449 21.247724870976526
43 2179909 2665891 5811399783919 32.888620200013975
43 2180083 2603299 5675407893817 32.34636603700346
43 2188811 2510803 5495673225233 38.452435182000045
43 2207357 3582989 7908935850073 39.67556652400526
43 2213677 3869683 8566228254391 33.18536876697908
43 2214713 2285981 5062791838453 35.095601367007475
43 2219209 2363171 5244370351739 35.29265026500798
43 2229299 2821319 6289563625381 30.804794690018753
43 2235049 3491087 7802750508263 14.672586036031134
43 2250581 3247781 7309394210761 26.72578417600016
43 2267533 3136781 7112754431273 39.98602985701291
43 2273311 2871013 6526705434043 20.168057641014457
43 2316679 3608477 8359682887883 21.30106168598286
43 2317079 3396677 7870368946483 15.708502424997278
43 2324957 2872729 6678971397653 19.44022414999199
43 2328829 2518067 5864147453543 18.955950682022376
43 2345477 3470947 8141026356719 17.609908206010005
43 2353709 2623979 6176082988111 39.99460170799284
43 2357483 3072467 7243288720561 26.272585869010072
43 2371679 3003191 7122605027689 17.133493189001456
43 2388163 3197419 7635957751297 19.32464090900612
43 2392307 3371257 8065081719899 22.187319660995854
43 2393561 2571461 6154948762621 17.117571112001315
43 2425769 2468729 5988566277601 29.97566726000514
43 2481107 3338441 8283029334187 43.61913187999744
43 2511791 2809309 7056397062419 25.715907049016096
43 2516929 3199117 8051950351693 30.198767822002992
43 2577439 2853853 7355632022467 21.771226662996924
43 2615219 2620573 6853372300487 14.428090178000275
43 2620301 3087869 8091146228569 27.200180841988185
43 2661137 3012809 8017497503833 39.674796345003415
43 2694689 3204307 8634610825523 26.954549782996764
43 2717653 3100633 8426444574349 13.647521308012074
44 2109103 8136281 17160254665943 26.26539428898832
44 2110259 4655111 9823489883749 45.05476974300109
44 2126867 7059113 15013794488971 30.034029722970445
44 2142377 5810647 12448596487919 42.06348033697577
44 2148907 5437171 11683974822097 49.01589950599009
44 2162089 4836157 10456201851973 63.22510066599352
44 2162231 6527789 14114587737259 65.76133860700065
44 2170387 5986163 12992290355081 48.02876740304055
44 2177449 6307559 13734388036991 53.876946242991835
44 2179141 7242943 15783394051963 29.68704136699671
44 2188673 4858517 10633704977941 22.333412716980092
44 2231219 5412479 12076425981901 31.73479530302575
44 2234129 4784543 10689286268047 25.515911022026557
44 2267011 4191527 9502237815797 39.78569630300626
44 2278063 7548587 17196156746981 32.05572406202555
44 2281109 4868623 11105859742907 41.396584134956356
44 2281711 5654309 12901499042699 47.89595084200846
44 2282017 5002229 11415171615893 51.250931983988266
44 2293199 6516989 14944752657811 47.91506026301067
44 2323787 6463129 15018935149523 30.420463649032172
44 2339677 4840267 11324661373759 61.14484324201476
44 2341873 5193763 12163133338099 64.2832767519867
44 2349353 4677083 10988118977299 36.75912770500872
44 2350541 4269691 10036083752831 79.78299247805262
44 2354633 6024913 14186458971929 56.993973649980035
44 2357189 6643213 15659308608257 66.49017510697013
44 2360363 5735633 13538175914779 25.94185517198639
44 2374903 5531633 13137091806599 58.05786407800042
44 2403119 3946673 9484324873087 47.75163940499988
44 2420689 6224353 15067222839217 56.76473000199985
44 2428103 5031857 12217867077271 54.61055734900219
44 2473907 5718071 14145975873397 18.62901732499813
44 2475367 4023023 9958458374441 65.4973371360029
44 2485421 4174453 10375273149713 54.06167517999711
44 2494543 6903317 17220621099131 44.758619468004326
44 2509561 3808223 9556967920103 29.613630587991793
44 2549069 4928213 12562354983697 57.73537564599974
44 2555957 5016607 12822231777899 33.48072738100018
44 2559397 5352197 13698396945209 40.981347335000464
44 2565089 4348913 11155348898257 48.29187393299799
44 2570849 6596053 16957456258997 42.18853733600554
44 2576789 3439439 8862708581371 40.29318124600104
44 2590547 6599231 17095618069357 24.19407553700148
44 2624483 3755197 9855450688151 34.018764137996186
44 2634419 5857409 15430869560371 33.38407461900351
44 2642987 5112109 13511237629583 48.737730319960974
44 2645723 6326549 16738296199927 57.569890607999696
44 2648363 5406041 14317158960883 52.91008105000219
44 2655827 5764397 15309241191319 28.185752705001505
44 2682679 4976161 13349442615319 57.08679373099585
44 2685649 4641251 12464771106899 43.15268934000051
44 2687141 4949683 13300496126303 18.495839459006675
44 2712553 4782443 12972630106979 68.30674285200075
44 2749007 4099717 11270150731019 35.104773268001736
44 2766193 3868987 10702364756491 32.425075455001206
44 2780399 5061827 14073898728973 48.72500824095914
44 2790089 5924327 16529399595103 40.062276413998916
44 2809507 4217341 11848649060887 63.78079544399225
44 2811959 3568241 10033747394119 44.20583733799867
44 2822311 5899507 16650243500677 34.770003284997074
44 2832589 4076587 11547295493743 27.74970943199878
44 2853079 4502609 12846299183111 42.58901454899751
44 2854043 3597241 10266680495363 39.93379670399008
44 2855063 5376323 15349740873349 38.17894770600833
44 2914447 5609663 16349065501361 52.79896904100315
44 2919353 4139599 12084950759447 31.757316596980672
44 2950943 5740103 16938716767129 33.90790203900542
44 2962039 3972329 11766193418831 40.16540806299599
44 2969003 3587249 10650553042747 49.14186406500812
44 2983441 3359639 10023284737799 26.38527551399602
44 2991199 4411577 13195904710823 51.35578737100877
44 3000797 5811307 17438552611679 51.58732385199983
44 3002677 5173211 15533481685847 32.6653754029976
44 3005267 3662831 11007785130877 51.08698659700167
44 3007811 4512043 13571372567873 28.722577949010883
44 3011209 4010857 12077528696113 51.772218634956516
44 3023729 5665571 17131151334259 39.35903850500472
44 3044033 3352841 10206158647753 34.76185393999913
44 3064363 5197513 15927066529219 27.718928886999493
44 3096983 5226367 16185969750761 63.59338241300429
44 3099461 4715467 14615406063287 60.872756333992584
44 3198667 4068343 13013274498781 35.17553825798677
44 3234857 5083123 16443176018411 59.4259041849873
44 3267623 3620819 11831471443237 25.43540402498911
44 3276989 3913171 12823418322119 34.154932994017145
44 3282341 5191651 17040768934991 14.556488008005545
44 3312151 4540687 15039440987737 60.70013037297758
44 3318221 4426777 14689024403717 22.949414254981093
44 3393791 5029991 17070738185881 54.18119115399895
44 3411943 4472107 15258574173901 40.281342691974714
44 3441811 4958381 17065810267991 34.35039571300149
44 3585917 4852919 17402164741723 43.291101690003416
44 3646187 4788457 17459609663459 36.59345294200466
44 3682643 3753367 13822310708981 32.75436889400589
44 3709681 4093253 15184662882293 26.487440561992116
44 3723739 4724221 17591765982319 39.16532811999787
44 3741407 3809599 14253260365793 20.822771603998262
44 3800887 3926759 14925167235233 27.785628126002848
44 3859099 4011649 15481350644251 13.661144244979369
44 4032683 4106057 16558426260931 18.058803043997614
45 2466119 8088499 19947201065381 62.46461382499547
45 2538127 7591531 19268269802437 80.65634809900075
45 2681197 7334189 19664405544233 106.94190619100118
45 2724599 7618153 20756412045647 49.26308398399851
45 2759879 7835537 21625134020023 34.67603516698
45 2813131 6480191 18229626188021 29.529497021983843
45 2841823 6944953 19736327169319 92.22070461299154
45 2873839 7386293 21227016888827 55.60588610000559
45 2906153 6628087 19262234919311 47.48544816800859
45 2969773 8010221 23788538049833 45.387611029989785
45 2981501 6884431 20525937910931 35.6375507240009
45 3006121 6005401 18052962059521 64.09159673098475
45 3030229 7374011 22344941978519 36.10046246499405
45 3098873 8251027 25568884792571 61.58804144800524
45 3104749 8296973 25760018624777 37.54407626102329
45 3167473 6852169 21704060298937 60.500553323014174
45 3188953 5575693 17780622919429 38.60949489698396
45 3191861 6269707 20012033254727 62.48162883898476
45 3221941 8088811 26061671802151 58.93708498598426
