#bitsize(pq) p q pq mean
32 48121 58481 2814164201 0.39172441480914133
32 48187 77933 3755357471 0.7080177303985693
32 48857 50539 2469183923 1.1295238771941514
32 49123 81839 4020177197 0.3758446303778328
32 49459 50923 2518600657 0.7148513218038716
32 49459 82567 4083681253 0.7343800952075981
32 49537 60449 2994462113 1.0914073565858415
32 49613 65837 3266371081 0.7177627614000812
32 49807 60343 3005503801 0.6239449404063635
32 50047 72977 3652279919 0.6637887369957752
32 50341 50891 2561903831 0.92952739240136
32 50587 82729 4185011923 0.6080560393864289
32 50857 61493 3127349501 0.9604221053887159
32 50873 77747 3955223131 0.7932507072109729
32 50893 83389 4243916377 0.7398280355962925
32 51241 73291 3755504131 1.0024963091942483
32 51503 62143 3200550929 0.8067619711975567
32 51581 65003 3352919743 0.6964845175971277
32 52147 57901 3019363447 1.2265329134068452
32 52369 64333 3369054877 0.9520607064012439
32 52967 64067 3393436789 0.6787580626085401
32 53087 58937 3128788519 0.7617663434008136
32 54941 67523 3709781143 0.9627546229981817
32 55147 56597 3121154759 0.7188906785799191
32 56123 66137 3711806851 1.332163071015384
32 57527 58417 3360554759 0.9830885393894278
32 57947 66067 3828384449 0.761344085203018
32 58363 64439 3760853357 0.5897385011892766
32 60037 63809 3830900933 1.2198439088067972
32 60397 65809 3974666173 0.5939354529953562
32 61027 65617 4004408659 0.7194288885919378
32 61837 64577 3993247949 0.982243769580964
32 61871 65479 4051251209 0.6357200999977067
33 36847 130927 4824267169 0.34032728959573433
33 37423 128021 4790929883 1.0948792123934254
33 38219 115327 4407682613 1.5242482316098176
33 38371 115571 4434574841 1.3401231113937684
33 39023 124909 4874323907 0.6967105377814733
33 39163 111317 4359507671 2.1537550254142843
33 39541 119489 4724714549 1.243095092009753
33 40883 126001 5151298883 1.1235134169925005
33 42697 102701 4385024597 0.8308022828074172
33 42839 127609 5466641951 0.6102950820000842
33 43853 109943 4821330379 1.2937207785900682
33 43987 115769 5092331003 1.3366881498135625
33 44053 112153 4940676109 1.142455272807274
33 44879 110183 4944902857 0.7074196305940859
33 46817 101839 4767796463 0.552350964199286
33 47543 113117 5377921531 0.5413955232128501
33 47917 101293 4853656681 1.897700921597425
33 48563 103889 5045161507 1.8096232470008544
33 49121 130829 6426451309 0.5578101902035997
33 49559 114319 5665535321 1.0299540436011738
33 49711 129919 6458403409 0.9542128872009925
33 49787 112339 5593021793 1.456711101788096
33 49807 127583 6354526481 1.483928598393686
33 50497 100913 5095803761 1.3467579565942287
33 51193 113149 5792436757 0.735929601395037
33 52051 85601 4455617651 0.8477470763958991
33 52387 95467 5001229729 1.5349471706082114
33 53569 110951 5943534119 1.0620562644093297
33 53923 128591 6934012493 1.2983433936024085
33 54083 98873 5347348459 1.1026985996053553
33 54367 100357 5456109019 1.0683058153954335
33 54493 119069 6488427017 0.6266060461872257
33 54667 81677 4465036559 1.2805339877842925
33 54673 95063 5197379399 1.044209278607741
33 54751 126323 6916310573 0.4698820637888275
33 55207 123863 6838104641 0.7053841974004171
33 56113 98251 5513158363 1.5056830754154362
33 56443 103231 5826667333 0.4663100576144643
33 57367 78017 4475601239 0.878727250196971
33 58427 100459 5869517993 0.6106337371980771
33 58439 111857 6536811223 0.9325549468048848
33 58771 79613 4678935623 0.8797154305968433
33 59387 86209 5119693883 1.213924593187403
33 59513 112207 6677775191 0.8125704018282704
33 59879 90439 5415396881 1.1854156706132926
33 60013 81293 4878636809 1.078969000617508
33 60647 95891 5815501477 2.0661212929990143
33 60757 116411 7072783127 0.6148918790044263
33 61283 114217 6999560411 0.5866233990062029
33 61543 94841 5836799663 0.7610062598017976
33 61651 102881 6342716531 1.740015097009018
33 61651 107467 6625448017 0.9176741484086961
33 61843 116447 7201431821 0.7833408795995638
33 61933 72383 4482896339 1.220153912587557
33 62141 93949 5838084809 1.9383217709953897
33 62347 79967 4985702549 1.4444024262134918
33 62383 90659 5655580397 0.9035999740008265
33 64217 67433 4330344961 0.9489552655955776
33 64231 77659 4988115229 1.6796376698068343
33 64663 84263 5448698369 1.6607548500061966
33 65413 103619 6778029647 0.6978914996027015
33 65809 117773 7750523357 0.7195233426056802
33 65993 110771 7310110603 0.9747843921883032
33 66067 106591 7042147597 1.073268293205183
33 66529 99679 6631544191 1.102399646420963
33 66629 66821 4452216409 1.1340341753908434
33 67453 87473 5900316269 0.9225433968007565
33 68207 71987 4910017309 1.0524391747894697
33 68227 104761 7147528747 0.876161930989474
33 68281 110977 7577620537 1.5690601244103164
33 69653 77719 5413361507 1.3199559011962265
33 70321 117259 8245770139 0.6579842957900837
33 70937 113779 8071140923 0.612028672802262
33 70979 85853 6093760087 1.1109393159975298
33 71537 93419 6682915003 0.9564907416002825
33 71947 97213 6994183711 1.440736927196849
33 72043 92927 6694739861 0.9704225510009564
33 73433 79259 5820226147 1.143044805212412
33 73571 108869 8009601199 0.6537743664113804
33 73597 91801 6756278197 0.7315213267924264
33 73999 94219 6972111781 0.6184467545943335
33 75289 97453 7337138917 1.1623584661982023
33 75983 84499 6420487517 0.7613122620270587
33 76003 84719 6438898157 0.6382448673946783
33 76847 81463 6260187161 0.6261898639844731
33 77269 84319 6515244811 0.38053140899864957
33 77489 106103 8221815367 0.5164377905894071
33 77587 86131 6682645897 1.370180998183787
33 78137 86077 6725798549 1.3681848410051316
33 79139 98887 7825818293 1.2730945183779112
33 79769 101531 8099026339 1.5954882892081514
33 80141 95419 7646974079 1.5611646343953907
33 82013 87973 7214929649 0.8217315252055414
33 82231 85361 7019320391 1.3381056094076484
33 82591 87383 7217049353 1.3234907458070666
33 83431 85661 7146782891 1.328713110613171
33 84631 90679 7674254449 0.8328969374066219
33 84871 92683 7866098893 0.9546253953943961
33 88069 94397 8313449393 0.7971328216022812
33 89459 93901 8400289559 0.7051818241830915
34 65587 251561 16499131307 1.9259280104073695
34 66083 233183 15409432189 2.0092597957933322
34 66301 154501 10243570801 2.3929550223983824
34 66751 238031 15888807281 1.3215983588132076
34 66931 205847 13777545557 1.7735388725996017
34 67181 151901 10204861081 3.2386135270120575
34 67213 227977 15323018101 2.8584417648031377
34 67547 131101 8855479247 2.2091504336101933
34 67939 154211 10476941129 2.4282297080033457
34 68737 182593 12550895041 1.5257707319920883
34 68947 141619 9764205193 1.4433151780045592
34 69911 155719 10886471009 2.0950522158062084
34 70207 131311 9218951377 2.727424128202256
34 70271 185467 13032951557 1.979146948212292
34 70571 231041 16304794411 2.6926809262135065
34 70949 168677 11967464473 2.0640097204013728
34 71263 166081 11835430303 3.819464411784429
34 71437 221401 15816223237 2.4055181448115035
34 71821 233509 16770849889 1.016215667396318
34 72379 166189 12028593631 1.6373582023894415
34 72559 127973 9285592907 1.792599070200231
34 72739 170327 12389415653 2.339257694792468
34 73019 168227 12283767313 2.3476399865932764
34 73607 177481 13063843967 2.7750809555873275
34 73727 150967 11130344009 2.997623114194721
34 74357 151561 11269621277 2.1913484359974973
34 74861 185831 13911494491 1.8882525635999627
34 74887 184447 13812682489 1.7376930846250616
34 74923 134353 10066129819 1.9405292565701528
34 75703 153641 11631084623 2.189060115569737
34 76603 180097 13795970491 2.4448301542084665
34 77267 120233 9290043211 1.9994302539969795
34 77267 204797 15824049799 1.7766022291849368
34 77359 186283 14410666597 2.2709026716067457
34 77801 152461 11861618261 2.7317445427877827
34 78283 208309 16307053447 1.966562907397747
34 79601 214141 17045837741 1.891402487596497
34 80897 199373 16128677581 2.1401538759935645
34 80929 173209 14017631161 2.292655711015686
34 81049 121157 9819653693 2.91129409779096
34 81331 126491 10287639521 1.0973699043970555
34 81439 145069 11814274291 3.2227411760017275
34 81703 155461 12701630083 2.3086148245842195
34 82307 159707 13145004049 1.9423973637865857
34 82471 160033 13198081543 2.3921126911998725
34 82493 117977 9732276661 2.373343038978055
34 83117 123049 10227463733 1.792359088221565
34 83203 158261 13167789983 1.6687888851971366
34 84431 103561 8743758791 2.1815929339965807
34 84761 130147 11031389867 1.6729964299942366
34 84967 128393 10909168031 1.1407552117947488
34 85243 126757 10805146951 2.1725129709928295
34 85571 137849 11795876779 2.3627031328040173
34 88817 124171 11028495707 2.4238375216373242
34 89867 154127 13850931109 2.224471672193613
34 89867 164431 14776920677 2.55883777939016
34 90599 100673 9120873127 1.2090682161971926
34 90631 123059 11152960229 1.4168668190017342
34 90793 121531 11034164083 1.1978795521892607
34 90847 170497 15489140959 2.032668575795833
34 90907 145601 13236150107 2.0554714339785276
34 91081 160877 14652838037 2.82569527978776
34 91309 126823 11580081307 2.6216284167952835
34 91433 156899 14345746267 2.001281133387238
34 91753 152567 13998479951 1.5481432072119787
34 91943 99709 9167544587 1.7290370697970503
34 92189 158573 14618686297 2.4347385771921837
34 92461 171439 15851421379 2.8719929032027722
34 92593 146777 13590522761 1.7679855070076882
34 93529 150967 14119792543 1.5189482052111998
34 93703 133321 12492577663 2.5603918408043684
34 94597 155137 14675494789 2.497327345202211
34 94723 115613 10951210199 1.0230256050010211
34 95003 120847 11480827541 1.8171640749904328
34 95063 170299 16189133837 2.9407544090179725
34 95191 109913 10462728383 1.9040600180160254
34 96001 111829 10735695829 2.0052556309849026
34 96263 160001 15402176263 1.2021782552124933
34 97303 167269 16275775507 2.134111927205231
34 97849 105137 10287550313 0.668675814406015
34 98101 132383 12986904683 1.5398413181887007
34 98227 137507 13506900089 1.7587879338068888
34 98939 137363 13590557857 2.0263177605811507
34 100297 153077 15353163869 1.3321062054019421
34 103141 115637 11926915817 1.5783359132125043
34 103903 154643 16067871629 2.673824103386141
34 104047 108863 11326868561 1.7145133580081164
34 104701 112459 11774569759 0.9374456711928361
34 108089 130783 14136203687 1.3244636342162266
34 109049 131779 14370368171 2.3643407060066237
34 109363 154073 16849885499 1.7013237043982372
34 109751 120721 13249250471 1.6633932349970564
34 113749 149717 17030159033 1.946478261379525
34 114553 134263 15380229439 1.3945263940026051
34 117503 135389 15908613667 2.429290580982342
34 118901 132851 15796116751 1.7727896324009635
34 119233 126097 15034923601 0.8729659615899437
34 124153 133153 16531344409 1.6882267594104632
34 125821 132367 16654548307 1.6860921100131236
34 130279 130483 16999194757 1.531140571180731
35 69847 262079 18305431913 2.455617021408398
35 73637 255947 18847169239 2.499051312613301
35 73643 260171 19159772953 1.1435419595916756
35 75937 228421 17345605477 2.795676902192645
35 76961 258691 19909118051 3.341798770998139
35 77383 238079 18423267257 1.0179872466134838
35 80363 214733 17256588079 3.4798653895966707
35 81331 218987 17810431697 3.403079471597448
35 81707 230507 18834035449 1.8791780840139836
35 82007 261281 21426870967 1.7892935197916813
35 82457 231109 19056554813 2.5188815527944826
35 82487 232459 19174845533 1.2868593824096024
35 83077 228793 19007436061 3.0864056299906224
35 83101 233939 19440564839 1.5806065850076265
35 84731 254537 21567174547 1.3978090911870822
35 87013 249143 21678679859 2.8536614018143154
35 87557 245561 21500584477 2.167965838208329
35 87701 259009 22715348309 3.1943236225983127
35 88211 229693 20261449223 1.8261145013966598
35 90947 191677 17432448119 1.271349336579442
35 91079 250979 22858916341 2.5860051470110195
35 93407 224473 20967349511 2.422335094411392
35 93419 217429 20311999751 3.6566307332133876
35 96763 207443 20072807009 2.3527513581793755
35 97553 203821 19883350013 2.455330530600622
35 97871 181523 17765837533 2.2485008275951257
35 98639 250451 24704236189 2.051525802211836
35 99173 256651 25452849623 0.7846046822145581
35 102217 205171 20971964107 2.2042678801808506
35 102913 201037 20689320781 1.9818493649945594
35 102913 203969 20991061697 2.9469820533879103
35 103979 171007 17781136853 3.4216443077893928
35 104087 182681 19014717247 1.4803607792011462
35 104369 187081 19525456889 3.191685276990756
35 107183 189151 20273771633 1.2666152214049362
35 107747 242393 26117118571 2.090226746792905
35 109471 202751 22195354721 2.0703836563741786
35 109517 255313 27961113821 1.841618549823761
35 111317 207833 23135346061 2.609754372597672
35 111751 181721 20307503471 3.7235101273981854
35 112289 199909 22447581701 2.1256738837924787
35 112501 177209 19936189709 2.398505938996095
35 113117 176261 19938115537 2.269708121207077
35 114203 211943 24204526429 3.295904506999068
35 114299 249367 28502398733 2.3495214688125996
35 117877 210101 24766075577 3.4826186093967406
35 118571 152311 18059667581 2.3979301652056164
35 118903 170707 20297574421 2.280518954398576
35 120277 226099 27194509423 1.1407691846019588
35 120647 179593 21667356671 2.5015976358088663
35 121229 247001 29943684229 2.4189527435810305
35 121453 160907 19542637871 2.7756933007971383
35 122743 222127 27264534361 1.6370748887886293
35 123379 164839 20337670981 1.1430328463902697
35 123787 232633 28796941171 1.5790848038042895
35 124171 171707 21321029897 2.9770363564020954
35 124739 199403 24873330817 4.082144537800923
35 124951 251219 31390065269 1.58407747320598
35 125017 165479 20687688143 2.651162980601657
35 125117 259991 32529293947 1.7999890739913098
35 125329 156733 19643190157 2.894692387001123
35 126211 239383 30212767813 3.538892167981248
35 126337 226313 28591705481 2.075151812389959
35 126443 231079 29218321997 2.0122178590041586
35 126923 260713 33090476099 1.2397338039940222
35 127219 247249 31454770531 1.3737284321920016
35 128119 212633 27242327327 1.7018502402119338
35 128563 242533 31180770079 1.237784364190884
35 129229 243301 31441544929 3.024353524192702
35 129401 144719 18726783319 2.8975984720047565
35 129803 136993 17782102379 1.733467865199782
35 130099 195809 25474555091 2.0774361376068553
35 131009 250721 32846707489 2.465057023393456
35 134731 169777 22874224987 2.6304061716073193
35 134887 156719 21139355753 2.394498049793765
35 134951 190837 25753643987 2.2910330523969606
35 136067 139969 19045161923 1.8566431274055504
35 137183 172993 23731698719 0.7141676947940141
35 139609 149497 20871126673 2.641969016008079
35 142939 221603 31675711217 1.853486134193372
35 143261 183059 26225215399 2.2055124247912317
35 144701 184369 26678378669 2.2585197339998557
35 146309 196871 28803999139 2.1537503450061193
35 146849 151121 22191967729 2.3311297922278755
35 147163 156887 23087961581 1.0152716355863958
35 148139 210247 31145780333 1.6705724635976367
35 148927 166987 24868872949 1.0729975061840378
35 149921 207061 31042792181 1.6533160260063595
35 150551 208283 31357213933 2.9828849063953387
35 151241 175993 26617357313 2.3026740379980764
35 151343 186113 28166899759 1.8360399560071528
35 151703 179657 27254505871 1.06410043858923
35 151769 170749 25914404981 1.7033183783991261
35 154883 182587 28279622321 2.166983362392057
35 155381 165083 25650761623 3.1487724066129887
35 155893 160117 24961119481 1.5644855350023135
35 160073 173053 27701112869 2.532917552802246
35 160169 170207 27261884983 1.828960888576694
35 168601 179233 30218863033 2.6997359915985726
35 174257 179903 31349357071 2.3317214392125605
36 131249 484327 63567434423 2.0627421737881377
36 131561 404513 53218134793 3.5178753595915624
36 131759 449921 59281141039 2.0592314596171493
36 132961 410411 54568656971 2.842921943194233
36 133073 290621 38673808333 3.1415817484026776
36 133451 487381 65041481831 2.9120235528214833
36 134471 433117 58241676107 3.5058967117918653
36 134789 418289 56380756021 4.177191174391192
36 135701 503717 68354900617 3.708361409208737
36 136193 402869 54867937717 3.6066087221959604
36 136277 499637 68089031449 3.4746108602033927
36 136361 319811 43609747771 5.257851661986206
36 137191 422249 57928762559 2.5777550450060516
36 140009 396031 55447904279 6.956881397392135
36 140143 485647 68060027521 5.073246020183433
36 142057 476087 67631490959 2.366352787811775
36 143111 321301 45981707411 4.792172275204211
36 144073 340283 49025592659 3.4933173322002404
36 144161 307423 44318407103 4.741195141198114
36 144709 335411 48536990399 2.457207686593756
36 145361 441479 64173828919 4.522119024989661
36 145679 254279 37043110441 5.177222426398657
36 148091 427913 63370064083 4.2713732228032315
36 148633 361843 53781810619 2.4909583172062413
36 148691 294337 43765262867 5.59687580820173
36 148991 260959 38880542369 3.729971420811489
36 149033 252319 37603857527 3.7116756212082693
36 149519 322627 48238866413 4.475885009171907
36 149561 392593 58716601673 3.8719452132005245
36 151673 412073 62500348129 2.7319363713846543
36 154291 313129 48312986539 4.2777176519855855
36 155443 434927 67606357661 3.007879564806353
36 156307 415963 65017928641 3.8079047345905566
36 157321 289319 45515954399 6.09813888319768
36 157457 371669 58521885733 3.6741885217954406
36 157679 429851 67778475829 4.611722688004375
36 158371 308663 48883267973 4.641049502615351
36 160009 425291 68050387619 3.0151403824216687
36 160367 399769 64109755223 3.214905789599288
36 161123 400429 64518321767 3.5287547605927103
36 161683 277301 44834857583 5.278497679415159
36 162119 350213 56776181347 3.3333748893928714
36 162529 271003 44045846587 4.487562111380976
36 162881 282313 45983423753 4.7772984888055365
36 163307 292933 47838009431 5.955496087402571
36 166781 369647 61650096307 3.5425430669798517
36 166849 247391 41276940959 3.5352432006038725
36 168089 285709 48024540101 5.282848326012027
36 168409 217717 36665502253 3.096799739997368
36 169627 378439 64193472253 4.0661201477865685
36 169919 398303 67679247457 3.450304089987185
36 170887 251197 42926301739 2.878753561596386
36 171179 328777 56279718083 5.055683557398152
36 171889 345817 59442138313 5.181441972602625
36 172999 352097 60912428903 2.1685229178052396
36 173347 305857 53019393379 6.237032976804767
36 173993 312311 54339927823 4.444526197004597
36 174673 379319 66256787687 3.9720825018011965
36 176089 253423 44625002647 4.028845676989294
36 176321 240853 42467441813 3.016954607598018
36 176357 362339 63901019023 4.192349509184714
36 176777 365537 64618534249 3.599563718796708
36 176923 270379 47836263817 4.641398509009742
36 177433 318377 56490586241 3.938740628596861
36 177883 215953 38414367499 3.055097380001098
36 177949 254929 45364360621 2.767419426376
36 178103 195787 34870252061 2.5719207426300272
36 180361 298777 53887718497 3.37569542680867
36 180679 259691 46920710189 3.5109681457979605
36 181889 234007 42563299223 4.206158367998432
36 183587 298373 54777403951 2.8020091996062546
36 184903 228197 42194309891 2.5268408468109556
36 185099 370661 68608980439 3.3196838842122816
36 187349 214561 40197788789 3.93940215659095
36 187361 246319 46150574159 3.393612836219836
36 189473 246713 46745452249 4.575895203417167
36 189743 267863 50825129209 4.943165111413691
36 192103 282559 54280431577 4.983774844603613
36 194269 295007 57310714883 3.7185311496024953
36 195341 215297 42056331277 2.5692844560020602
36 195359 322271 62958540289 4.349331240390893
36 195407 345953 67601637871 4.232102777191903
36 198013 259949 51473281337 2.4418304294114934
36 199933 279709 55923059497 5.383233370806556
36 203869 228509 46585901321 3.6902945228037423
36 205703 326113 67082422439 3.2732759823906235
36 206303 234743 48428185129 3.448484040983021
36 209837 290107 60875182559 1.5136797458049842
36 210671 227629 47954829059 3.974178120389115
36 211093 300301 63391438993 4.752966014994309
36 211129 280013 59118864677 5.731645431020297
36 216133 226669 48990650977 4.790412740386091
36 216649 297113 64369234337 4.065744079998694
36 217081 235349 51089796269 3.5900001519941727
36 219787 294397 64704633439 2.6009426778065974
36 222793 306689 68328162377 3.6695425226003864
36 225167 246899 55593507133 1.333446804608684
36 235181 241013 56681678353 1.93786182818003
36 242509 257611 62472985999 2.8366795904003084
36 252017 265819 66990906923 3.683902470592875
37 140603 514793 72381440179 5.942354365601204
37 143831 483467 69537542077 6.663275676209014
37 155009 495791 76852067119 3.965669774392154
37 159571 454721 72560284691 4.211640363594052
37 165877 506731 84055018087 7.165033278183546
37 170021 404497 68772984437 5.044115612201859
37 173183 429733 74422450139 7.797607204585802
37 173183 464351 80417699233 5.680705667613074
37 176503 396919 70057394257 4.137985858623869
37 176713 417457 73770078841 6.979852334584575
37 181751 515839 93754254089 6.1638221660046835
37 184553 490453 90514572509 5.468507010804023
37 185177 427423 79148908871 7.686287196807098
37 185359 372443 69035662037 6.495880915201269
37 188273 371417 69927792841 5.812494623393286
37 188563 486869 91805479247 5.613620802795049
37 189223 416011 78718849453 4.811248005996458
37 191749 463231 88824081019 4.111828607600183
37 192239 509867 98016322213 7.010573060601018
37 193513 363829 70405641277 4.398556259192992
37 198427 412949 81940231223 4.697270128177479
37 198571 363541 72188699911 6.1056712393998165
37 198959 357563 71140376917 6.302052327001002
37 200351 491707 98513989157 5.317883764009457
37 201589 345673 69683874397 6.746049433201551
37 203843 339341 69172287463 2.1596424607909284
37 204487 462437 94562354819 5.6660449878079815
37 205399 381791 78419489609 5.9759694202221
37 205417 479569 98511625273 4.696022304019425
37 205589 489457 100626975173 4.007767064403742
37 208231 343411 71508815941 9.380008731212001
37 210229 471533 99129911057 5.124281533819158
37 210599 386537 81404305663 4.364705072995275
37 211333 506873 107118991709 4.61183729438344
37 214009 334897 71670972073 5.2876470912015066
37 214691 508727 109219108357 4.952075757575221
37 215471 434689 93662873519 3.696735052589793
37 216841 399499 86627762659 7.222769659012556
37 219889 337219 74150748691 7.031576123018749
37 220919 333299 73632081781 9.275671564007643
37 222713 336983 75050494879 3.5868026257958263
37 223637 398921 89213495677 5.01104027699912
37 224153 364349 81669921397 8.583820743614343
37 225871 494381 111666330851 3.083721207396593
37 226241 368957 83473200637 3.784004887600895
37 231289 511559 118317969551 4.211562880605925
37 233071 310567 72384161257 4.019946197804529
37 233911 331523 77546876453 6.157697891013231
37 236287 352333 83251707571 6.528084654186387
37 237487 473719 112502104153 4.689721985987854
37 238471 387791 92476907561 5.861155893397518
37 240587 288907 69507268409 4.756527352810371
37 240893 364271 87750334003 4.845694954611827
37 241271 304981 73583070851 5.112738722003996
37 242659 366683 88978930097 6.446867891191505
37 243109 506173 123055211857 4.928380455775186
37 243623 327923 79889585029 3.522951434017159
37 243707 291791 71111509237 6.005422134394758
37 246329 289511 71314955119 6.977387627784628
37 246979 386977 95575192483 3.7402567667886615
37 251081 374893 94128509333 3.250855503010098
37 251707 311419 78386342233 6.9983775182045065
37 253417 468893 118825457381 4.085421065601986
37 253909 333449 84665702141 5.645608525408898
37 254987 388621 99093302927 2.882439102616627
37 260047 347993 90494535671 5.527625821204856
37 261229 300397 78472407913 3.7430926226079464
37 261721 498761 130536227681 5.148670145217329
37 262187 291649 76466576363 3.2977869314141572
37 263957 457547 120772733479 5.424625436612405
37 267763 434437 116326154431 4.294104946998414
37 269341 342691 92300736631 3.959274440596346
37 270761 294053 79618084333 4.094173649186269
37 271451 465209 126281448259 2.5629795882035977
37 273803 338369 92646447307 3.6327983962139117
37 273857 497711 136301641327 3.5710385342128577
37 274693 494471 135827722403 3.692922437784728
37 277639 482281 133900014559 3.3566005741944536
37 278809 438133 122155423597 6.422806097974535
37 279553 383611 107239605883 4.930988130986225
37 281357 317693 89385149401 5.88499745860463
37 282143 286619 80867544517 4.042851318209432
37 282767 398471 112674449257 1.7928812958067284
37 284423 440941 125413762043 2.6652228256105444
37 284741 404291 115118223631 3.575146345596295
37 286421 417181 119489399201 5.230052976997103
37 289511 323567 93676205737 6.572220132604707
37 292267 348209 101769999803 3.0629768230021
37 297133 436741 129770163553 5.164739398588426
37 297809 350029 104241786461 1.7613757979939693
37 299857 303689 91063272473 3.530899623979349
37 301319 445363 134196333797 3.274051511392463
37 303089 389981 118198951309 7.369508253596723
37 306209 430981 131970261029 4.022813029424287
37 306853 358931 110139054143 3.6135132996016184
37 312353 425149 132796565597 2.3303573369863444
37 316423 331259 104817966557 5.4446066308068115
37 323879 383729 124281764791 4.768297585996334
37 327251 377123 123413878873 1.9169596180086956
37 327277 366347 119896947119 4.088719638588373
38 262153 655069 171728303557 6.9720608266070485
38 262193 635147 166531097371 6.684682990785222
38 263647 626011 165045922117 11.970109447801951
38 265547 778643 206766312721 6.245841415412724
38 266417 906263 241443869671 6.112893265602179
38 268813 627059 168561610967 5.932007735595107
38 272417 649093 176823967781 9.86089115360519
38 275059 921169 253375823971 8.212568782782181
38 281063 858101 241180441363 6.565061541402247
38 282913 780851 220912898963 7.02163259399822
38 283501 917771 260188996271 5.516625770996325
38 284293 612217 174049007581 11.616766152787022
38 284467 483629 137576490743 6.883082534791901
38 285553 715903 204428249359 10.862971944792662
38 286063 729947 208810828661 9.73000543101225
38 288853 490223 141602384219 4.747257916803937
38 290347 887701 257741322247 5.737634039786644
38 290531 482971 140318047601 10.443179651210084
38 291833 580183 169316545439 7.4788214153843
38 292471 648211 189582919381 9.022621750412508
38 293803 531571 156177154513 10.908513916993979
38 294131 685109 201511795279 9.453853308793622
38 297191 924683 274807465453 5.270762945583556
38 299617 811273 243071182441 6.400795233401004
38 300787 567811 170790167257 12.601669245795346
38 301531 781987 235793322097 7.894744307198562
38 302507 670349 202785264943 6.1910579142160715
38 304009 695477 211431267293 8.629797184385826
38 304847 894139 272575591733 5.057816630206071
38 305743 662773 202638205339 7.143204486602917
38 307163 711817 218643845171 5.749471635592636
38 310553 666983 207133571599 7.7097343352041205
38 312841 526271 164639145911 9.392316864198074
38 313241 605879 189786143839 10.347633923601824
38 313351 809843 253765113893 7.545894154394046
38 316037 602647 190458749939 6.739359020581469
38 322271 615289 198289801319 9.768774079403375
38 327401 763649 250019446249 7.497874611604493
38 331537 586153 194331407161 5.776595070410986
38 331651 429547 142459692097 8.231856478005648
38 335809 431141 144781028069 9.040483293985016
38 336113 571673 192146727049 6.882507230015472
38 341141 695677 237323947457 9.156824995402712
38 344171 773561 266237262931 5.1283438234124334
38 344429 635507 218887040503 8.409289175004233
38 344543 779477 268563344011 3.6921950670075603
38 347513 753373 261806911349 7.278654649190139
38 351851 572461 201420975311 5.8707950236042965
38 353021 463093 163481553953 7.768940910778474
38 353711 768931 271979352941 4.45270461961627
38 354883 452983 160755965989 6.899910260201432
38 356333 398423 141971262859 7.571894481603522
38 358591 710459 254764203269 9.584912570414598
38 363403 704801 256126797803 6.627953071007505
38 367273 580969 213374227537 6.33797572159674
38 371383 611297 227025313751 10.200039705587551
38 373207 625103 233292815321 7.791511305421591
38 373943 414577 155028167111 6.9857743551954625
38 374501 466283 174623449783 8.375413842010312
38 375931 679909 255598870279 7.769665453990456
38 376853 427681 161172867893 10.536117599206046
38 377633 395261 149263597213 7.346391618403141
38 377761 705781 266616536341 8.560087624203879
38 378289 630677 238578171653 4.635674514784478
38 380917 586121 223263452957 6.4520348241901955
38 381673 472249 180244692577 8.135545749799348
38 382363 552523 211264351849 8.95586799159646
38 382919 506479 193940432201 4.532319211389404
38 383051 443123 169738708273 7.844860190409236
38 384599 497999 191529917401 9.762590799410827
38 386537 465293 179852960341 6.701004705391824
38 387197 484609 187639150973 7.6494530405849215
38 391441 528197 206757961877 7.616874990600627
38 392263 670577 263042545751 6.915468832605984
38 392981 557521 219095160101 9.160607429395895
38 392983 588151 231133344433 5.652367731777486
38 393073 448829 176422561517 6.100616338208783
38 395959 556693 220427603587 2.882764654199127
38 398989 470021 187533208769 4.563025680615101
38 401101 662897 265888649597 11.376995761797298
38 406561 623563 253516396843 5.687881209817715
38 409349 437137 178941593813 4.579346848197747
38 409579 552821 226423872359 8.986093637405428
38 417577 583981 243857034037 10.619559027603827
38 417793 449347 187734031171 4.728302557801362
38 417811 587659 245530394449 5.864091735996771
38 418339 468133 195838291087 7.775935858418234
38 422183 577613 243858389179 10.85032857800834
38 423347 433549 183541668503 3.319008767826017
38 425417 603563 256765960771 7.764661259797867
38 444967 594857 264691734719 8.392986356606707
38 454277 528433 240054957941 7.164522181788925
38 454679 490921 223211469359 4.251174349000212
38 459127 507371 232947725117 4.222984481207095
38 464213 590813 274263075169 6.136961722595151
38 477677 559451 267236875327 8.34432647980284
38 481549 553279 266430949171 8.457698736002204
38 482767 491651 237352878317 5.047153853601776
38 493301 504937 249085927037 8.164864018233493
38 514841 516871 266106382511 4.318955802603159
39 271003 1047173 283787024519 11.66915511020925
39 307147 1031761 316902295867 13.845223292405716
39 311561 914491 284919730451 7.690865871403366
39 315671 922261 291131052131 5.145465876196977
39 320053 1033661 330826304033 10.47997178240912
39 328787 845983 278148212621 11.94859040019801
39 334031 841879 281213684249 4.314872827392537
39 337853 882157 298039388921 6.760069057997316
39 340079 969763 329796031277 9.301705922395922
39 344479 936619 322645576501 9.876242677599658
39 346369 912497 316060673393 9.069748478394468
39 348949 985819 344000554231 6.923668960994109
39 354839 922069 327186041891 9.91532750717597
39 356869 954677 340694626313 9.500940073397942
39 362801 764249 277270301449 14.21891992840683
39 364373 834913 304219754549 10.716239292616956
39 370199 971759 359744210041 10.181676413386594
