#bitsize(pq) p q pq std
32 42533 78697 3347219501 0.5351668454281745
32 42821 76561 3278418581 0.7234290418373673
32 43013 71777 3087344101 0.3670160983452567
32 43051 72977 3141732827 0.4760325650838587
32 43541 56299 2451314759 0.4600099952531065
32 43573 72869 3175120937 0.1774778663338013
32 44071 78707 3468696197 0.6857560889640869
32 44189 77647 3431143283 0.7560567951762371
32 44201 56099 2479631899 0.6645665713245347
32 45013 73181 3294096353 0.4380183060052696
32 45247 61331 2775043757 0.3441437637787447
32 45263 87337 3953134631 0.297983038347731
32 45289 67369 3051074641 0.6379324211749251
32 45337 75583 3426706471 0.3670108110075692
32 45641 58631 2675977471 0.11800496931226051
32 46199 72559 3352153241 0.4504856482521671
32 47441 76679 3637728439 0.4676637701750087
32 47701 49367 2354855267 0.36424878521562243
32 47791 89087 4257556817 0.6599512288836613
32 48121 58481 2814164201 0.11691204200995772
32 48187 77933 3755357471 0.5919681618832794
32 48857 50539 2469183923 0.7135162296295814
32 49123 81839 4020177197 0.38183327656320665
32 49459 50923 2518600657 0.4164402847278707
32 49459 82567 4083681253 0.47634087947584275
32 49537 60449 2994462113 0.2660250651048631
32 49613 65837 3266371081 0.5436344335406552
32 49807 60343 3005503801 0.49500649751281023
32 50047 72977 3652279919 0.3313666106000125
32 50341 50891 2561903831 0.6858970860610614
32 50587 82729 4185011923 0.2678014911396149
32 50857 61493 3127349501 0.4574175437620675
32 50873 77747 3955223131 0.5901461755503981
32 50893 83389 4243916377 0.381544898449294
32 51241 73291 3755504131 0.33519587622299973
32 51503 62143 3200550929 0.552534388188644
32 51581 65003 3352919743 0.6826615746782119
32 52147 57901 3019363447 0.5422194508305664
32 52369 64333 3369054877 0.3173185806349555
32 52967 64067 3393436789 0.3650643198178132
32 53087 58937 3128788519 0.5449510745097196
32 54941 67523 3709781143 0.47623387515080795
32 55147 56597 3121154759 0.5457706752224171
32 56123 66137 3711806851 0.2880181092647894
32 57527 58417 3360554759 0.23752580971234202
32 57947 66067 3828384449 0.49405884512853654
32 58363 64439 3760853357 0.3961834448242109
32 60037 63809 3830900933 0.5129337664606447
32 60397 65809 3974666173 0.47659947733346203
32 61027 65617 4004408659 0.27132228239258177
32 61837 64577 3993247949 0.5409628043515313
32 61871 65479 4051251209 0.7067446100392958
33 36847 130927 4824267169 0.23891418286447486
33 37423 128021 4790929883 0.31272623411932776
33 38219 115327 4407682613 0.7308831066650944
33 38371 115571 4434574841 0.8294323647330711
33 39023 124909 4874323907 0.5777910368609732
33 39163 111317 4359507671 1.1193120635784106
33 39541 119489 4724714549 0.5546862671971643
33 40883 126001 5151298883 0.6435608054087925
33 42697 102701 4385024597 0.6152335558243688
33 42839 127609 5466641951 0.39040569787624424
33 43853 109943 4821330379 0.4882611306293023
33 43987 115769 5092331003 0.6128669471276716
33 44053 112153 4940676109 0.658873617507866
33 44879 110183 4944902857 0.4872173021701335
33 46817 101839 4767796463 0.5041295261824554
33 47543 113117 5377921531 0.623788466884781
33 47917 101293 4853656681 1.028946851589416
33 48563 103889 5045161507 0.9433166071129019
33 49121 130829 6426451309 0.3633778028481701
33 49559 114319 5665535321 0.9749507991354263
33 49711 129919 6458403409 0.847469438421077
33 49787 112339 5593021793 1.037161172408284
33 49807 127583 6354526481 1.070194570523321
33 50497 100913 5095803761 0.8953225602344389
33 51193 113149 5792436757 0.5930493990595841
33 52051 85601 4455617651 0.7141096601995807
33 52387 95467 5001229729 0.6571666827565195
33 53569 110951 5943534119 0.8142018869999313
33 53923 128591 6934012493 0.6515302683843966
33 54083 98873 5347348459 0.12599406567690632
33 54367 100357 5456109019 0.8822390386895322
33 54493 119069 6488427017 0.8026131628201217
33 54667 81677 4465036559 0.48301723470565344
33 54673 95063 5197379399 0.27998250034805033
33 54751 126323 6916310573 0.17496777654196058
33 55207 123863 6838104641 0.3281542671344956
33 56113 98251 5513158363 0.6769091459268995
33 56443 103231 5826667333 0.15067210402859033
33 57367 78017 4475601239 0.581020821856514
33 58427 100459 5869517993 0.531631534382558
33 58439 111857 6536811223 0.547316009111652
33 58771 79613 4678935623 0.6996452144995294
33 59387 86209 5119693883 1.0162451530363774
33 59513 112207 6677775191 0.7318559359592901
33 59879 90439 5415396881 0.3386490924596528
33 60013 81293 4878636809 0.5489799178101229
33 60647 95891 5815501477 1.2309972177971584
33 60757 116411 7072783127 0.5500840058207171
33 61283 114217 6999560411 0.41778704223367374
33 61543 94841 5836799663 0.6629559639962597
33 61651 102881 6342716531 0.8792437822352919
33 61651 107467 6625448017 0.5623449697566134
33 61843 116447 7201431821 0.4550412805410385
33 61933 72383 4482896339 0.6236963671499038
33 62141 93949 5838084809 0.7791734564354846
33 62347 79967 4985702549 0.7060749264136388
33 62383 90659 5655580397 1.0717981914494583
33 64217 67433 4330344961 1.3301518018608438
33 64231 77659 4988115229 1.0222283540175148
33 64663 84263 5448698369 0.4675002566330864
33 65413 103619 6778029647 0.2892204359332074
33 65809 117773 7750523357 0.21709845657295443
33 65993 110771 7310110603 0.568264737682519
33 66067 106591 7042147597 0.7026932544947518
33 66529 99679 6631544191 0.3040316582668479
33 66629 66821 4452216409 0.550275522857861
33 67453 87473 5900316269 0.6406835611793684
33 68207 71987 4910017309 1.1757422096483192
33 68227 104761 7147528747 0.5393704960279405
33 68281 110977 7577620537 0.7030738444726069
33 69653 77719 5413361507 0.8220714458552508
33 70321 117259 8245770139 0.3736407692645383
33 70937 113779 8071140923 0.6232357755287602
33 70979 85853 6093760087 0.8405168078597491
33 71537 93419 6682915003 0.22882279035012065
33 71947 97213 6994183711 0.7649970079619789
33 72043 92927 6694739861 0.31523706345932373
33 73433 79259 5820226147 0.8477623584142949
33 73571 108869 8009601199 0.3510934006348283
33 73597 91801 6756278197 0.6523783911223622
33 73999 94219 6972111781 0.41036040911146615
33 75289 97453 7337138917 0.8264416198782941
33 75983 84499 6420487517 0.4080310125375053
33 76003 84719 6438898157 0.5928772612159471
33 76847 81463 6260187161 0.30045653885369517
33 77269 84319 6515244811 0.3437198314814812
33 77489 106103 8221815367 0.721800917874828
33 77587 86131 6682645897 0.5496900871773083
33 78137 86077 6725798549 1.1757820529408896
33 79139 98887 7825818293 0.5452801603630747
33 79769 101531 8099026339 0.37792843579617263
33 80141 95419 7646974079 0.5409836977810124
33 82013 87973 7214929649 0.6687019856643585
33 82231 85361 7019320391 0.5227363492227588
33 82591 87383 7217049353 0.29470865446501165
33 83431 85661 7146782891 0.5103981766744495
33 84631 90679 7674254449 0.722287331173321
33 84871 92683 7866098893 0.790721294095493
33 88069 94397 8313449393 0.7058092395775991
33 89459 93901 8400289559 0.596482369624581
34 65587 251561 16499131307 0.9006704559360423
34 66083 233183 15409432189 0.7696576396096927
34 66301 154501 10243570801 1.3831389601180069
34 66751 238031 15888807281 1.1084099365545865
34 66931 205847 13777545557 1.5539823393519305
34 67181 151901 10204861081 1.1442188760777257
34 67213 227977 15323018101 0.5111039330375644
34 67547 131101 8855479247 1.4171912347129205
34 67939 154211 10476941129 1.843709307559908
34 68737 182593 12550895041 0.7832272855816999
34 68947 141619 9764205193 1.1548429401187186
34 69911 155719 10886471009 1.063737191622489
34 70207 131311 9218951377 1.7697889623972594
34 70271 185467 13032951557 1.0678000890212045
34 70571 231041 16304794411 0.9151345200043554
34 70949 168677 11967464473 1.1497240036441705
34 71263 166081 11835430303 0.2147261737376937
34 71437 221401 15816223237 1.0479376881946272
34 71821 233509 16770849889 1.0029558384780477
34 72379 166189 12028593631 0.6170500876954663
34 72559 127973 9285592907 1.35304554907525
34 72739 170327 12389415653 1.062076618696208
34 73019 168227 12283767313 1.144793371191379
34 73607 177481 13063843967 0.724120604647524
34 73727 150967 11130344009 1.3956955082667948
34 74357 151561 11269621277 1.2902668561713109
34 74861 185831 13911494491 0.9931918495645994
34 74887 184447 13812682489 1.0970585693486326
34 74923 134353 10066129819 1.4603721995822054
34 75703 153641 11631084623 1.2010149314925063
34 76603 180097 13795970491 1.1394769714761501
34 77267 120233 9290043211 1.324337375167673
34 77267 204797 15824049799 1.161692154292673
34 77359 186283 14410666597 1.3656752287555936
34 77801 152461 11861618261 1.1550391745192348
34 78283 208309 16307053447 1.275600783627405
34 79601 214141 17045837741 1.2894316740533955
34 80897 199373 16128677581 1.0949783291954436
34 80929 173209 14017631161 1.0749459238714256
34 81049 121157 9819653693 1.3743546419936923
34 81331 126491 10287639521 0.8267511507491935
34 81439 145069 11814274291 0.5149868696490689
34 81703 155461 12701630083 0.7074664085783853
34 82307 159707 13145004049 0.6686952190687904
34 82471 160033 13198081543 0.8551691412975594
34 82493 117977 9732276661 1.2940621636818777
34 83117 123049 10227463733 1.3924336881317458
34 83203 158261 13167789983 1.194730098752748
34 84431 103561 8743758791 0.9204048586569511
34 84761 130147 11031389867 0.5800332198292287
34 84967 128393 10909168031 0.868768710844291
34 85243 126757 10805146951 0.5791872216818295
34 85571 137849 11795876779 1.0741308854195013
34 88817 124171 11028495707 1.4553167275458374
34 89867 154127 13850931109 0.8664350479534337
34 89867 164431 14776920677 0.8468415844614225
34 90599 100673 9120873127 0.4300752809176117
34 90631 123059 11152960229 0.7793706455569409
34 90793 121531 11034164083 1.0099428597500608
34 90847 170497 15489140959 1.2669517430012889
34 90907 145601 13236150107 1.1153682080046121
34 91081 160877 14652838037 1.2461751202030222
34 91309 126823 11580081307 0.7804505473706229
34 91433 156899 14345746267 0.7922558497568294
34 91753 152567 13998479951 0.8650494008708989
34 91943 99709 9167544587 0.5286214029782305
34 92189 158573 14618686297 0.6529838992582396
34 92461 171439 15851421379 0.7862912570518186
34 92593 146777 13590522761 0.9789635829885079
34 93529 150967 14119792543 1.3242541936193069
34 93703 133321 12492577663 1.1531498175118708
34 94597 155137 14675494789 1.0190147360491542
34 94723 115613 10951210199 0.5806064751232666
34 95003 120847 11480827541 1.1945916005094128
34 95063 170299 16189133837 0.7055908897869215
34 95191 109913 10462728383 0.7308016556442749
34 96001 111829 10735695829 0.7711287362448161
34 96263 160001 15402176263 0.5517201533852021
34 97303 167269 16275775507 1.1175614500360687
34 97849 105137 10287550313 0.3846849458000574
34 98101 132383 12986904683 1.1981958158773414
34 98227 137507 13506900089 1.191956668846484
34 98939 137363 13590557857 1.328230006040689
34 100297 153077 15353163869 1.1430352463242708
34 103141 115637 11926915817 0.7614940466347095
34 103903 154643 16067871629 0.6434302615506741
34 104047 108863 11326868561 1.1459246118493691
34 104701 112459 11774569759 0.8861445809978723
34 108089 130783 14136203687 1.1120937369883652
34 109049 131779 14370368171 1.0508069163079519
34 109363 154073 16849885499 1.4555126868381705
34 109751 120721 13249250471 0.8326255314112534
34 113749 149717 17030159033 0.9185031966443366
34 114553 134263 15380229439 1.1606445358264754
34 117503 135389 15908613667 0.867544034477597
34 118901 132851 15796116751 0.8690636223425738
34 119233 126097 15034923601 0.4819538001276652
34 124153 133153 16531344409 0.9337391286931828
34 125821 132367 16654548307 1.429483727580655
34 130279 130483 16999194757 1.1339709950147256
35 69847 262079 18305431913 1.0661772163889438
35 73637 255947 18847169239 1.0810126531496485
35 73643 260171 19159772953 0.9253612946398181
35 75937 228421 17345605477 1.3779801602570467
35 76961 258691 19909118051 1.198928123062474
35 77383 238079 18423267257 0.8691406421184227
35 80363 214733 17256588079 2.5359811332279043
35 81331 218987 17810431697 2.190923776202246
35 81707 230507 18834035449 1.333000883753554
35 82007 261281 21426870967 1.324716906943602
35 82457 231109 19056554813 1.7747261494786306
35 82487 232459 19174845533 0.7268544074983142
35 83077 228793 19007436061 1.3532313951019104
35 83101 233939 19440564839 1.8873312975251983
35 84731 254537 21567174547 0.5884058632137233
35 87013 249143 21678679859 1.9470163206877193
35 87557 245561 21500584477 1.478516217625513
35 87701 259009 22715348309 1.404479973950371
35 88211 229693 20261449223 1.0253016866871514
35 90947 191677 17432448119 0.9512218519417772
35 91079 250979 22858916341 1.2936390127161295
35 93407 224473 20967349511 2.0092297114414324
35 93419 217429 20311999751 1.2911747347381084
35 96763 207443 20072807009 0.9376712429054495
35 97553 203821 19883350013 1.1078498265974164
35 97871 181523 17765837533 1.984909876829257
35 98639 250451 24704236189 1.1639085497338133
35 99173 256651 25452849623 0.8898541014660342
35 102217 205171 20971964107 1.2207590113424112
35 102913 201037 20689320781 1.852532267113899
35 102913 203969 20991061697 1.4414214283607143
35 103979 171007 17781136853 1.1701651482843503
35 104087 182681 19014717247 1.2356875481329601
35 104369 187081 19525456889 1.8570100031340966
35 107183 189151 20273771633 1.873979579462532
35 107747 242393 26117118571 1.3041321397579184
35 109471 202751 22195354721 2.183169791484443
35 109517 255313 27961113821 1.0942984943158707
35 111317 207833 23135346061 1.6211951055343448
35 111751 181721 20307503471 1.2620247731883694
35 112289 199909 22447581701 1.9920135966274608
35 112501 177209 19936189709 0.5560312501121608
35 113117 176261 19938115537 1.4202638454964782
35 114203 211943 24204526429 2.5489069250837337
35 114299 249367 28502398733 1.3850704472398125
35 117877 210101 24766075577 0.9627288831286284
35 118571 152311 18059667581 1.6790222780966269
35 118903 170707 20297574421 2.3271219084435084
35 120277 226099 27194509423 0.8939389905814807
35 120647 179593 21667356671 1.0910014337253273
35 121229 247001 29943684229 1.6649732763528586
35 121453 160907 19542637871 1.9938447424052839
35 122743 222127 27264534361 1.1745779700518972
35 123379 164839 20337670981 0.7918261846589116
35 123787 232633 28796941171 0.46535290111651234
35 124171 171707 21321029897 0.8428941545802832
35 124739 199403 24873330817 1.4465647279155345
35 124951 251219 31390065269 1.4767408435439042
35 125017 165479 20687688143 1.5453967687120085
35 125117 259991 32529293947 1.1292463656968157
35 125329 156733 19643190157 1.8126167141322487
35 126211 239383 30212767813 1.4725501724944305
35 126337 226313 28591705481 1.3100145931945995
35 126443 231079 29218321997 0.8945059944832457
35 126923 260713 33090476099 0.5901179086076384
35 127219 247249 31454770531 1.4024169489828597
35 128119 212633 27242327327 1.2763335282887218
35 128563 242533 31180770079 0.40287474943109647
35 129229 243301 31441544929 2.385058259613515
35 129401 144719 18726783319 1.9716773342366118
35 129803 136993 17782102379 1.1967876217793427
35 130099 195809 25474555091 0.8971798738332999
35 131009 250721 32846707489 1.1620265877788158
35 134731 169777 22874224987 0.9979751613868794
35 134887 156719 21139355753 1.3751838461246448
35 134951 190837 25753643987 0.5992760597815037
35 136067 139969 19045161923 1.3512895163620464
35 137183 172993 23731698719 0.630762057040826
35 139609 149497 20871126673 1.7428303568612473
35 142939 221603 31675711217 0.9591302456752709
35 143261 183059 26225215399 1.067669412701179
35 144701 184369 26678378669 0.953258290472385
35 146309 196871 28803999139 0.9402161686303553
35 146849 151121 22191967729 2.163129103141284
35 147163 156887 23087961581 0.7493053420822643
35 148139 210247 31145780333 0.841568703238804
35 148927 166987 24868872949 0.6198931879808752
35 149921 207061 31042792181 1.245365257474384
35 150551 208283 31357213933 1.079477327994719
35 151241 175993 26617357313 1.8040107867019786
35 151343 186113 28166899759 0.6789302716788648
35 151703 179657 27254505871 0.7081039721753
35 151769 170749 25914404981 1.1871492196793656
35 154883 182587 28279622321 1.1760507211572508
35 155381 165083 25650761623 1.6404586015333877
35 155893 160117 24961119481 1.8358542965743985
35 160073 173053 27701112869 1.6314460162210187
35 160169 170207 27261884983 0.8858387449835982
35 168601 179233 30218863033 0.5769821325696181
35 174257 179903 31349357071 1.1821467814175741
36 131249 484327 63567434423 1.5578234034684608
36 131561 404513 53218134793 1.9111422367927786
36 131759 449921 59281141039 1.966646800371671
36 132961 410411 54568656971 1.5079489788454121
36 133073 290621 38673808333 2.1276922327884304
36 133451 487381 65041481831 1.8301985316347527
36 134471 433117 58241676107 1.369327465938674
36 134789 418289 56380756021 1.8951026093990948
36 135701 503717 68354900617 2.113276331258804
36 136193 402869 54867937717 1.4570071901763506
36 136277 499637 68089031449 2.1738928547701244
36 136361 319811 43609747771 0.5802443206867576
36 137191 422249 57928762559 1.9068510034882813
36 140009 396031 55447904279 0.6278110774798926
36 140143 485647 68060027521 1.2647412210187656
36 142057 476087 67631490959 2.1573079051539046
36 143111 321301 45981707411 0.9409416745087278
36 144073 340283 49025592659 2.0323586545154635
36 144161 307423 44318407103 2.3531958532079726
36 144709 335411 48536990399 1.0715223856851663
36 145361 441479 64173828919 1.9520802844801204
36 145679 254279 37043110441 2.772805313208139
36 148091 427913 63370064083 1.215807951255253
36 148633 361843 53781810619 0.7628264593454495
36 148691 294337 43765262867 1.6413919602933227
36 148991 260959 38880542369 2.644205286054089
36 149033 252319 37603857527 1.7655602257542578
36 149519 322627 48238866413 2.0903314789157847
36 149561 392593 58716601673 1.7572559433391408
36 151673 412073 62500348129 1.925201737067364
36 154291 313129 48312986539 3.04198490709502
36 155443 434927 67606357661 1.0549176759358523
36 156307 415963 65017928641 2.170686910596311
36 157321 289319 45515954399 1.286505603332634
36 157457 371669 58521885733 1.1617558664122032
36 157679 429851 67778475829 1.7881544135216205
36 158371 308663 48883267973 2.1402188044511106
36 160009 425291 68050387619 1.5745489076530963
36 160367 399769 64109755223 1.14667359690285
36 161123 400429 64518321767 1.4042000110869375
36 161683 277301 44834857583 2.844446709935693
36 162119 350213 56776181347 2.707897690631266
36 162529 271003 44045846587 2.1920928857430675
36 162881 282313 45983423753 2.098659778721938
36 163307 292933 47838009431 1.9302583407906047
36 166781 369647 61650096307 2.1747443845305234
36 166849 247391 41276940959 3.2205926208479716
36 168089 285709 48024540101 2.4426055460548626
36 168409 217717 36665502253 3.211102630515701
36 169627 378439 64193472253 1.2607466411908588
36 169919 398303 67679247457 2.36695280327797
36 170887 251197 42926301739 1.5841000832622687
36 171179 328777 56279718083 1.74258460182097
36 171889 345817 59442138313 2.3387127480013
36 172999 352097 60912428903 0.9981121742557915
36 173347 305857 53019393379 0.8962735941077814
36 173993 312311 54339927823 2.961709016863201
36 174673 379319 66256787687 1.8949425262175719
36 176089 253423 44625002647 2.6510356327053524
36 176321 240853 42467441813 1.3450076720953983
36 176357 362339 63901019023 2.0596345515876604
36 176777 365537 64618534249 1.6650147518693907
36 176923 270379 47836263817 2.092272858641254
36 177433 318377 56490586241 1.84796106461282
36 177883 215953 38414367499 3.26037176553229
36 177949 254929 45364360621 1.2675636570856306
36 178103 195787 34870252061 2.8961781430281857
36 180361 298777 53887718497 2.027768875384603
36 180679 259691 46920710189 2.4091701033467556
36 181889 234007 42563299223 2.0581546314831187
36 183587 298373 54777403951 2.20626032484903
36 184903 228197 42194309891 1.6949771259607451
36 185099 370661 68608980439 1.875971126302585
36 187349 214561 40197788789 1.8838820871116684
36 187361 246319 46150574159 0.7274675564529076
36 189473 246713 46745452249 1.1486122058826023
36 189743 267863 50825129209 3.5269856243985926
36 192103 282559 54280431577 2.6468925213760883
36 194269 295007 57310714883 2.935497241151976
36 195341 215297 42056331277 1.8568742369277123
36 195359 322271 62958540289 2.2999244914287718
36 195407 345953 67601637871 0.6071960375945219
36 198013 259949 51473281337 2.153229610883959
36 199933 279709 55923059497 0.7171382479940299
36 203869 228509 46585901321 1.8056771397232347
36 205703 326113 67082422439 2.524440347632263
36 206303 234743 48428185129 1.9699234616694523
36 209837 290107 60875182559 1.0932210532590387
36 210671 227629 47954829059 2.178419815242371
36 211093 300301 63391438993 1.7203259853190622
36 211129 280013 59118864677 0.9216875570444405
36 216133 226669 48990650977 1.5596053898465698
36 216649 297113 64369234337 1.4433272235735137
36 217081 235349 51089796269 1.8839761115539029
36 219787 294397 64704633439 2.2917597041608744
36 222793 306689 68328162377 1.4276282608080846
36 225167 246899 55593507133 1.1792962137351433
36 235181 241013 56681678353 1.04500523806334
36 242509 257611 62472985999 1.3200178277782197
36 252017 265819 66990906923 1.9702870275850768
37 140603 514793 72381440179 3.391236235065794
37 143831 483467 69537542077 3.4775922857037425
37 155009 495791 76852067119 1.926380936323631
37 159571 454721 72560284691 2.460198920415754
37 165877 506731 84055018087 3.100454711689866
37 170021 404497 68772984437 2.588230194826623
37 173183 429733 74422450139 4.093050033187437
37 173183 464351 80417699233 3.5470608434973134
37 176503 396919 70057394257 0.5698889209414686
37 176713 417457 73770078841 2.7165268202762114
37 181751 515839 93754254089 4.972871777084812
37 184553 490453 90514572509 3.0506822015874464
37 185177 427423 79148908871 2.8035045026246794
37 185359 372443 69035662037 4.586545104706122
37 188273 371417 69927792841 2.987754066035123
37 188563 486869 91805479247 2.7287871660509433
37 189223 416011 78718849453 2.5413487204037306
37 191749 463231 88824081019 2.303409724778137
37 192239 509867 98016322213 2.8114205513738657
37 193513 363829 70405641277 1.877339335158813
37 198427 412949 81940231223 2.612626298631835
37 198571 363541 72188699911 2.5643989066712845
37 198959 357563 71140376917 2.1707927322715204
37 200351 491707 98513989157 3.288685448835457
37 201589 345673 69683874397 3.2300033830887287
37 203843 339341 69172287463 1.6673629147345759
37 204487 462437 94562354819 3.400613863130608
37 205399 381791 78419489609 4.161519880421684
37 205417 479569 98511625273 1.3628994537046584
37 205589 489457 100626975173 0.7785649295686622
37 208231 343411 71508815941 3.4591299916217944
37 210229 471533 99129911057 1.5138106685250945
37 210599 386537 81404305663 3.18957120793026
37 211333 506873 107118991709 2.869985612302524
37 214009 334897 71670972073 1.9253583910690397
37 214691 508727 109219108357 0.8703968965286104
37 215471 434689 93662873519 2.2436596092162984
37 216841 399499 86627762659 1.1679689106543178
37 219889 337219 74150748691 2.6541266185352868
37 220919 333299 73632081781 2.3119522337078027
37 222713 336983 75050494879 3.4883826761861423
37 223637 398921 89213495677 2.1084890616405527
37 224153 364349 81669921397 2.148851486140571
37 225871 494381 111666330851 1.788708156180454
37 226241 368957 83473200637 1.332273261697611
37 231289 511559 118317969551 2.0673184468310817
37 233071 310567 72384161257 1.9292056438201635
37 233911 331523 77546876453 1.926572084005172
37 236287 352333 83251707571 1.6532037846642518
37 237487 473719 112502104153 3.596195538225566
37 238471 387791 92476907561 2.4448035685879974
37 240587 288907 69507268409 2.5529216379475743
37 240893 364271 87750334003 3.3564511399402126
37 241271 304981 73583070851 2.9749262805223835
37 242659 366683 88978930097 2.6371175557655735
37 243109 506173 123055211857 1.2078501646240634
37 243623 327923 79889585029 2.058666348813412
37 243707 291791 71111509237 3.846153272436491
37 246329 289511 71314955119 3.832616442620797
37 246979 386977 95575192483 2.7710625056052245
37 251081 374893 94128509333 2.928901990758901
37 251707 311419 78386342233 2.6873487854999913
37 253417 468893 118825457381 1.8444800881279608
37 253909 333449 84665702141 2.656544782512616
37 254987 388621 99093302927 2.118633775114414
37 260047 347993 90494535671 3.686801213240633
37 261229 300397 78472407913 1.2567815151279058
37 261721 498761 130536227681 3.04200626491356
37 262187 291649 76466576363 2.0070442438305767
37 263957 457547 120772733479 2.988033151020714
37 267763 434437 116326154431 2.078198016428788
37 269341 342691 92300736631 1.8798255357832891
37 270761 294053 79618084333 2.4714930445170444
37 271451 465209 126281448259 1.8871126985307758
37 273803 338369 92646447307 1.970084939770543
37 273857 497711 136301641327 1.9589256997610414
37 274693 494471 135827722403 2.5234769106513695
37 277639 482281 133900014559 2.044806210310608
37 278809 438133 122155423597 3.7161690134215397
37 279553 383611 107239605883 2.7468252237016104
37 281357 317693 89385149401 2.6416504979887074
37 282143 286619 80867544517 2.3994774515426
37 282767 398471 112674449257 1.101502688595688
37 284423 440941 125413762043 1.6127052334340306
37 284741 404291 115118223631 1.2623105931197625
37 286421 417181 119489399201 2.608220726497876
37 289511 323567 93676205737 2.7649023383952502
37 292267 348209 101769999803 2.121943148192077
37 297133 436741 129770163553 3.863460871706947
37 297809 350029 104241786461 0.9519143040899001
37 299857 303689 91063272473 2.1950476567677786
37 301319 445363 134196333797 1.9483089655334533
37 303089 389981 118198951309 2.5424147553522842
37 306209 430981 131970261029 1.5415516575086434
37 306853 358931 110139054143 1.8074870309779696
37 312353 425149 132796565597 2.1403024626481195
37 316423 331259 104817966557 3.194334373446997
37 323879 383729 124281764791 2.8964631682147477
37 327251 377123 123413878873 1.541911948491187
37 327277 366347 119896947119 2.587795168040383
38 262153 655069 171728303557 3.554488054969252
38 262193 635147 166531097371 2.879662149458312
38 263647 626011 165045922117 5.097117500542968
38 265547 778643 206766312721 3.480717637490984
38 266417 906263 241443869671 2.4466970876030794
38 268813 627059 168561610967 1.8556597330533688
38 272417 649093 176823967781 6.486900437872195
38 275059 921169 253375823971 2.983148678809536
38 281063 858101 241180441363 4.796731976100213
38 282913 780851 220912898963 3.0582744533487154
38 283501 917771 260188996271 5.015281743209748
38 284293 612217 174049007581 4.169630043612648
38 284467 483629 137576490743 5.125870240557211
38 285553 715903 204428249359 3.0885262253018038
38 286063 729947 208810828661 3.46934564813381
38 288853 490223 141602384219 3.7041513976666556
38 290347 887701 257741322247 5.646707256824384
38 290531 482971 140318047601 4.6046474064339815
38 291833 580183 169316545439 6.666958320538165
38 292471 648211 189582919381 3.493591009251329
38 293803 531571 156177154513 5.170914388817164
38 294131 685109 201511795279 3.4424949943740017
38 297191 924683 274807465453 2.072062880688355
38 299617 811273 243071182441 2.669054649857649
38 300787 567811 170790167257 6.131763635202472
38 301531 781987 235793322097 2.7461246282391394
38 302507 670349 202785264943 4.252829568235019
38 304009 695477 211431267293 3.6845268230549046
38 304847 894139 272575591733 3.1802242200057522
38 305743 662773 202638205339 2.3927641692509756
38 307163 711817 218643845171 3.4138127085456342
38 310553 666983 207133571599 4.32817412994846
38 312841 526271 164639145911 3.6554369612371165
38 313241 605879 189786143839 3.4146807015390155
38 313351 809843 253765113893 3.871386041325241
38 316037 602647 190458749939 2.6169189698244337
38 322271 615289 198289801319 4.900380160603284
38 327401 763649 250019446249 2.6631761200845783
38 331537 586153 194331407161 4.163063653309249
38 331651 429547 142459692097 3.979310231223937
38 335809 431141 144781028069 3.4497576433664845
38 336113 571673 192146727049 4.285672106246242
38 341141 695677 237323947457 1.4676602426557244
38 344171 773561 266237262931 3.10769185381803
38 344429 635507 218887040503 2.0554613316756276
38 344543 779477 268563344011 3.4926271161171303
38 347513 753373 261806911349 3.709263140232776
38 351851 572461 201420975311 2.554091910784369
38 353021 463093 163481553953 3.869682362713884
38 353711 768931 271979352941 3.078421036022365
38 354883 452983 160755965989 3.638781153305581
38 356333 398423 141971262859 5.275068297514633
38 358591 710459 254764203269 4.342306295467983
38 363403 704801 256126797803 4.547611287670415
38 367273 580969 213374227537 3.5465668664257004
38 371383 611297 227025313751 0.8677000516985452
38 373207 625103 233292815321 3.229699745521934
38 373943 414577 155028167111 3.6418366108751923
38 374501 466283 174623449783 3.6107350257822555
38 375931 679909 255598870279 2.5624913933912663
38 376853 427681 161172867893 3.7741900966975477
38 377633 395261 149263597213 2.577656537661514
38 377761 705781 266616536341 3.5212785422879427
38 378289 630677 238578171653 3.5087819085772893
38 380917 586121 223263452957 4.702813892037444
38 381673 472249 180244692577 5.339519498656649
38 382363 552523 211264351849 3.7036109951727645
38 382919 506479 193940432201 2.0003312744081905
38 383051 443123 169738708273 3.545875840451244
38 384599 497999 191529917401 3.3304626972834357
38 386537 465293 179852960341 4.145721506313369
38 387197 484609 187639150973 3.1597777967386618
38 391441 528197 206757961877 5.011782828971452
38 392263 670577 263042545751 2.8955554778268118
38 392981 557521 219095160101 4.784017965568043
38 392983 588151 231133344433 4.164164964036629
38 393073 448829 176422561517 4.488070701980941
38 395959 556693 220427603587 1.57625661209454
38 398989 470021 187533208769 4.118598417159487
38 401101 662897 265888649597 1.8007768524460654
38 406561 623563 253516396843 3.016655437807354
38 409349 437137 178941593813 2.4576705817738196
38 409579 552821 226423872359 4.103368206529566
38 417577 583981 243857034037 2.0578005510745223
38 417793 449347 187734031171 2.334227515520773
38 417811 587659 245530394449 2.7042603988444203
38 418339 468133 195838291087 4.322360782080535
38 422183 577613 243858389179 2.6411353866158307
38 423347 433549 183541668503 3.3213903996329486
38 425417 603563 256765960771 2.734083906847283
38 444967 594857 264691734719 2.6000375359553076
