#bitsize(pq) p q pq median
39 477991 934487 446676375617 8.080309837998357
39 481619 657193 316516635467 21.46679298899835
39 489677 1038523 508540827071 6.377519764995668
39 491299 965399 474299563301 4.322837586980313
39 493531 1004161 495584582491 6.126952337974217
39 499157 643099 321007367543 21.909753468004055
39 504353 588893 297009951229 17.699823091039434
39 505027 670097 338417077619 15.602390220039524
39 511793 882187 451497131291 10.136160798021592
39 511897 974431 498808305607 3.6712232459685765
39 511909 979519 501424591771 5.975887148000766
39 514741 835673 430155155693 10.238292856956832
39 518179 655181 339501035399 21.063049053016584
39 519733 929483 483082988039 5.578156658040825
39 521161 825647 430295016167 11.540883752983063
39 523169 638861 334232270509 9.183347695041448
39 525773 651943 342774026939 23.020300377975218
39 528001 546097 288339762097 27.42740236397367
39 532069 726457 386525249533 28.371083633974195
39 532391 536423 285586777393 16.552282241987996
39 533413 892763 476211390119 18.102138384012505
39 534311 858899 458919183589 15.747595464985352
39 536407 870031 466690718617 14.650254902022425
39 544277 602627 327996015679 23.271000006003305
39 546323 922679 504080759317 24.964738646987826
39 546367 829319 453112534073 11.48809259297559
39 547663 959489 525476624207 13.295615956012625
39 548117 658321 360836931557 13.591719717951491
39 551339 727667 401191196113 24.062438738008495
39 551557 887059 489263600863 18.20136016001925
39 562333 610199 343135034267 14.193670573004056
39 568609 577981 328645198429 17.40354380599456
39 569197 902471 513683785787 13.941760869987775
39 570113 603913 344298652169 14.999264530022629
39 570527 912929 520850643583 19.002751460007858
39 582499 835039 486409382461 13.692183815001044
39 584723 818011 478309845953 17.20133418397745
39 588619 802709 472489768871 12.644712513021659
39 592649 738383 437601946567 12.39345490798587
39 600233 875741 525648647653 12.990126642980613
39 603467 837833 505604567011 22.066275438002776
39 604069 663161 400595002109 16.604190117970575
39 607667 831851 505488401617 10.686085021996405
39 608389 641441 390245648549 11.187228406022768
39 608851 722977 440185269427 23.512020284018945
39 611921 672227 411349818067 16.39660892903339
39 613421 723493 443805799553 19.362777000991628
39 617473 829001 511885734473 10.887004791991785
39 620491 653879 405726034589 9.784196179010905
39 621227 679909 422377828343 19.305068420013413
39 628997 723193 454886227421 22.71212284604553
39 634969 648931 412051068139 20.555409658001736
39 639253 659629 421669817137 16.804224879015237
39 648889 665279 431692225031 22.916432431025896
39 660073 810757 535158805261 11.136688194994349
39 668581 753383 503697559523 20.05677658098284
39 673327 773023 520497257521 8.881516101013403
39 702721 756919 531902876599 16.00273761700373
40 525191 1199689 630065865599 63.18751972500104
40 526037 1885439 991810675243 34.83153146699988
40 526937 1418569 747496493153 39.09487313300269
40 531337 1288783 684778092871 50.88584024400188
40 536563 1768853 949101072239 26.10956437400091
40 537611 1691633 909440508763 26.47059366601752
40 538471 1904897 1025731792487 34.715473827000096
40 539947 1865849 1007459570003 28.004642399002478
40 540803 1585313 857342026339 50.075059005001094
40 546569 1977119 1080631954711 45.01477314099975
40 547787 1889389 1034982732143 59.575266564999765
40 553643 1515809 839217042187 46.39753149800163
40 556573 1281043 712993945639 33.451880726002855
40 556763 1834669 1021475816447 48.83359143100097
40 558149 1464289 817291441061 38.38711441800115
40 564163 1227053 692257901639 47.459267613012344
40 564227 1200083 677119230841 17.809942494997813
40 565379 1444273 816561624467 42.80427191600029
40 567097 1544113 875661849961 59.92861480599822
40 577081 1152649 665171837569 49.91706042599981
40 578581 1507487 872203335947 49.27358295999875
40 579641 1420121 823160356561 52.33700370800216
40 579869 1124741 652202438929 44.95963462999498
40 580711 1308709 759981712099 58.86073879500327
40 581521 1262939 734425550219 48.35567027099751
40 592507 1809491 1072136083937 33.545698136033025
40 593507 1431977 849888373339 23.885130153001228
40 595339 1408397 838473661583 29.792708998997114
40 601201 1103107 663189031507 65.89569342200411
40 601319 1456561 875857803959 34.64184457599913
40 601507 1649797 992364444079 36.133600614004536
40 610339 1062409 648429646651 59.66008476099523
40 610739 1719217 1049992871363 39.85866822299431
40 617809 1348063 832845453967 20.648685339998337
40 619657 1114471 690589756447 40.9950733959995
40 622301 1050737 653874685837 49.063973237993196
40 622331 958871 596735148301 20.260744595005235
40 622477 1511947 941152232719 25.209469548004563
40 623767 995119 620722393273 9.289736273000017
40 627919 1090597 684806577643 60.796220288997574
40 628973 1659683 1043895795559 35.65767643899744
40 638581 1325263 846287771803 25.367770828001085
40 642517 1398451 898528541167 33.99081407899939
40 648997 1140697 740308930909 34.46814292199997
40 653357 1280803 836821605671 45.216303055000026
40 653743 1012171 661699706053 9.132856981013902
40 657473 1535741 1009708242493 50.27217169499636
40 657719 1424881 937171306439 28.714204384996265
40 661477 918259 607407208543 9.843928185997356
40 663797 857099 568939744903 19.88941939999495
40 666959 1500143 1000533875137 51.26775576299406
40 669923 1381519 925511353037 35.115239165003004
40 673553 1089113 733575328489 39.95149004799896
40 674299 1290853 870420887047 35.307706906998646
40 675251 1054181 711836774431 44.271552705999056
40 675611 818359 552892342349 12.990319236996584
40 676679 1524433 1031551798007 43.407667832994775
40 691931 1356947 938913694657 33.13540599100088
40 693779 1279961 888010062619 53.10214044399618
40 696181 1382159 962232834779 29.926481615999364
40 702733 1394389 979883165137 27.376586448001035
40 707219 1043849 738229845931 10.100121666000632
40 711649 1326943 944317659007 51.535172481999325
40 717229 1310797 940141621513 44.56405047500448
40 729649 1092391 797062000759 28.815604452000116
40 744607 759523 565546142461 14.193531033000909
40 751237 1254791 942645426467 46.58624508500361
40 755449 1177697 889690020953 28.59785330000159
40 766273 955379 732081132467 3.1394130289991153
40 778439 1230637 957975835643 64.55699543999799
40 785839 1112381 874152372659 54.949646617002145
40 788023 1064867 839139687941 37.03148098500242
40 795533 1144667 910620372511 39.47157221399539
40 796561 1332941 1061768815901 49.270347232995846
40 800669 995119 796760934611 8.213568384999235
40 801677 946109 758473824793 10.386110991006717
40 808021 961811 777163486031 5.450034070003312
40 808187 849127 686253402749 12.200042340999062
40 809189 1187623 961011467747 36.69205524800054
40 809401 1133681 917602535081 30.23968928400427
40 817603 1266301 1035331496503 41.93444751300558
40 827719 945179 782342616701 9.396476809997694
40 831653 994229 826853530537 9.428483292998862
40 837439 1155929 968020025831 39.12092921700241
40 845111 958367 809926493737 10.336162958999921
40 845659 1041983 881162301797 6.780353456968442
40 860647 1133897 975885051359 30.03202804800094
40 873541 1051397 918438386777 30.982411862001754
40 877601 1099843 965223316643 27.54867156399996
40 878299 975277 856584813823 8.647655405002297
40 887837 1223447 1086221514139 35.35521996500029
40 906557 1033369 936807900533 3.5880600180025795
40 930841 1058249 985061557409 45.71902605200012
40 934939 979949 916192538111 5.401566567001282
40 935059 995513 930863390267 7.148499513001298
40 950819 1131079 1075451403701 18.55144491099054
40 977881 992357 970407055517 3.613872337002249
40 982351 1069597 1050719682547 52.74471346599603
40 1008913 1067849 1077366738137 28.12171004099946
40 1015481 1056463 1072818103703 35.66823466600181
41 533969 2079353 1110310042057 27.226311024001916
41 564089 2007659 1132498357651 39.48687181800051
41 579967 2051167 1189609171489 24.067196122996393
41 640307 1775171 1136654417497 29.865581137004483
41 649813 1775219 1153560384047 22.459499987002346
41 655223 1756969 1151206499087 41.16454801399959
41 688357 2037349 1402423445593 18.49855961600406
41 691051 1621079 1120248264029 31.003873923997162
41 691409 1741127 1203830877943 20.35170859700156
41 709057 1739021 1233065013197 31.538534673003596
41 711307 2042399 1452772705493 27.017282274995523
41 728293 1612957 1174705292401 28.119136282999534
41 732073 1526561 1117554090953 27.29163333500037
41 733067 1855807 1360430870069 38.542478029005
41 735419 1553869 1142744786111 49.65095242600364
41 749323 2089361 1565606252603 10.640602706989739
41 752009 2092661 1573699905949 24.319936850995873
41 758929 1811071 1374474302959 26.95734914499917
41 759371 1601521 1216148603291 43.216596425001626
41 762397 1893589 1443666572833 6.606014273987967
41 767647 1533221 1176972500987 46.49112842800969
41 770183 1584389 1220269473187 50.68212383000355
41 775163 1773613 1374839173919 22.568305499997223
41 790057 1571663 1241703354791 39.44881548700505
41 792307 1719659 1362497863313 13.001541039993754
41 800897 1865569 1494128615393 19.104117388022132
41 807221 1618973 1306869004033 43.72689997199632
41 818189 2020477 1653132056153 17.84831755599589
41 825479 1795979 1482542948941 22.314564704996883
41 850261 1937311 1647219988171 23.255897179013118
41 853823 1416739 1209644343197 28.67818827200972
41 875773 1426891 1249632611743 19.867436987013207
41 877651 1815497 1593372757547 20.867171817997587
41 878359 1779163 1562743833517 27.251078942004824
41 889901 1703593 1516029114293 34.74608929900569
41 904399 1789163 1618117228037 27.2200946980156
41 908353 2095837 1903759826461 14.493134555988945
41 908653 1870859 1699961642927 20.40857826100546
41 908741 1725583 1568108021003 22.097265846998198
41 946327 1687937 1597340357399 33.48455327100237
41 951479 1594883 1517497681957 17.09108759999799
41 970987 1623667 1576559549329 29.46675243700156
41 981823 2058341 2020926535643 9.14664482299122
41 986497 1499353 1479107236441 17.250439548006398
41 986509 2057599 2029839931891 6.581174564998946
41 993269 1531331 1521023611039 24.614549350051675
41 996979 1497043 1492520433097 25.803219322988298
41 999769 1404547 1404222549643 30.482306650999817
41 1001797 1820009 1823279556173 12.904558694994194
41 1003201 1349753 1354073559353 20.517591651005205
41 1012513 1896211 1919938288243 9.868216037997627
41 1029943 1143943 1178196085249 53.50202081599855
41 1031633 1791787 1848466598171 13.819780624995474
41 1033181 1297781 1340842671361 39.520805335996556
41 1034567 1671311 1729083207337 19.595160644996213
41 1038707 1794361 1863815331227 15.244564815016929
41 1045063 1072943 1121293030409 23.037346312994487
41 1052731 1162859 1224177717929 66.3331420809991
41 1055731 1175353 1240856598043 27.5486339009949
41 1058807 1592117 1685744624419 38.69121894800628
41 1059161 1279627 1355331012947 22.11376604399993
41 1063891 1942091 2066173136081 42.35976476799988
41 1068941 1352893 1446162796313 43.21199877800245
41 1076111 1643129 1768189191319 36.210848249000264
41 1079983 2023453 2185294841299 29.439402101997985
41 1084547 1193261 1294147637767 27.970507943013217
41 1085269 1179337 1279897886653 33.64654502799385
41 1089629 1207957 1316224977953 39.55874820800091
41 1091521 1758877 1919851181917 31.240693518004264
41 1096703 1507423 1653195326369 12.486649141996168
41 1116677 1398841 1562053571357 21.023508682992542
41 1119397 1510199 1690512230003 40.06980150699383
41 1123211 1624627 1824798917297 45.4151982919866
41 1142321 1777981 2031025033901 27.89489394100383
41 1146799 1306933 1498789457467 78.74259310000343
41 1151089 1626949 1872763097461 47.53084032598417
41 1151519 1257911 1448508416809 61.68809177399089
41 1165721 1629997 1900121732837 21.478887220000615
41 1167217 1301413 1519031377621 49.237787826001295
41 1172671 1493813 1751751184523 54.06699388701236
41 1185337 1708829 2025538240373 58.22193277999759
41 1195837 1461667 1747915480279 29.26506825799879
41 1222801 1715537 2097760359137 63.27726021899434
41 1224851 1430381 1752003598231 54.13628010399407
41 1239943 1575239 1953206571377 17.839551704004407
41 1241489 1286371 1597015446419 54.85053848201642
41 1252639 1469557 1840824410923 24.021794619999127
41 1253401 1616677 2026344568477 44.77402822300792
41 1256449 1434913 1802895003937 14.506590971010155
41 1258267 1316177 1656102085259 17.850857081997674
41 1260143 1381291 1740624184613 17.162620388000505
41 1284443 1500647 1927495534621 35.2253775470017
41 1297057 1311377 1700930717489 30.19356611800322
41 1297631 1433413 1860041144603 28.658869318998768
41 1312319 1521757 1997030624483 26.611786626002868
41 1344641 1544449 2076729447809 24.714874779980164
41 1346971 1540963 2075632473073 34.53304451899021
41 1356227 1529327 2074114569229 40.49277324799914
41 1400801 1503431 2106007648231 37.57653029401263
41 1433821 1491547 2138611411087 33.88786099999561
42 1048889 3906137 4097104131793 73.24341883399757
42 1050593 2973767 3124218793831 96.51734310400207
42 1050853 3779311 3971500302283 87.5542420349957
42 1052693 2320051 2442301447343 163.45375180299743
42 1063109 3775081 4013322586829 107.17653878699639
42 1076429 3026999 3258349506571 131.90044480998768
42 1076821 3619613 3897675290273 48.14164793099917
42 1079431 3272897 3532866481607 104.76675741201325
42 1087357 2654303 2886174947171 53.31856798399531
42 1101559 3940943 4341181230137 115.5490045450133
42 1105457 3286991 3633627209887 122.43040614499478
42 1108781 3378929 3746492275549 117.7293574600044
42 1111661 2262769 2515432049309 147.15910873899702
42 1113527 2782279 3098142788033 139.71791390300496
42 1123631 2823857 3172973264767 125.0881734249997
42 1123669 3616183 4063392735427 95.90390790597303
42 1128509 3340091 3769322754319 108.05822241900023
42 1133677 2619913 2970135110101 97.85438950099342
42 1134977 2925827 3320746350979 177.78890464399592
42 1143071 3142459 3592053751589 155.60880281000573
42 1163629 2558737 2977420576573 97.40715453099983
42 1163831 2351501 2736749760331 160.15403188898927
42 1165079 3686953 4295591514287 46.22101422199921
42 1168831 2491589 2912246462459 109.04024051199667
42 1169341 1898873 2220430052693 40.20418321300531
42 1178939 3533953 4166315015867 41.348920529009774
42 1179551 2068841 2440303470391 38.01099339900247
42 1198819 3478831 4170488700589 36.91681686800439
42 1200989 2102137 2524643413493 135.09105611000268
42 1204711 2437951 2937026387161 112.28635651899094
42 1208069 1841849 2225080679581 28.18712819799839
42 1210169 3249263 3932157355447 27.02399960400362
42 1210609 3578737 4332451220833 57.0290493020002
42 1215421 3554407 4320100910347 81.88242365300539
42 1225397 2023741 2479886150177 27.750725877005607
42 1242067 2762741 3431509425647 113.43819948699092
42 1242233 3200359 3975591561647 103.38608176200069
42 1243969 2595287 3228456574103 95.25966645800509
42 1246061 2602939 3243420773279 130.6341614300036
42 1259393 2233859 2813306387587 95.48834862798685
42 1262311 2277661 2875116534571 142.22421099600615
42 1263569 1963253 2480705629957 29.344707627984462
42 1268713 1895533 2404887359029 34.84122021499206
42 1283297 2692727 3455568480919 77.87784909200855
42 1283873 3268477 4196309371421 121.63006592000602
42 1290161 3140741 4052061549301 84.45653439802118
42 1303223 2215471 2887252763033 121.14970411598915
42 1310797 3278791 4297829406427 66.03279128301074
42 1312681 2026751 2660477529431 39.06734745801077
42 1333313 2574589 3432732983357 113.26642790698679
42 1349927 3123181 4216066357787 114.414991498983
42 1357001 2467051 3347790674051 180.5529349569988
42 1361741 2946479 4012341259939 124.86751862999517
42 1364101 2370317 3233351790017 86.52435953900567
42 1373417 1676473 2302496518241 48.80936792699504
42 1374209 2681321 3684695450089 90.14003220497398
42 1394389 1776461 2477077677329 39.09746123099467
42 1395743 2654303 3704724832129 93.23248323702137
42 1398871 3049649 4266065546279 78.92823202599538
42 1404437 2589799 3637209538163 73.99928422097582
42 1415143 1827563 2586262986509 32.684714987000916
42 1421011 2462359 3499039224949 111.08740423599374
42 1425451 2804917 3998271742567 66.98456790100317
42 1432139 2879027 4123166848753 99.6911906900059
42 1438747 2447399 3521187969053 100.38842543200008
42 1439701 2033357 2927426106257 27.920939503994305
42 1445971 2848193 4118404480403 125.66678623200278
42 1460423 2768413 4043054018699 121.30931808400783
42 1462883 2099089 3070721613587 102.66884115000721
42 1472963 2488699 3665761545137 82.30774293799186
42 1474141 2245787 3310606693967 82.11353432398755
42 1481099 2864341 4242372590759 55.09489103598753
42 1489171 1890331 2815026105601 14.987146547005977
42 1489441 2431327 3621318118207 125.41718047999893
42 1500491 1792979 2690348852689 20.562557357014157
42 1527949 2775277 4240481716873 90.13763563800603
42 1535813 2533081 3890338729853 130.76155654902686
42 1536077 2288369 3515110988413 94.36215623500175
42 1555091 1862233 2895941778203 17.91259093998815
42 1587799 2469541 3921134730259 107.15463467800873
42 1606897 2190311 3519604174967 129.37914056002046
42 1616519 2706313 4374806384447 83.46846656201524
42 1669637 2606407 4351753564259 116.96399585198378
42 1721717 2384609 4105621853653 130.69418569700792
42 1729891 2042021 3532473749711 13.579125766991638
42 1736557 2509063 4357130916091 115.90602845000103
42 1737559 2358799 4098552431641 78.73535866502789
42 1750013 2191363 3834913737719 101.9315316809807
42 1758433 2434841 4281504764153 88.85483897401718
42 1762217 2332663 4110658393871 99.46820731900516
42 1814843 2036623 3696150995189 10.027274636988295
42 1816189 1973197 3583698686233 11.725118650996592
42 1827181 2350723 4295196401863 87.7847595619969
42 1851557 2090173 3870074449361 9.541420716006542
42 1861807 1903961 3544807917527 18.387112086988054
42 1874599 2118113 3970612511687 69.48594138602493
42 1893371 2205319 4175487040349 109.1321670190082
42 1930177 2018671 3896392334767 9.55062504298985
42 1971481 2168851 4275848538331 112.95809728500899
42 1978201 2097643 4149559480243 74.5466379399877
43 1163609 4118057 4791808187713 61.473449154000264
43 1164749 3786011 4409752526239 99.97481261999928
43 1171117 3954961 4631722061437 87.96861255200929
43 1185697 3938371 4669714679587 45.624870307015954
43 1196281 4029049 4819874766769 107.62754657198093
43 1197617 3680153 4407413795401 88.68830203497782
43 1220839 3914873 4779429638447 74.25282467799843
43 1282817 3572819 4583272951123 89.88239382801112
43 1366087 3969247 5422336726489 58.17319487698842
43 1390331 3878681 5392650433411 102.02763590399991
43 1390847 3377813 4698021077611 102.5308913210174
43 1427281 3847621 5491636348501 62.16364167400752
43 1501021 4132769 6203373057149 64.00247990398202
43 1504801 3287887 4947615645487 90.80877778501599
43 1506031 3159461 4758246209291 88.5143516859971
43 1510679 3623369 5473747457551 87.37709905899828
43 1535473 3504997 5381828258581 89.14927637000801
43 1550173 3587813 5561730841649 49.59020909600076
43 1588019 3901657 6195905447483 71.66985503199976
43 1598827 2759789 4412425167503 83.20582153799478
43 1607579 3323137 5342205255323 58.97780353098642
43 1614589 3897209 6292390782101 63.7422275050194
43 1652909 3915997 6472786685273 40.877973723981995
43 1667711 3163493 5275792074523 53.42952094197972
43 1670579 3720701 6215724955879 57.64506638300372
43 1671211 2992229 5000646019319 70.9649199389969
43 1695581 3648289 6185969510909 62.24474452401046
43 1701101 3386419 5760640747319 75.14451555599226
43 1706459 4136773 7059233516807 34.41902820399264
43 1732139 3337489 5780994858971 76.0411516870081
43 1741477 2707847 4715653270019 117.07949025300331
43 1763603 3074567 5422315584901 102.74768058999325
43 1771093 2626451 4651688980943 71.45810063698445
43 1774067 2498137 4431862413179 59.367329451983096
43 1780627 2741231 4881109931837 44.340489180001896
43 1787417 2948161 5269593090137 66.43301092897309
43 1816651 2647429 4809454540279 80.69998806100921
43 1869551 3686321 6891765111871 35.114261288021225
43 1895693 3048289 5778620119277 60.80454024698702
43 1904311 2521271 4801284099281 108.64024096800131
43 1908373 3253021 6207977444833 75.55448657801026
43 1923401 2569937 4943019395737 81.08328663199791
43 1937339 2616407 5068867320973 82.06355951202568
43 1943411 3385267 6578965125737 58.09868043998722
43 1952911 3112301 6078046858211 55.438773292000405
43 1954763 3130789 6119950498007 22.109132912999485
43 1955959 3541411 6926854718149 40.91615138298948
43 1973563 3081479 6081492939677 53.074695507995784
43 1981787 3103847 6151163634589 73.31479568101349
43 1995317 3513299 7010145220783 53.319316130975494
43 1997081 3678217 7345697284577 51.39574772899505
43 2026109 2971541 6020665963969 62.83653066799161
43 2051587 2999303 6153331043861 45.10086927298107
43 2053643 2931193 6019623986099 58.53212849900592
43 2058949 3978659 8191855969391 24.41706840400002
43 2063597 3123227 6445081867519 56.554895088018384
43 2064679 4018739 8297406019781 15.784894648997579
43 2097917 2513293 5272680110681 40.02906159500708
43 2136853 3581873 7653936065669 87.64471074700123
43 2137441 3511307 7505211545387 89.95564826601185
43 2150657 3580127 7699625193439 91.90510178499972
43 2156719 3436981 7412602225339 103.28488330400432
43 2161919 3786847 8186856479393 50.23761506000301
43 2162351 2168549 4689164098699 150.06413368298672
43 2163043 3237539 7002936071177 32.5588039039867
43 2167073 3053291 6616704487243 121.57023571198806
43 2179367 2900647 6321574350449 68.76039852600661
43 2179909 2665891 5811399783919 71.81375865300652
43 2180083 2603299 5675407893817 82.79464182199445
43 2188811 2510803 5495673225233 79.61892422399251
43 2207357 3582989 7908935850073 144.01728258200455
43 2213677 3869683 8566228254391 33.92829683999298
43 2214713 2285981 5062791838453 166.87717961202725
43 2219209 2363171 5244370351739 40.16029727499699
43 2229299 2821319 6289563625381 53.001294624991715
43 2235049 3491087 7802750508263 53.447653610957786
43 2250581 3247781 7309394210761 67.04460684000514
43 2267533 3136781 7112754431273 147.48051238499465
43 2273311 2871013 6526705434043 70.90341940600774
43 2316679 3608477 8359682887883 72.23189401699346
43 2317079 3396677 7870368946483 97.89413481301744
43 2324957 2872729 6678971397653 95.2700289140048
43 2328829 2518067 5864147453543 64.0280589670001
43 2345477 3470947 8141026356719 96.13616455701413
43 2353709 2623979 6176082988111 69.39480308699422
43 2357483 3072467 7243288720561 88.7307011950179
43 2371679 3003191 7122605027689 120.78743079298874
43 2388163 3197419 7635957751297 74.30622503100312
43 2392307 3371257 8065081719899 77.39765827698284
43 2393561 2571461 6154948762621 30.45214565700735
43 2425769 2468729 5988566277601 152.69477452299907
43 2481107 3338441 8283029334187 99.70375276100822
43 2511791 2809309 7056397062419 73.26081559300655
43 2516929 3199117 8051950351693 87.87814858800266
43 2577439 2853853 7355632022467 85.09677715500584
43 2615219 2620573 6853372300487 75.3012111330172
43 2620301 3087869 8091146228569 61.51092353501008
43 2661137 3012809 8017497503833 47.877800093992846
43 2694689 3204307 8634610825523 44.939460069988854
43 2717653 3100633 8426444574349 30.509631690976676
44 2109103 8136281 17160254665943 85.53211431100499
44 2110259 4655111 9823489883749 174.36792449600762
44 2126867 7059113 15013794488971 188.42514704697533
44 2142377 5810647 12448596487919 116.0432977519813
44 2148907 5437171 11683974822097 350.47716307803057
44 2162089 4836157 10456201851973 399.18504350900184
44 2162231 6527789 14114587737259 304.1344487910392
44 2170387 5986163 12992290355081 175.52161342499312
44 2177449 6307559 13734388036991 350.5664342160453
44 2179141 7242943 15783394051963 288.24349188100314
44 2188673 4858517 10633704977941 207.89701958099613
44 2231219 5412479 12076425981901 184.85670131101506
44 2234129 4784543 10689286268047 58.14930676401127
44 2267011 4191527 9502237815797 76.00555353198433
44 2278063 7548587 17196156746981 204.43811327702133
44 2281109 4868623 11105859742907 429.16812814900186
44 2281711 5654309 12901499042699 422.6920397860231
44 2282017 5002229 11415171615893 231.09979912702693
44 2293199 6516989 14944752657811 348.375008796982
44 2323787 6463129 15018935149523 201.24609391298145
44 2339677 4840267 11324661373759 244.81921765196603
44 2341873 5193763 12163133338099 136.7597458140226
44 2349353 4677083 10988118977299 440.12447211600374
44 2350541 4269691 10036083752831 218.32447066897294
44 2354633 6024913 14186458971929 359.57770615798654
44 2357189 6643213 15659308608257 226.13860185799422
44 2360363 5735633 13538175914779 115.8986065069912
44 2374903 5531633 13137091806599 164.05742715200176
44 2403119 3946673 9484324873087 54.233272450001095
44 2420689 6224353 15067222839217 190.54709825100144
44 2428103 5031857 12217867077271 355.5710591669995
44 2473907 5718071 14145975873397 258.41162880299817
44 2475367 4023023 9958458374441 60.822656336000364
44 2485421 4174453 10375273149713 58.944441423998796
44 2494543 6903317 17220621099131 161.78030455300177
44 2509561 3808223 9556967920103 45.37843018095009
44 2549069 4928213 12562354983697 172.46459302100266
44 2555957 5016607 12822231777899 212.64380059100222
44 2559397 5352197 13698396945209 208.54482592400018
44 2565089 4348913 11155348898257 214.20351727699745
44 2570849 6596053 16957456258997 283.9599164139945
44 2576789 3439439 8862708581371 97.91920205499628
44 2590547 6599231 17095618069357 297.521034819998
44 2624483 3755197 9855450688151 40.743022912000015
44 2634419 5857409 15430869560371 186.26557790899824
44 2642987 5112109 13511237629583 92.76420795399463
44 2645723 6326549 16738296199927 185.8736502959946
44 2648363 5406041 14317158960883 207.74159200699796
44 2655827 5764397 15309241191319 293.45399980399816
44 2682679 4976161 13349442615319 453.89826704699954
44 2685649 4641251 12464771106899 250.2489532920008
44 2687141 4949683 13300496126303 81.28023365899571
44 2712553 4782443 12972630106979 331.75616517700837
44 2749007 4099717 11270150731019 41.4937985130091
44 2766193 3868987 10702364756491 33.54895718001353
44 2780399 5061827 14073898728973 252.3438936850289
44 2790089 5924327 16529399595103 221.93044371998985
44 2809507 4217341 11848649060887 205.0071028329985
44 2811959 3568241 10033747394119 58.137071503995685
44 2822311 5899507 16650243500677 127.9521725300001
44 2832589 4076587 11547295493743 69.61765357998956
44 2853079 4502609 12846299183111 260.66623458400136
44 2854043 3597241 10266680495363 50.47580234699126
44 2855063 5376323 15349740873349 200.93713784500142
44 2914447 5609663 16349065501361 149.85719697299646
44 2919353 4139599 12084950759447 37.60041213396471
44 2950943 5740103 16938716767129 138.62656950800738
44 2962039 3972329 11766193418831 74.64475325199601
44 2969003 3587249 10650553042747 53.25098614300077
44 2983441 3359639 10023284737799 24.21881814900553
44 2991199 4411577 13195904710823 375.3847827389982
44 3000797 5811307 17438552611679 135.65213285700884
44 3002677 5173211 15533481685847 35.91283809900051
44 3005267 3662831 11007785130877 49.23291924399382
44 3007811 4512043 13571372567873 330.1942193540017
44 3011209 4010857 12077528696113 61.2172215039609
44 3023729 5665571 17131151334259 249.41130926400365
44 3044033 3352841 10206158647753 59.72697995300405
44 3064363 5197513 15927066529219 284.8241327779979
44 3096983 5226367 16185969750761 292.00016451999545
44 3099461 4715467 14615406063287 202.70047428901307
44 3198667 4068343 13013274498781 36.14766029099701
44 3234857 5083123 16443176018411 168.90340882298187
44 3267623 3620819 11831471443237 69.70937542497995
44 3276989 3913171 12823418322119 32.3856066519802
44 3282341 5191651 17040768934991 121.56913272495149
44 3312151 4540687 15039440987737 277.8253053020162
44 3318221 4426777 14689024403717 282.9927296919923
44 3393791 5029991 17070738185881 109.38938624699949
44 3411943 4472107 15258574173901 182.04838813500828
44 3441811 4958381 17065810267991 108.54076364598586
44 3585917 4852919 17402164741723 230.0325995029998
44 3646187 4788457 17459609663459 138.74002089901478
44 3682643 3753367 13822310708981 35.8090280710021
44 3709681 4093253 15184662882293 36.51003604900325
44 3723739 4724221 17591765982319 102.11701119999634
44 3741407 3809599 14253260365793 20.140513002988882
44 3800887 3926759 14925167235233 34.1541545939981
44 3859099 4011649 15481350644251 29.101264900993556
44 4032683 4106057 16558426260931 15.987370916991495
45 2466119 8088499 19947201065381 229.40830596900196
45 2538127 7591531 19268269802437 215.28156922699418
45 2681197 7334189 19664405544233 181.14536439199583
45 2724599 7618153 20756412045647 87.2599726819899
45 2759879 7835537 21625134020023 81.25246608597809
45 2813131 6480191 18229626188021 172.25212789699435
45 2841823 6944953 19736327169319 113.95532715399168
45 2873839 7386293 21227016888827 136.83705145999556
45 2906153 6628087 19262234919311 131.4002695909876
45 2969773 8010221 23788538049833 128.8913053169963
45 2981501 6884431 20525937910931 152.96802114800084
45 3006121 6005401 18052962059521 148.80218885600334
45 3030229 7374011 22344941978519 165.6259195879975
45 3098873 8251027 25568884792571 86.01016447000438
45 3104749 8296973 25760018624777 78.45594259200152
45 3167473 6852169 21704060298937 105.77866207802435
45 3188953 5575693 17780622919429 160.64152262499556
45 3191861 6269707 20012033254727 122.58661059601582
45 3221941 8088811 26061671802151 45.25370973200188
45 3301237 7401133 24432894101521 66.2750416189956
45 3361493 5754817 19344777061781 162.56709306998528
45 3367733 6556651 22081049942183 48.63406126500922
45 3375121 7919491 26729240383411 111.92071469197981
45 3404881 6569971 22369969428451 127.7123427290062
45 3472321 6497203 22560374418163 196.1863533820142
45 3483239 7314833 25479311584087 48.38492378900992
45 3508367 7488059 26270859089653 101.28427206000197
45 3554813 7619839 27087102735107 119.98655089599197
45 3583189 6218713 22282824015757 161.35430824098876
45 3612509 7755017 28015068707653 101.0809731860063
45 3642061 8083633 29441084487613 77.47792671699426
45 3675149 5413817 19896584133733 288.89638389999163
45 3702443 8326523 30828476795689 60.905223489011405
45 3737291 6979853 26085741798223 64.28517462700256
45 3747691 5024389 18829857435799 257.6554922150099
45 3747823 6832663 25607611542649 90.48110801901203
45 3756887 6419627 24117813221149 84.26932367001427
45 3763453 6575573 24746859933569 141.56676364698797
45 3780181 6594143 24927054079883 111.47705652599689
45 3781801 7546393 28538956593793 102.36336555299931
45 3792043 5149009 19525263535387 117.13715908798622
45 3792637 7347521 27866480002877 77.071945787
