#bitsize(pq) p q pq min
32 53087 58937 3128788519 2.3873038460005773
32 54941 67523 3709781143 4.721763604999069
32 55147 56597 3121154759 0.6486543649989471
32 56123 66137 3711806851 7.771117268001035
32 57527 58417 3360554759 0.6698794839994662
32 57947 66067 3828384449 3.956855252999958
32 58363 64439 3760853357 0.5686443489994417
32 60037 63809 3830900933 2.172969389008358
32 60397 65809 3974666173 8.770999144999223
32 61027 65617 4004408659 2.057552565000151
32 61837 64577 3993247949 1.1858345689997805
32 61871 65479 4051251209 0.21480247600084112
33 36847 130927 4824267169 0.7424356279989297
33 37423 128021 4790929883 3.204597840000133
33 38219 115327 4407682613 5.948111228999551
33 38371 115571 4434574841 7.72712432499975
33 39023 124909 4874323907 1.8203707039992878
33 39163 111317 4359507671 7.879988498054445
33 39541 119489 4724714549 8.097854198000277
33 40883 126001 5151298883 4.995106716000009
33 42697 102701 4385024597 6.373491534001005
33 42839 127609 5466641951 4.5661868850002065
33 43853 109943 4821330379 1.9893632579987752
33 43987 115769 5092331003 2.082890049001435
33 44053 112153 4940676109 6.741902640998887
33 44879 110183 4944902857 4.193108327001028
33 46817 101839 4767796463 7.11635744600062
33 47543 113117 5377921531 8.398419380071573
33 47917 101293 4853656681 4.503794137999648
33 48563 103889 5045161507 4.305189028998939
33 49121 130829 6426451309 0.6624952179990942
33 49559 114319 5665535321 4.2489330130010785
33 49711 129919 6458403409 1.9022312050001347
33 49787 112339 5593021793 1.7490270489997783
33 49807 127583 6354526481 0.9149634309997055
33 50497 100913 5095803761 1.846504470000582
33 51193 113149 5792436757 4.839930049000031
33 52051 85601 4455617651 12.165822444949299
33 52387 95467 5001229729 5.486072338999293
33 53569 110951 5943534119 3.4195680620014173
33 53923 128591 6934012493 1.7098399759997847
33 54083 98873 5347348459 2.327531545999591
33 54367 100357 5456109019 4.158045736001441
33 54493 119069 6488427017 3.514169670999763
33 54667 81677 4465036559 2.3965478250011074
33 54673 95063 5197379399 2.946793675000663
33 54751 126323 6916310573 0.8803030330000183
33 55207 123863 6838104641 6.47782118502073
33 56113 98251 5513158363 6.479296806999628
33 56443 103231 5826667333 4.990342101998976
33 57367 78017 4475601239 7.606220282999857
33 58427 100459 5869517993 4.8815255720001005
33 58439 111857 6536811223 3.0281149729999015
33 58771 79613 4678935623 4.046748901999308
33 59387 86209 5119693883 2.4922132920000877
33 59513 112207 6677775191 0.4780716459990799
33 59879 90439 5415396881 1.6110377429995424
33 60013 81293 4878636809 3.4331355810863897
33 60647 95891 5815501477 2.651641317999747
33 60757 116411 7072783127 1.5037217919998511
33 61283 114217 6999560411 2.5571300760002487
33 61543 94841 5836799663 1.675379960999635
33 61651 102881 6342716531 2.7727738630001113
33 61651 107467 6625448017 0.7539026319991535
33 61843 116447 7201431821 3.6947788010002114
33 61933 72383 4482896339 7.6472256390006805
33 62141 93949 5838084809 0.41096754700083693
33 62347 79967 4985702549 3.4422545010456815
33 62383 90659 5655580397 2.806861683000534
33 64217 67433 4330344961 3.354484058001617
33 64231 77659 4988115229 5.931575262000479
33 64663 84263 5448698369 3.5611831580008584
33 65413 103619 6778029647 2.756422532000215
33 65809 117773 7750523357 4.57596668000042
33 65993 110771 7310110603 1.3839630829988891
33 66067 106591 7042147597 6.374037194000266
33 66529 99679 6631544191 3.203662878999239
33 66629 66821 4452216409 5.440527786035091
33 67453 87473 5900316269 6.571437365999373
33 68207 71987 4910017309 4.893664719000299
33 68227 104761 7147528747 6.758039352000196
33 68281 110977 7577620537 6.510437312999784
33 69653 77719 5413361507 3.974471669000195
33 70321 117259 8245770139 2.067381677999947
33 70937 113779 8071140923 6.675308730000324
33 70979 85853 6093760087 3.099277412999072
33 71537 93419 6682915003 2.4038759560007747
33 71947 97213 6994183711 4.5710820810636505
33 72043 92927 6694739861 2.3539358990001347
33 73433 79259 5820226147 1.924254823999945
33 73571 108869 8009601199 2.9169811379997554
33 73597 91801 6756278197 9.10522113299885
33 73999 94219 6972111781 7.701245853999353
33 75289 97453 7337138917 6.18549825700029
33 75983 84499 6420487517 9.432314818999657
33 76003 84719 6438898157 3.1637021750011627
33 76847 81463 6260187161 10.604501310999694
33 77269 84319 6515244811 4.872897983994335
33 77489 106103 8221815367 7.95344578500044
33 77587 86131 6682645897 4.185138331000417
33 78137 86077 6725798549 7.215840717000901
33 79139 98887 7825818293 2.886905792000107
33 79769 101531 8099026339 2.1750679050001054
33 80141 95419 7646974079 7.9164262669983145
33 82013 87973 7214929649 3.3351539630002662
33 82231 85361 7019320391 4.3930183249995025
33 82591 87383 7217049353 2.9320931759993982
33 83431 85661 7146782891 3.7679780810140073
33 84631 90679 7674254449 6.817037711000012
33 84871 92683 7866098893 6.940964931998678
33 88069 94397 8313449393 8.44705175099989
33 89459 93901 8400289559 2.389779881001232
34 65587 251561 16499131307 13.709188566001103
34 66083 233183 15409432189 13.72561721800048
34 66301 154501 10243570801 14.41016038700036
34 66751 238031 15888807281 9.491966832001708
34 66931 205847 13777545557 15.470029344000068
34 67181 151901 10204861081 5.21234434901271
34 67213 227977 15323018101 8.662324166998587
34 67547 131101 8855479247 7.456232753000222
34 67939 154211 10476941129 7.93658026599951
34 68737 182593 12550895041 8.003080078000494
34 68947 141619 9764205193 10.248113776000537
34 69911 155719 10886471009 3.639068223999857
34 70207 131311 9218951377 10.711672205001378
34 70271 185467 13032951557 13.057009238998944
34 70571 231041 16304794411 11.807417006000833
34 70949 168677 11967464473 10.073859292082489
34 71263 166081 11835430303 11.870168581999678
34 71437 221401 15816223237 15.338740197999869
34 71821 233509 16770849889 10.926825679000103
34 72379 166189 12028593631 8.51508965299945
34 72559 127973 9285592907 0.6123455750002904
34 72739 170327 12389415653 6.420998890000192
34 73019 168227 12283767313 14.040732637999099
34 73607 177481 13063843967 7.860566690000269
34 73727 150967 11130344009 14.726929721000488
34 74357 151561 11269621277 11.83431228902191
34 74861 185831 13911494491 8.093621365000217
34 74887 184447 13812682489 10.793822429999636
34 74923 134353 10066129819 19.375741465999454
34 75703 153641 11631084623 5.278978268999708
34 76603 180097 13795970491 9.730526831001043
34 77267 120233 9290043211 5.429526129000806
34 77267 204797 15824049799 13.227760199999466
34 77359 186283 14410666597 7.874987066999893
34 77801 152461 11861618261 17.94551989899992
34 78283 208309 16307053447 9.407193062943406
34 79601 214141 17045837741 11.468996319001235
34 80897 199373 16128677581 6.24061070299831
34 80929 173209 14017631161 13.850804916000925
34 81049 121157 9819653693 3.896061235000161
34 81331 126491 10287639521 3.5113773779994517
34 81439 145069 11814274291 16.340257190000557
34 81703 155461 12701630083 1.342284288000883
34 82307 159707 13145004049 2.9288533750004717
34 82471 160033 13198081543 12.737148292000711
34 82493 117977 9732276661 8.363402132992633
34 83117 123049 10227463733 2.617982181000116
34 83203 158261 13167789983 7.642578598999535
34 84431 103561 8743758791 2.3188429069996346
34 84761 130147 11031389867 2.309462715000336
34 84967 128393 10909168031 3.4509943170014594
34 85243 126757 10805146951 3.727488816000914
34 85571 137849 11795876779 12.548783980000735
34 88817 124171 11028495707 3.9332489400003396
34 89867 154127 13850931109 8.491121835999365
34 89867 164431 14776920677 11.358826810028404
34 90599 100673 9120873127 7.713515052999355
34 90631 123059 11152960229 1.8831364060006308
34 90793 121531 11034164083 2.449938240000847
34 90847 170497 15489140959 8.45031330799975
34 90907 145601 13236150107 8.100780696999209
34 91081 160877 14652838037 13.350372332000916
34 91309 126823 11580081307 3.4176475500007655
34 91433 156899 14345746267 13.013893444000132
34 91753 152567 13998479951 2.536381211999469
34 91943 99709 9167544587 0.6890685140388086
34 92189 158573 14618686297 9.24665158100106
34 92461 171439 15851421379 11.193457699999271
34 92593 146777 13590522761 7.795145705998948
34 93529 150967 14119792543 17.503267856000093
34 93703 133321 12492577663 14.595329675999892
34 94597 155137 14675494789 14.58672156099965
34 94723 115613 10951210199 2.4272466849997727
34 95003 120847 11480827541 0.6928388830001495
34 95063 170299 16189133837 3.6972678340007405
34 95191 109913 10462728383 4.1919922339729965
34 96001 111829 10735695829 1.156658661999245
34 96263 160001 15402176263 1.910741825000514
34 97303 167269 16275775507 11.341282549001335
34 97849 105137 10287550313 4.545406326999
34 98101 132383 12986904683 3.4144391479985643
34 98227 137507 13506900089 9.933105684998736
34 98939 137363 13590557857 15.07147065800018
34 100297 153077 15353163869 13.078353176999371
34 103141 115637 11926915817 3.1353389480009355
34 103903 154643 16067871629 9.183642807998694
34 104047 108863 11326868561 2.131726499999786
34 104701 112459 11774569759 0.6122205619994929
34 108089 130783 14136203687 1.9406377960003738
34 109049 131779 14370368171 12.572184571001344
34 109363 154073 16849885499 12.734832924999864
34 109751 120721 13249250471 2.000462341000457
34 113749 149717 17030159033 1.3376166020007076
34 114553 134263 15380229439 12.087819873000626
34 117503 135389 15908613667 6.614230962000875
34 118901 132851 15796116751 5.894751334912144
34 119233 126097 15034923601 1.5532060650002677
34 124153 133153 16531344409 10.799546663000001
34 125821 132367 16654548307 11.852965513000527
34 130279 130483 16999194757 0.46782625100058794
35 69847 262079 18305431913 0.8178446030015039
35 73637 255947 18847169239 12.120822344999397
35 73643 260171 19159772953 9.230037436998828
35 75937 228421 17345605477 9.883858620001774
35 76961 258691 19909118051 8.36541095999928
35 77383 238079 18423267257 10.753626354038715
35 80363 214733 17256588079 10.472891769999478
35 81331 218987 17810431697 10.537346181999965
35 81707 230507 18834035449 3.2703753009991487
35 82007 261281 21426870967 5.516430157000286
35 82457 231109 19056554813 11.428822302999833
35 82487 232459 19174845533 9.140004808999947
35 83077 228793 19007436061 8.850174119001167
35 83101 233939 19440564839 9.82429525599946
35 84731 254537 21567174547 10.991238050999527
35 87013 249143 21678679859 9.24472178099677
35 87557 245561 21500584477 1.014017130000866
35 87701 259009 22715348309 1.9235750320003717
35 88211 229693 20261449223 9.94476746699911
35 90947 191677 17432448119 4.397504971999297
35 91079 250979 22858916341 3.447005148998869
35 93407 224473 20967349511 8.8756710259986
35 93419 217429 20311999751 3.6215645379998023
35 96763 207443 20072807009 3.4177433529985137
35 97553 203821 19883350013 9.898059008999553
35 97871 181523 17765837533 9.715176471043378
35 98639 250451 24704236189 10.981836097000269
35 99173 256651 25452849623 2.94903763199909
35 102217 205171 20971964107 1.3728011889998015
35 102913 201037 20689320781 11.731860986001266
35 102913 203969 20991061697 7.6740658759990765
35 103979 171007 17781136853 6.740483597999628
35 104087 182681 19014717247 2.28995331599981
35 104369 187081 19525456889 3.52314174699859
35 107183 189151 20273771633 10.748885412000163
35 107747 242393 26117118571 4.595759831019677
35 109471 202751 22195354721 5.409031406001304
35 109517 255313 27961113821 2.6113993399994797
35 111317 207833 23135346061 5.63679933000094
35 111751 181721 20307503471 8.956873279999854
35 112289 199909 22447581701 8.792820561999179
35 112501 177209 19936189709 10.427561747999789
35 113117 176261 19938115537 5.262180224000986
35 114203 211943 24204526429 3.4450362309999036
35 114299 249367 28502398733 1.7385372429998824
35 117877 210101 24766075577 7.9480435530422255
35 118571 152311 18059667581 11.94192186500004
35 118903 170707 20297574421 4.670515842999521
35 120277 226099 27194509423 5.020054233000337
35 120647 179593 21667356671 5.739988567000182
35 121229 247001 29943684229 1.6197979250009666
35 121453 160907 19542637871 7.568106472999716
35 122743 222127 27264534361 4.380509693000931
35 123379 164839 20337670981 9.602798079000422
35 123787 232633 28796941171 3.3549763679984608
35 124171 171707 21321029897 7.046023588976823
35 124739 199403 24873330817 6.423506322998946
35 124951 251219 31390065269 2.0369703540000046
35 125017 165479 20687688143 3.7712963539997872
35 125117 259991 32529293947 1.82636203400034
35 125329 156733 19643190157 10.177428720000535
35 126211 239383 30212767813 2.7556849980010156
35 126337 226313 28591705481 4.227879279000263
35 126443 231079 29218321997 3.29032733799977
35 126923 260713 33090476099 1.3643225739997433
35 127219 247249 31454770531 1.0726490770466626
35 128119 212633 27242327327 4.797577306000676
35 128563 242533 31180770079 1.7122433120002825
35 129229 243301 31441544929 3.9828719529996306
35 129401 144719 18726783319 4.341191436000372
35 129803 136993 17782102379 11.659992475000763
35 130099 195809 25474555091 7.434495281000636
35 131009 250721 32846707489 1.35035729899937
35 134731 169777 22874224987 15.466927581001073
35 134887 156719 21139355753 7.336239002999719
35 134951 190837 25753643987 11.592140380991623
35 136067 139969 19045161923 17.153554485999848
35 137183 172993 23731698719 7.867481356001008
35 139609 149497 20871126673 9.931608680999489
35 142939 221603 31675711217 1.1294091290001234
35 143261 183059 26225215399 11.831020693998653
35 144701 184369 26678378669 15.220341995000126
35 146309 196871 28803999139 16.799611984000876
35 146849 151121 22191967729 14.581759225000496
35 147163 156887 23087961581 4.563545815999532
35 148139 210247 31145780333 8.292330429074354
35 148927 166987 24868872949 13.691490351999164
35 149921 207061 31042792181 0.6748973079993448
35 150551 208283 31357213933 5.885753524000393
35 151241 175993 26617357313 7.645819780000238
35 151343 186113 28166899759 10.948638244000904
35 151703 179657 27254505871 9.577249601999938
35 151769 170749 25914404981 1.327561156000229
35 154883 182587 28279622321 7.763002117999349
35 155381 165083 25650761623 7.66421273800006
35 155893 160117 24961119481 0.7827381619717926
35 160073 173053 27701112869 8.509939703000782
35 160169 170207 27261884983 3.0098452150014054
35 168601 179233 30218863033 11.475410359998932
35 174257 179903 31349357071 13.083127136000257
36 131249 484327 63567434423 22.35204178499953
36 131561 404513 53218134793 12.659486476999518
36 131759 449921 59281141039 51.538014331999875
36 132961 410411 54568656971 48.5967086189994
36 133073 290621 38673808333 29.346509830000286
36 133451 487381 65041481831 32.84362506400794
36 134471 433117 58241676107 2.7763764219998848
36 134789 418289 56380756021 22.585722296000313
36 135701 503717 68354900617 4.199600463000024
36 136193 402869 54867937717 36.84736739899927
36 136277 499637 68089031449 6.0690677520015015
36 136361 319811 43609747771 3.5520254589991964
36 137191 422249 57928762559 8.604396961998646
36 140009 396031 55447904279 32.43074299199907
36 140143 485647 68060027521 27.32758695099983
36 142057 476087 67631490959 23.151852948009036
36 143111 321301 45981707411 39.73671582099996
36 144073 340283 49025592659 43.73874979700122
36 144161 307423 44318407103 24.669509156999993
36 144709 335411 48536990399 25.806473041999197
36 145361 441479 64173828919 25.837067800999648
36 145679 254279 37043110441 3.2109750409999833
36 148091 427913 63370064083 26.322032874999422
36 148633 361843 53781810619 39.366832125000656
36 148691 294337 43765262867 14.69187429699923
36 148991 260959 38880542369 7.887020581983961
36 149033 252319 37603857527 1.5765475209991564
36 149519 322627 48238866413 12.657383923000452
36 149561 392593 58716601673 19.681293822999578
36 151673 412073 62500348129 48.21799790099976
36 154291 313129 48312986539 54.61393418700027
36 155443 434927 67606357661 6.868685478999396
36 156307 415963 65017928641 36.65041736300009
36 157321 289319 45515954399 29.101269388998844
36 157457 371669 58521885733 74.36122764900028
36 157679 429851 67778475829 16.495342195034027
36 158371 308663 48883267973 39.54439026
36 160009 425291 68050387619 12.787226775000818
36 160367 399769 64109755223 28.192050339999696
36 161123 400429 64518321767 31.45761367200066
36 161683 277301 44834857583 29.08416680099981
36 162119 350213 56776181347 39.0160581980017
36 162529 271003 44045846587 34.39180034700075
36 162881 282313 45983423753 16.051026679000643
36 163307 292933 47838009431 24.465988974001448
36 166781 369647 61650096307 26.803321043029428
36 166849 247391 41276940959 3.205375253000966
36 168089 285709 48024540101 18.411455616998865
36 168409 217717 36665502253 11.488516340999922
36 169627 378439 64193472253 25.29234639400056
36 169919 398303 67679247457 7.752992394000103
36 170887 251197 42926301739 9.658746508999684
36 171179 328777 56279718083 35.71082442700026
36 171889 345817 59442138313 3.73993917199914
36 172999 352097 60912428903 26.810136739999507
36 173347 305857 53019393379 40.814572891104035
36 173993 312311 54339927823 46.324631634999605
36 174673 379319 66256787687 7.937332249000974
36 176089 253423 44625002647 10.025006462999954
36 176321 240853 42467441813 7.9412275750000845
36 176357 362339 63901019023 13.239580810000916
36 176777 365537 64618534249 16.025215691000994
36 176923 270379 47836263817 41.29512930599958
36 177433 318377 56490586241 3.2749504880011955
36 177883 215953 38414367499 7.391143621000083
36 177949 254929 45364360621 7.258411147980951
36 178103 195787 34870252061 4.117303233000712
36 180361 298777 53887718497 25.000509946999955
36 180679 259691 46920710189 3.7365095630011638
36 181889 234007 42563299223 9.268349234000198
36 183587 298373 54777403951 29.06046791100016
36 184903 228197 42194309891 3.0784891419989435
36 185099 370661 68608980439 9.399543757999709
36 187349 214561 40197788789 2.3761128749993077
36 187361 246319 46150574159 5.688524741000947
36 189473 246713 46745452249 8.725555784069002
36 189743 267863 50825129209 38.1753801800005
36 192103 282559 54280431577 30.74010692400043
36 194269 295007 57310714883 39.61482509400048
36 195341 215297 42056331277 8.59598034100054
36 195359 322271 62958540289 36.01384068700099
36 195407 345953 67601637871 39.58646594600032
36 198013 259949 51473281337 6.691401637999661
36 199933 279709 55923059497 9.800130568000895
36 203869 228509 46585901321 9.183036892998643
36 205703 326113 67082422439 25.732529090950266
36 206303 234743 48428185129 3.579505274001349
36 209837 290107 60875182559 19.19632175499828
36 210671 227629 47954829059 0.9149023720001423
36 211093 300301 63391438993 35.900899176000166
36 211129 280013 59118864677 18.835670487000243
36 216133 226669 48990650977 4.987140310000541
36 216649 297113 64369234337 19.080601278999893
36 217081 235349 51089796269 8.68965690100049
36 219787 294397 64704633439 19.537595739999233
36 222793 306689 68328162377 11.647774622077122
36 225167 246899 55593507133 1.8761530210013007
36 235181 241013 56681678353 3.6416913060002116
36 242509 257611 62472985999 0.9430887910002639
36 252017 265819 66990906923 27.003409573999306
37 140603 514793 72381440179 31.25983500000075
37 143831 483467 69537542077 41.57098894099909
37 155009 495791 76852067119 25.095619770001576
37 159571 454721 72560284691 12.807282830999611
37 165877 506731 84055018087 22.25560492399927
37 170021 404497 68772984437 54.241613985039294
37 173183 429733 74422450139 17.19082921000154
37 173183 464351 80417699233 28.096442295998713
37 176503 396919 70057394257 9.999427302000186
37 176713 417457 73770078841 32.22563145400272
37 181751 515839 93754254089 17.561108336998586
37 184553 490453 90514572509 9.431768741000269
37 185177 427423 79148908871 38.84235001599882
37 185359 372443 69035662037 8.818843574001221
37 188273 371417 69927792841 14.278919935000886
37 188563 486869 91805479247 27.879370972979814
37 189223 416011 78718849453 30.879257156000676
37 191749 463231 88824081019 28.839789374000247
37 192239 509867 98016322213 26.891302195002936
37 193513 363829 70405641277 8.18528361999779
37 198427 412949 81940231223 27.222814529999596
37 198571 363541 72188699911 1.5369749260025856
37 198959 357563 71140376917 13.109694293998473
37 200351 491707 98513989157 13.560558870998648
37 201589 345673 69683874397 26.11649601099998
37 203843 339341 69172287463 30.906335310079157
37 204487 462437 94562354819 7.43453351000062
37 205399 381791 78419489609 31.431924545002403
37 205417 479569 98511625273 13.5713732539989
37 205589 489457 100626975173 4.2428115570000955
37 208231 343411 71508815941 33.50365344600141
37 210229 471533 99129911057 10.868018834000395
37 210599 386537 81404305663 24.40251190199706
37 211333 506873 107118991709 6.623001623000164
37 214009 334897 71670972073 25.150551411999913
37 214691 508727 109219108357 3.403024924104102
37 215471 434689 93662873519 23.987655467000877
37 216841 399499 86627762659 3.419972501000302
37 219889 337219 74150748691 5.40298322200033
37 220919 333299 73632081781 12.726734526000655
37 222713 336983 75050494879 31.901810152998223
37 223637 398921 89213495677 12.871806043996912
37 224153 364349 81669921397 33.9628551349997
37 225871 494381 111666330851 10.723792316999607
37 226241 368957 83473200637 21.353348935001122
37 231289 511559 118317969551 4.039147163042799
37 233071 310567 72384161257 32.98751762500251
37 233911 331523 77546876453 34.92375511299906
37 236287 352333 83251707571 26.975528917999327
37 237487 473719 112502104153 18.115368280999974
37 238471 387791 92476907561 17.97255607400075
37 240587 288907 69507268409 29.356171764000464
37 240893 364271 87750334003 22.442822778000846
37 241271 304981 73583070851 25.86561623700254
37 242659 366683 88978930097 24.38340450099713
37 243109 506173 123055211857 1.34798313700594
37 243623 327923 79889585029 13.748533859998133
37 243707 291791 71111509237 19.053446648002136
37 246329 289511 71314955119 14.596629274998122
37 246979 386977 95575192483 6.402309604000038
37 251081 374893 94128509333 10.382061353000609
37 251707 311419 78386342233 8.893282388002262
37 253417 468893 118825457381 3.2765473930012377
37 253909 333449 84665702141 23.79748820000168
37 254987 388621 99093302927 10.424740727998142
37 260047 347993 90494535671 26.847269837977365
37 261229 300397 78472407913 20.603439667000202
37 261721 498761 130536227681 4.58999634599968
37 262187 291649 76466576363 34.55442098699859
37 263957 457547 120772733479 26.305552689998876
37 267763 434437 116326154431 19.992281019000075
37 269341 342691 92300736631 18.923514891001105
37 270761 294053 79618084333 85.9862107839981
37 271451 465209 126281448259 14.513271849002194
37 273803 338369 92646447307 29.649794703000225
37 273857 497711 136301641327 25.69489768706262
37 274693 494471 135827722403 34.86288938099824
37 277639 482281 133900014559 32.963881755997136
37 278809 438133 122155423597 14.625348082998244
37 279553 383611 107239605883 30.895512043000053
37 281357 317693 89385149401 27.747058938999544
37 282143 286619 80867544517 22.89448111800084
37 282767 398471 112674449257 53.84621914300078
37 284423 440941 125413762043 51.70895008400112
37 284741 404291 115118223631 12.036391147001268
37 286421 417181 119489399201 28.30785001104232
37 289511 323567 93676205737 37.81113445200026
37 292267 348209 101769999803 34.27776794999954
37 297133 436741 129770163553 10.426461777999066
37 297809 350029 104241786461 26.509628716001316
37 299857 303689 91063272473 25.71891362899987
37 301319 445363 134196333797 8.876416356000846
37 303089 389981 118198951309 30.922845452998445
37 306209 430981 131970261029 7.736854986997059
37 306853 358931 110139054143 40.42844196900114
37 312353 425149 132796565597 39.94394900707994
37 316423 331259 104817966557 24.382894815000327
37 323879 383729 124281764791 29.793558478002524
37 327251 377123 123413878873 30.161428798000998
37 327277 366347 119896947119 7.428357822998805
38 262153 655069 171728303557 11.769728435003344
38 262193 635147 166531097371 22.535940892998042
38 263647 626011 165045922117 75.03589544299757
38 265547 778643 206766312721 9.26786315299978
38 266417 906263 241443869671 64.32278194500032
38 268813 627059 168561610967 2.3847003061091527
38 272417 649093 176823967781 42.7417599870023
38 275059 921169 253375823971 33.2499743690023
38 281063 858101 241180441363 61.200161967000895
38 282913 780851 220912898963 48.768813105001755
38 283501 917771 260188996271 63.098455326002295
38 284293 612217 174049007581 50.1511084119993
38 284467 483629 137576490743 20.786733253997227
38 285553 715903 204428249359 23.404352323999774
38 286063 729947 208810828661 73.77570628499961
38 288853 490223 141602384219 4.016246033948846
38 290347 887701 257741322247 2.6991865189993405
38 290531 482971 140318047601 3.944021150997287
38 291833 580183 169316545439 52.97168948200124
38 292471 648211 189582919381 23.370572128002095
38 293803 531571 156177154513 53.9135943149995
38 294131 685109 201511795279 31.520956492997357
38 297191 924683 274807465453 16.846959146998415
38 299617 811273 243071182441 9.311046445000102
38 300787 567811 170790167257 70.31332721000217
38 301531 781987 235793322097 79.75914242805447
38 302507 670349 202785264943 23.314970793999237
38 304009 695477 211431267293 33.50828850399921
38 304847 894139 272575591733 26.303406171999086
38 305743 662773 202638205339 10.270844106998993
38 307163 711817 218643845171 23.290540884998336
38 310553 666983 207133571599 8.032099528001709
38 312841 526271 164639145911 53.890842754000914
38 313241 605879 189786143839 16.646245026000543
38 313351 809843 253765113893 9.108342518000427
38 316037 602647 190458749939 51.05107687402051
38 322271 615289 198289801319 9.74522906600032
38 327401 763649 250019446249 8.279490903998521
38 331537 586153 194331407161 44.29356760999872
38 331651 429547 142459692097 39.30622490300084
38 335809 431141 144781028069 23.627957600998343
38 336113 571673 192146727049 49.51101141899926
38 341141 695677 237323947457 56.55068461200062
38 344171 773561 266237262931 40.27681134199884
38 344429 635507 218887040503 43.75191733500105
38 344543 779477 268563344011 59.61141506698914
38 347513 753373 261806911349 29.683376685999974
38 351851 572461 201420975311 29.892319923998002
38 353021 463093 163481553953 12.90564511499906
38 353711 768931 271979352941 35.85339990099965
38 354883 452983 160755965989 8.393968208001752
38 356333 398423 141971262859 3.675935766001203
38 358591 710459 254764203269 68.39913573500235
38 363403 704801 256126797803 63.43172693999804
38 367273 580969 213374227537 78.62233823299903
38 371383 611297 227025313751 54.10275105992332
38 373207 625103 233292815321 60.5149221870015
38 373943 414577 155028167111 23.369700246999855
38 374501 466283 174623449783 19.66332726699693
38 375931 679909 255598870279 3.3473303760001727
38 376853 427681 161172867893 8.16908953699749
38 377633 395261 149263597213 12.394453287997749
38 377761 705781 266616536341 53.72854137200193
38 378289 630677 238578171653 17.01289048399849
38 380917 586121 223263452957 60.20265496799766
38 381673 472249 180244692577 12.688183073070832
38 382363 552523 211264351849 59.65529211100147
38 382919 506479 193940432201 21.83014420499967
38 383051 443123 169738708273 2.0522413139988203
38 384599 497999 191529917401 19.083624597999005
38 386537 465293 179852960341 11.446117819999927
38 387197 484609 187639150973 11.14115110000057
38 391441 528197 206757961877 13.603711633000785
38 392263 670577 263042545751 39.153816269001254
38 392981 557521 219095160101 47.85801146900121
38 392983 588151 231133344433 21.0557707430562
38 393073 448829 176422561517 12.16161519799789
38 395959 556693 220427603587 29.571277023998846
38 398989 470021 187533208769 7.869871163002244
38 401101 662897 265888649597 49.38392949699846
38 406561 623563 253516396843 37.71453642800043
38 409349 437137 178941593813 11.777252574000158
38 409579 552821 226423872359 65.80662432800091
38 417577 583981 243857034037 56.1519005049995
38 417793 449347 187734031171 6.775890475000779
38 417811 587659 245530394449 47.34507272101473
38 418339 468133 195838291087 12.440404062999733
38 422183 577613 243858389179 30.870162893999805
38 423347 433549 183541668503 16.17632677599977
38 425417 603563 256765960771 20.959504991002177
38 444967 594857 264691734719 18.380895210000745
38 454277 528433 240054957941 27.887616043997696
38 454679 490921 223211469359 10.053039862999867
38 459127 507371 232947725117 8.695068719000119
38 464213 590813 274263075169 67.94384633499794
38 477677 559451 267236875327 4.505435804952867
38 481549 553279 266430949171 7.942171326998505
38 482767 491651 237352878317 7.180058173998987
38 493301 504937 249085927037 3.3708249009978317
38 514841 516871 266106382511 4.14924376700219
39 271003 1047173 283787024519 41.01268974999766
39 307147 1031761 316902295867 29.60159124100028
39 311561 914491 284919730451 55.506029828000464
39 315671 922261 291131052131 46.911590681000234
39 320053 1033661 330826304033 32.21778867800094
39 328787 845983 278148212621 26.543412626022473
39 334031 841879 281213684249 43.96262783600105
39 337853 882157 298039388921 28.91698425499999
39 340079 969763 329796031277 22.553917189001368
39 344479 936619 322645576501 31.079222884000046
39 346369 912497 316060673393 34.56068811300065
39 348949 985819 344000554231 35.90496267499839
39 354839 922069 327186041891 52.01052777800214
39 356869 954677 340694626313 41.76649338700008
39 362801 764249 277270301449 0.49437926199971116
39 364373 834913 304219754549 34.36511574999895
39 370199 971759 359744210041 9.576042053002311
39 371981 813343 302548142483 26.621076516999892
39 381167 865639 329953020713 7.241542400999606
39 383681 961151 368775376831 31.476856029999908
39 388373 860791 334307983043 7.901391911000246
39 390821 868451 339408888271 28.829859498000587
39 392279 749587 294047238773 25.746488114000385
39 392297 910627 357236240219 12.634662478001701
39 392723 1012507 397634786561 3.426162604999263
39 408413 767537 313472088781 30.184698134078644
39 411233 675109 277627099397 37.653379700001096
39 411707 887171 365254510897 0.9511718850008037
39 412663 696719 287510152697 47.01434624900139
39 415879 790897 328917453463 17.050064590999682
39 417187 754861 314918196007 10.561844249998103
39 430979 915589 394599631631 32.86492499199812
39 432001 664067 286877608067 52.024714635001146
39 447019 696679 311428749901 34.706511559998034
39 447233 881597 394279271101 17.735289999000088
39 450311 719699 324088376389 16.72635469492525
39 450881 1021253 460463573893 12.793979125002807
39 455659 1014061 462066021199 3.7909670640001423
39 456517 950071 433723562707 18.63405744299962
39 460561 876817 403827714337 8.193402619999688
39 461921 845833 390708025193 18.555735244997777
39 474433 867509 411574897397 21.8077934369976
39 477991 934487 446676375617 21.33029822300159
39 481619 657193 316516635467 46.21077584100203
39 489677 1038523 508540827071 2.1720083789987257
39 491299 965399 474299563301 18.167110722977668
39 493531 1004161 495584582491 12.224955515997863
39 499157 643099 321007367543 34.43033126500086
