#bitsize(pq) p q pq std
39 320053 1033661 330826304033 0.0
39 328787 845983 278148212621 0.0
39 334031 841879 281213684249 0.0
39 337853 882157 298039388921 0.0
39 340079 969763 329796031277 0.0
39 344479 936619 322645576501 0.0
39 346369 912497 316060673393 0.0
39 348949 985819 344000554231 0.0
39 354839 922069 327186041891 0.0
39 356869 954677 340694626313 0.0
39 362801 764249 277270301449 0.0
39 364373 834913 304219754549 0.0
39 370199 971759 359744210041 0.0
39 371981 813343 302548142483 0.0
39 381167 865639 329953020713 0.0
39 383681 961151 368775376831 0.0
39 388373 860791 334307983043 0.0
39 390821 868451 339408888271 0.0
39 392279 749587 294047238773 0.0
39 392297 910627 357236240219 0.0
39 392723 1012507 397634786561 0.0
39 408413 767537 313472088781 0.0
39 411233 675109 277627099397 0.0
39 411707 887171 365254510897 0.0
39 412663 696719 287510152697 0.0
39 415879 790897 328917453463 0.0
39 417187 754861 314918196007 0.0
39 430979 915589 394599631631 0.0
39 432001 664067 286877608067 0.0
39 447019 696679 311428749901 0.0
39 447233 881597 394279271101 0.0
39 450311 719699 324088376389 0.0
39 450881 1021253 460463573893 0.0
39 455659 1014061 462066021199 0.0
39 456517 950071 433723562707 0.0
39 460561 876817 403827714337 0.0
39 461921 845833 390708025193 0.0
39 474433 867509 411574897397 0.0
39 477991 934487 446676375617 0.0
39 481619 657193 316516635467 0.0
39 489677 1038523 508540827071 0.0
39 491299 965399 474299563301 0.0
39 493531 1004161 495584582491 0.0
39 499157 643099 321007367543 0.0
39 504353 588893 297009951229 0.0
39 505027 670097 338417077619 0.0
39 511793 882187 451497131291 0.0
39 511897 974431 498808305607 0.0
39 511909 979519 501424591771 0.0
39 514741 835673 430155155693 0.0
39 518179 655181 339501035399 0.0
39 519733 929483 483082988039 0.0
39 521161 825647 430295016167 0.0
39 523169 638861 334232270509 0.0
39 525773 651943 342774026939 0.0
39 528001 546097 288339762097 0.0
39 532069 726457 386525249533 0.0
39 532391 536423 285586777393 0.0
39 533413 892763 476211390119 0.0
39 534311 858899 458919183589 0.0
39 536407 870031 466690718617 0.0
39 544277 602627 327996015679 0.0
39 546323 922679 504080759317 0.0
39 546367 829319 453112534073 0.0
39 547663 959489 525476624207 0.0
39 548117 658321 360836931557 0.0
39 551339 727667 401191196113 0.0
39 551557 887059 489263600863 0.0
39 562333 610199 343135034267 0.0
39 568609 577981 328645198429 0.0
39 569197 902471 513683785787 0.0
39 570113 603913 344298652169 0.0
39 570527 912929 520850643583 0.0
39 582499 835039 486409382461 0.0
39 584723 818011 478309845953 0.0
39 588619 802709 472489768871 0.0
39 592649 738383 437601946567 0.0
39 600233 875741 525648647653 0.0
39 603467 837833 505604567011 0.0
39 604069 663161 400595002109 0.0
39 607667 831851 505488401617 0.0
39 608389 641441 390245648549 0.0
39 608851 722977 440185269427 0.0
39 611921 672227 411349818067 0.0
39 613421 723493 443805799553 0.0
39 617473 829001 511885734473 0.0
39 620491 653879 405726034589 0.0
39 621227 679909 422377828343 0.0
39 628997 723193 454886227421 0.0
39 634969 648931 412051068139 0.0
39 639253 659629 421669817137 0.0
39 648889 665279 431692225031 0.0
39 660073 810757 535158805261 0.0
39 668581 753383 503697559523 0.0
39 673327 773023 520497257521 0.0
39 702721 756919 531902876599 0.0
40 525191 1199689 630065865599 0.0
40 526037 1885439 991810675243 0.0
40 526937 1418569 747496493153 0.0
40 531337 1288783 684778092871 0.0
40 536563 1768853 949101072239 0.0
40 537611 1691633 909440508763 0.0
40 538471 1904897 1025731792487 0.0
40 539947 1865849 1007459570003 0.0
40 540803 1585313 857342026339 0.0
40 546569 1977119 1080631954711 0.0
40 547787 1889389 1034982732143 0.0
40 553643 1515809 839217042187 0.0
40 556573 1281043 712993945639 0.0
40 556763 1834669 1021475816447 0.0
40 558149 1464289 817291441061 0.0
40 564163 1227053 692257901639 0.0
40 564227 1200083 677119230841 0.0
40 565379 1444273 816561624467 0.0
40 567097 1544113 875661849961 0.0
40 577081 1152649 665171837569 0.0
40 578581 1507487 872203335947 0.0
40 579641 1420121 823160356561 0.0
40 579869 1124741 652202438929 0.0
40 580711 1308709 759981712099 0.0
40 581521 1262939 734425550219 0.0
40 592507 1809491 1072136083937 0.0
40 593507 1431977 849888373339 0.0
40 595339 1408397 838473661583 0.0
40 601201 1103107 663189031507 0.0
40 601319 1456561 875857803959 0.0
40 601507 1649797 992364444079 0.0
40 610339 1062409 648429646651 0.0
40 610739 1719217 1049992871363 0.0
40 617809 1348063 832845453967 0.0
40 619657 1114471 690589756447 0.0
40 622301 1050737 653874685837 0.0
40 622331 958871 596735148301 0.0
40 622477 1511947 941152232719 0.0
40 623767 995119 620722393273 0.0
40 627919 1090597 684806577643 0.0
40 628973 1659683 1043895795559 0.0
40 638581 1325263 846287771803 0.0
40 642517 1398451 898528541167 0.0
40 648997 1140697 740308930909 0.0
40 653357 1280803 836821605671 0.0
40 653743 1012171 661699706053 0.0
40 657473 1535741 1009708242493 0.0
40 657719 1424881 937171306439 0.0
40 661477 918259 607407208543 0.0
40 663797 857099 568939744903 0.0
40 666959 1500143 1000533875137 0.0
40 669923 1381519 925511353037 0.0
40 673553 1089113 733575328489 0.0
40 674299 1290853 870420887047 0.0
40 675251 1054181 711836774431 0.0
40 675611 818359 552892342349 0.0
40 676679 1524433 1031551798007 0.0
40 691931 1356947 938913694657 0.0
40 693779 1279961 888010062619 0.0
40 696181 1382159 962232834779 0.0
40 702733 1394389 979883165137 0.0
40 707219 1043849 738229845931 0.0
40 711649 1326943 944317659007 0.0
40 717229 1310797 940141621513 0.0
40 729649 1092391 797062000759 0.0
40 744607 759523 565546142461 0.0
40 751237 1254791 942645426467 0.0
40 755449 1177697 889690020953 0.0
40 766273 955379 732081132467 0.0
40 778439 1230637 957975835643 0.0
40 785839 1112381 874152372659 0.0
40 788023 1064867 839139687941 0.0
40 795533 1144667 910620372511 0.0
40 796561 1332941 1061768815901 0.0
40 800669 995119 796760934611 0.0
40 801677 946109 758473824793 0.0
40 808021 961811 777163486031 0.0
40 808187 849127 686253402749 0.0
40 809189 1187623 961011467747 0.0
40 809401 1133681 917602535081 0.0
40 817603 1266301 1035331496503 0.0
40 827719 945179 782342616701 0.0
40 831653 994229 826853530537 0.0
40 837439 1155929 968020025831 0.0
40 845111 958367 809926493737 0.0
40 845659 1041983 881162301797 0.0
40 860647 1133897 975885051359 0.0
40 873541 1051397 918438386777 0.0
40 877601 1099843 965223316643 0.0
40 878299 975277 856584813823 0.0
40 887837 1223447 1086221514139 0.0
40 906557 1033369 936807900533 0.0
40 930841 1058249 985061557409 0.0
40 934939 979949 916192538111 0.0
40 935059 995513 930863390267 0.0
40 950819 1131079 1075451403701 0.0
40 977881 992357 970407055517 0.0
40 982351 1069597 1050719682547 0.0
40 1008913 1067849 1077366738137 0.0
40 1015481 1056463 1072818103703 0.0
41 533969 2079353 1110310042057 0.0
41 564089 2007659 1132498357651 0.0
41 579967 2051167 1189609171489 0.0
41 640307 1775171 1136654417497 0.0
41 649813 1775219 1153560384047 0.0
41 655223 1756969 1151206499087 0.0
41 688357 2037349 1402423445593 0.0
41 691051 1621079 1120248264029 0.0
41 691409 1741127 1203830877943 0.0
41 709057 1739021 1233065013197 0.0
41 711307 2042399 1452772705493 0.0
41 728293 1612957 1174705292401 0.0
41 732073 1526561 1117554090953 0.0
41 733067 1855807 1360430870069 0.0
41 735419 1553869 1142744786111 0.0
41 749323 2089361 1565606252603 0.0
41 752009 2092661 1573699905949 0.0
41 758929 1811071 1374474302959 0.0
41 759371 1601521 1216148603291 0.0
41 762397 1893589 1443666572833 0.0
41 767647 1533221 1176972500987 0.0
41 770183 1584389 1220269473187 0.0
41 775163 1773613 1374839173919 0.0
41 790057 1571663 1241703354791 0.0
41 792307 1719659 1362497863313 0.0
41 800897 1865569 1494128615393 0.0
41 807221 1618973 1306869004033 0.0
41 818189 2020477 1653132056153 0.0
41 825479 1795979 1482542948941 0.0
41 850261 1937311 1647219988171 0.0
41 853823 1416739 1209644343197 0.0
41 875773 1426891 1249632611743 0.0
41 877651 1815497 1593372757547 0.0
41 878359 1779163 1562743833517 0.0
41 889901 1703593 1516029114293 0.0
41 904399 1789163 1618117228037 0.0
41 908353 2095837 1903759826461 0.0
41 908653 1870859 1699961642927 0.0
41 908741 1725583 1568108021003 0.0
41 946327 1687937 1597340357399 0.0
41 951479 1594883 1517497681957 0.0
41 970987 1623667 1576559549329 0.0
41 981823 2058341 2020926535643 0.0
41 986497 1499353 1479107236441 0.0
41 986509 2057599 2029839931891 0.0
41 993269 1531331 1521023611039 0.0
41 996979 1497043 1492520433097 0.0
41 999769 1404547 1404222549643 0.0
41 1001797 1820009 1823279556173 0.0
41 1003201 1349753 1354073559353 0.0
41 1012513 1896211 1919938288243 0.0
41 1029943 1143943 1178196085249 0.0
41 1031633 1791787 1848466598171 0.0
41 1033181 1297781 1340842671361 0.0
41 1034567 1671311 1729083207337 0.0
41 1038707 1794361 1863815331227 0.0
41 1045063 1072943 1121293030409 0.0
41 1052731 1162859 1224177717929 0.0
41 1055731 1175353 1240856598043 0.0
41 1058807 1592117 1685744624419 0.0
41 1059161 1279627 1355331012947 0.0
41 1063891 1942091 2066173136081 0.0
41 1068941 1352893 1446162796313 0.0
41 1076111 1643129 1768189191319 0.0
41 1079983 2023453 2185294841299 0.0
41 1084547 1193261 1294147637767 0.0
41 1085269 1179337 1279897886653 0.0
41 1089629 1207957 1316224977953 0.0
41 1091521 1758877 1919851181917 0.0
41 1096703 1507423 1653195326369 0.0
41 1116677 1398841 1562053571357 0.0
41 1119397 1510199 1690512230003 0.0
41 1123211 1624627 1824798917297 0.0
41 1142321 1777981 2031025033901 0.0
41 1146799 1306933 1498789457467 0.0
41 1151089 1626949 1872763097461 0.0
41 1151519 1257911 1448508416809 0.0
41 1165721 1629997 1900121732837 0.0
41 1167217 1301413 1519031377621 0.0
41 1172671 1493813 1751751184523 0.0
41 1185337 1708829 2025538240373 0.0
41 1195837 1461667 1747915480279 0.0
41 1222801 1715537 2097760359137 0.0
41 1224851 1430381 1752003598231 0.0
41 1239943 1575239 1953206571377 0.0
41 1241489 1286371 1597015446419 0.0
41 1252639 1469557 1840824410923 0.0
41 1253401 1616677 2026344568477 0.0
41 1256449 1434913 1802895003937 0.0
41 1258267 1316177 1656102085259 0.0
41 1260143 1381291 1740624184613 0.0
41 1284443 1500647 1927495534621 0.0
41 1297057 1311377 1700930717489 0.0
41 1297631 1433413 1860041144603 0.0
41 1312319 1521757 1997030624483 0.0
41 1344641 1544449 2076729447809 0.0
41 1346971 1540963 2075632473073 0.0
41 1356227 1529327 2074114569229 0.0
41 1400801 1503431 2106007648231 0.0
41 1433821 1491547 2138611411087 0.0
42 1048889 3906137 4097104131793 0.0
42 1050593 2973767 3124218793831 0.0
42 1050853 3779311 3971500302283 0.0
42 1052693 2320051 2442301447343 0.0
42 1063109 3775081 4013322586829 0.0
42 1076429 3026999 3258349506571 0.0
42 1076821 3619613 3897675290273 0.0
42 1079431 3272897 3532866481607 0.0
42 1087357 2654303 2886174947171 0.0
42 1101559 3940943 4341181230137 0.0
42 1105457 3286991 3633627209887 0.0
42 1108781 3378929 3746492275549 0.0
42 1111661 2262769 2515432049309 0.0
42 1113527 2782279 3098142788033 0.0
42 1123631 2823857 3172973264767 0.0
42 1123669 3616183 4063392735427 0.0
42 1128509 3340091 3769322754319 0.0
42 1133677 2619913 2970135110101 0.0
42 1134977 2925827 3320746350979 0.0
42 1143071 3142459 3592053751589 0.0
42 1163629 2558737 2977420576573 0.0
42 1163831 2351501 2736749760331 0.0
42 1165079 3686953 4295591514287 0.0
42 1168831 2491589 2912246462459 0.0
42 1169341 1898873 2220430052693 0.0
42 1178939 3533953 4166315015867 0.0
42 1179551 2068841 2440303470391 0.0
42 1198819 3478831 4170488700589 0.0
42 1200989 2102137 2524643413493 0.0
42 1204711 2437951 2937026387161 0.0
42 1208069 1841849 2225080679581 0.0
42 1210169 3249263 3932157355447 0.0
42 1210609 3578737 4332451220833 0.0
42 1215421 3554407 4320100910347 0.0
42 1225397 2023741 2479886150177 0.0
42 1242067 2762741 3431509425647 0.0
42 1242233 3200359 3975591561647 0.0
42 1243969 2595287 3228456574103 0.0
42 1246061 2602939 3243420773279 0.0
42 1259393 2233859 2813306387587 0.0
42 1262311 2277661 2875116534571 0.0
42 1263569 1963253 2480705629957 0.0
42 1268713 1895533 2404887359029 0.0
42 1283297 2692727 3455568480919 0.0
42 1283873 3268477 4196309371421 0.0
42 1290161 3140741 4052061549301 0.0
42 1303223 2215471 2887252763033 0.0
42 1310797 3278791 4297829406427 0.0
42 1312681 2026751 2660477529431 0.0
42 1333313 2574589 3432732983357 0.0
42 1349927 3123181 4216066357787 0.0
42 1357001 2467051 3347790674051 0.0
42 1361741 2946479 4012341259939 0.0
42 1364101 2370317 3233351790017 0.0
42 1373417 1676473 2302496518241 0.0
42 1374209 2681321 3684695450089 0.0
42 1394389 1776461 2477077677329 0.0
42 1395743 2654303 3704724832129 0.0
42 1398871 3049649 4266065546279 0.0
42 1404437 2589799 3637209538163 0.0
42 1415143 1827563 2586262986509 0.0
42 1421011 2462359 3499039224949 0.0
42 1425451 2804917 3998271742567 0.0
42 1432139 2879027 4123166848753 0.0
42 1438747 2447399 3521187969053 0.0
42 1439701 2033357 2927426106257 0.0
42 1445971 2848193 4118404480403 0.0
42 1460423 2768413 4043054018699 0.0
42 1462883 2099089 3070721613587 0.0
42 1472963 2488699 3665761545137 0.0
42 1474141 2245787 3310606693967 0.0
42 1481099 2864341 4242372590759 0.0
42 1489171 1890331 2815026105601 0.0
42 1489441 2431327 3621318118207 0.0
42 1500491 1792979 2690348852689 0.0
42 1527949 2775277 4240481716873 0.0
42 1535813 2533081 3890338729853 0.0
42 1536077 2288369 3515110988413 0.0
42 1555091 1862233 2895941778203 0.0
42 1587799 2469541 3921134730259 0.0
42 1606897 2190311 3519604174967 0.0
42 1616519 2706313 4374806384447 0.0
42 1669637 2606407 4351753564259 0.0
42 1721717 2384609 4105621853653 0.0
42 1729891 2042021 3532473749711 0.0
42 1736557 2509063 4357130916091 0.0
42 1737559 2358799 4098552431641 0.0
42 1750013 2191363 3834913737719 0.0
42 1758433 2434841 4281504764153 0.0
42 1762217 2332663 4110658393871 0.0
42 1814843 2036623 3696150995189 0.0
42 1816189 1973197 3583698686233 0.0
42 1827181 2350723 4295196401863 0.0
42 1851557 2090173 3870074449361 0.0
42 1861807 1903961 3544807917527 0.0
42 1874599 2118113 3970612511687 0.0
42 1893371 2205319 4175487040349 0.0
42 1930177 2018671 3896392334767 0.0
42 1971481 2168851 4275848538331 0.0
42 1978201 2097643 4149559480243 0.0
43 1163609 4118057 4791808187713 0.0
43 1164749 3786011 4409752526239 0.0
43 1171117 3954961 4631722061437 0.0
43 1185697 3938371 4669714679587 0.0
43 1196281 4029049 4819874766769 0.0
43 1197617 3680153 4407413795401 0.0
43 1220839 3914873 4779429638447 0.0
43 1282817 3572819 4583272951123 0.0
43 1366087 3969247 5422336726489 0.0
43 1390331 3878681 5392650433411 0.0
43 1390847 3377813 4698021077611 0.0
43 1427281 3847621 5491636348501 0.0
43 1501021 4132769 6203373057149 0.0
43 1504801 3287887 4947615645487 0.0
43 1506031 3159461 4758246209291 0.0
43 1510679 3623369 5473747457551 0.0
43 1535473 3504997 5381828258581 0.0
43 1550173 3587813 5561730841649 0.0
43 1588019 3901657 6195905447483 0.0
43 1598827 2759789 4412425167503 0.0
43 1607579 3323137 5342205255323 0.0
43 1614589 3897209 6292390782101 0.0
43 1652909 3915997 6472786685273 0.0
43 1667711 3163493 5275792074523 0.0
43 1670579 3720701 6215724955879 0.0
43 1671211 2992229 5000646019319 0.0
43 1695581 3648289 6185969510909 0.0
43 1701101 3386419 5760640747319 0.0
43 1706459 4136773 7059233516807 0.0
43 1732139 3337489 5780994858971 0.0
43 1741477 2707847 4715653270019 0.0
43 1763603 3074567 5422315584901 0.0
43 1771093 2626451 4651688980943 0.0
43 1774067 2498137 4431862413179 0.0
43 1780627 2741231 4881109931837 0.0
43 1787417 2948161 5269593090137 0.0
43 1816651 2647429 4809454540279 0.0
43 1869551 3686321 6891765111871 0.0
43 1895693 3048289 5778620119277 0.0
43 1904311 2521271 4801284099281 0.0
43 1908373 3253021 6207977444833 0.0
43 1923401 2569937 4943019395737 0.0
43 1937339 2616407 5068867320973 0.0
43 1943411 3385267 6578965125737 0.0
43 1952911 3112301 6078046858211 0.0
43 1954763 3130789 6119950498007 0.0
43 1955959 3541411 6926854718149 0.0
43 1973563 3081479 6081492939677 0.0
43 1981787 3103847 6151163634589 0.0
43 1995317 3513299 7010145220783 0.0
43 1997081 3678217 7345697284577 0.0
43 2026109 2971541 6020665963969 0.0
43 2051587 2999303 6153331043861 0.0
43 2053643 2931193 6019623986099 0.0
43 2058949 3978659 8191855969391 0.0
43 2063597 3123227 6445081867519 0.0
43 2064679 4018739 8297406019781 0.0
43 2097917 2513293 5272680110681 0.0
43 2136853 3581873 7653936065669 0.0
43 2137441 3511307 7505211545387 0.0
43 2150657 3580127 7699625193439 0.0
43 2156719 3436981 7412602225339 0.0
43 2161919 3786847 8186856479393 0.0
43 2162351 2168549 4689164098699 0.0
43 2163043 3237539 7002936071177 0.0
43 2167073 3053291 6616704487243 0.0
43 2179367 2900647 6321574350449 0.0
43 2179909 2665891 5811399783919 0.0
43 2180083 2603299 5675407893817 0.0
43 2188811 2510803 5495673225233 0.0
43 2207357 3582989 7908935850073 0.0
43 2213677 3869683 8566228254391 0.0
43 2214713 2285981 5062791838453 0.0
43 2219209 2363171 5244370351739 0.0
43 2229299 2821319 6289563625381 0.0
43 2235049 3491087 7802750508263 0.0
43 2250581 3247781 7309394210761 0.0
43 2267533 3136781 7112754431273 0.0
43 2273311 2871013 6526705434043 0.0
43 2316679 3608477 8359682887883 0.0
43 2317079 3396677 7870368946483 0.0
43 2324957 2872729 6678971397653 0.0
43 2328829 2518067 5864147453543 0.0
43 2345477 3470947 8141026356719 0.0
43 2353709 2623979 6176082988111 0.0
43 2357483 3072467 7243288720561 0.0
43 2371679 3003191 7122605027689 0.0
43 2388163 3197419 7635957751297 0.0
43 2392307 3371257 8065081719899 0.0
43 2393561 2571461 6154948762621 0.0
43 2425769 2468729 5988566277601 0.0
43 2481107 3338441 8283029334187 0.0
43 2511791 2809309 7056397062419 0.0
43 2516929 3199117 8051950351693 0.0
43 2577439 2853853 7355632022467 0.0
43 2615219 2620573 6853372300487 0.0
43 2620301 3087869 8091146228569 0.0
43 2661137 3012809 8017497503833 0.0
43 2694689 3204307 8634610825523 0.0
43 2717653 3100633 8426444574349 0.0
44 2109103 8136281 17160254665943 0.0
44 2110259 4655111 9823489883749 0.0
44 2126867 7059113 15013794488971 0.0
44 2142377 5810647 12448596487919 0.0
44 2148907 5437171 11683974822097 0.0
44 2162089 4836157 10456201851973 0.0
44 2162231 6527789 14114587737259 0.0
44 2170387 5986163 12992290355081 0.0
44 2177449 6307559 13734388036991 0.0
44 2179141 7242943 15783394051963 0.0
44 2188673 4858517 10633704977941 0.0
44 2231219 5412479 12076425981901 0.0
44 2234129 4784543 10689286268047 0.0
44 2267011 4191527 9502237815797 0.0
44 2278063 7548587 17196156746981 0.0
44 2281109 4868623 11105859742907 0.0
44 2281711 5654309 12901499042699 0.0
44 2282017 5002229 11415171615893 0.0
44 2293199 6516989 14944752657811 0.0
44 2323787 6463129 15018935149523 0.0
44 2339677 4840267 11324661373759 0.0
44 2341873 5193763 12163133338099 0.0
44 2349353 4677083 10988118977299 0.0
44 2350541 4269691 10036083752831 0.0
44 2354633 6024913 14186458971929 0.0
44 2357189 6643213 15659308608257 0.0
44 2360363 5735633 13538175914779 0.0
44 2374903 5531633 13137091806599 0.0
44 2403119 3946673 9484324873087 0.0
44 2420689 6224353 15067222839217 0.0
44 2428103 5031857 12217867077271 0.0
44 2473907 5718071 14145975873397 0.0
44 2475367 4023023 9958458374441 0.0
44 2485421 4174453 10375273149713 0.0
44 2494543 6903317 17220621099131 0.0
44 2509561 3808223 9556967920103 0.0
44 2549069 4928213 12562354983697 0.0
44 2555957 5016607 12822231777899 0.0
44 2559397 5352197 13698396945209 0.0
44 2565089 4348913 11155348898257 0.0
44 2570849 6596053 16957456258997 0.0
44 2576789 3439439 8862708581371 0.0
44 2590547 6599231 17095618069357 0.0
44 2624483 3755197 9855450688151 0.0
44 2634419 5857409 15430869560371 0.0
44 2642987 5112109 13511237629583 0.0
44 2645723 6326549 16738296199927 0.0
44 2648363 5406041 14317158960883 0.0
44 2655827 5764397 15309241191319 0.0
44 2682679 4976161 13349442615319 0.0
44 2685649 4641251 12464771106899 0.0
44 2687141 4949683 13300496126303 0.0
44 2712553 4782443 12972630106979 0.0
44 2749007 4099717 11270150731019 0.0
44 2766193 3868987 10702364756491 0.0
44 2780399 5061827 14073898728973 0.0
44 2790089 5924327 16529399595103 0.0
44 2809507 4217341 11848649060887 0.0
44 2811959 3568241 10033747394119 0.0
44 2822311 5899507 16650243500677 0.0
44 2832589 4076587 11547295493743 0.0
44 2853079 4502609 12846299183111 0.0
44 2854043 3597241 10266680495363 0.0
44 2855063 5376323 15349740873349 0.0
44 2914447 5609663 16349065501361 0.0
44 2919353 4139599 12084950759447 0.0
44 2950943 5740103 16938716767129 0.0
44 2962039 3972329 11766193418831 0.0
44 2969003 3587249 10650553042747 0.0
44 2983441 3359639 10023284737799 0.0
44 2991199 4411577 13195904710823 0.0
44 3000797 5811307 17438552611679 0.0
44 3002677 5173211 15533481685847 0.0
44 3005267 3662831 11007785130877 0.0
44 3007811 4512043 13571372567873 0.0
44 3011209 4010857 12077528696113 0.0
44 3023729 5665571 17131151334259 0.0
44 3044033 3352841 10206158647753 0.0
44 3064363 5197513 15927066529219 0.0
44 3096983 5226367 16185969750761 0.0
44 3099461 4715467 14615406063287 0.0
44 3198667 4068343 13013274498781 0.0
44 3234857 5083123 16443176018411 0.0
44 3267623 3620819 11831471443237 0.0
44 3276989 3913171 12823418322119 0.0
44 3282341 5191651 17040768934991 0.0
44 3312151 4540687 15039440987737 0.0
44 3318221 4426777 14689024403717 0.0
44 3393791 5029991 17070738185881 0.0
44 3411943 4472107 15258574173901 0.0
44 3441811 4958381 17065810267991 0.0
44 3585917 4852919 17402164741723 0.0
44 3646187 4788457 17459609663459 0.0
44 3682643 3753367 13822310708981 0.0
44 3709681 4093253 15184662882293 0.0
44 3723739 4724221 17591765982319 0.0
44 3741407 3809599 14253260365793 0.0
44 3800887 3926759 14925167235233 0.0
44 3859099 4011649 15481350644251 0.0
44 4032683 4106057 16558426260931 0.0
45 2813131 6480191 18229626188021 0.0
45 3167473 6852169 21704060298937 0.0
45 3483239 7314833 25479311584087 0.0
45 3747823 6832663 25607611542649 0.0
45 3907069 7440649 29071129047781 0.0
45 4150889 5244553 21769557357617 0.0
45 4374059 5240107 22920537184313 0.0
45 4510477 4539749 20476433450273 0.0
45 4886941 6791591 33190104513131 0.0
45 5333533 6138883 32741935063639 0.0
